sta,n,span,order,n_segments,skipped_segments,n_blocks,dropped_blocks,n_flags,coef_bytes,gram_bytes,grid_bytes,raw_bytes,npz_bytes,seconds,error
CASV,814,4.0657,49,0,0,5,0,0,2760,80280,39072,166260,92571,0.011,
CASZ,2558,7.3211,75,2,1,8,0,0,6528,277440,182688,522036,319614,0.032,
CAT0,6431,20.7994,183,3,3,21,0,0,16152,1300680,459576,1312128,1400776,0.106,
CAT1,1542,4.3641,51,0,0,5,0,0,2808,85176,74016,314772,115126,0.018,
CAT2,9058,26.1876,226,5,3,27,0,3,20832,1799184,645432,1848036,1960942,0.159,
CAT3,10038,31.1568,266,4,1,30,0,3,23400,2475576,720816,2047956,2615813,0.185,
CAT4,470,2.308,35,0,2,3,0,0,1800,43272,22560,96084,53784,0.008,
CAT5,316,1.2102,26,0,3,2,0,0,1272,25608,15168,64668,34980,0.006,
CAT7,4556,13.0952,121,0,0,14,0,0,7296,414000,218688,929628,499152,0.056,
CAT8,132,0.5996,21,0,1,1,0,0,840,15672,6336,27132,20058,0.004,
CAT9,2539,15.0336,137,3,1,10,0,0,9432,624600,177408,518160,641752,0.043,
CATA,6346,17.859,159,4,8,18,0,0,13560,898536,414264,1294788,1024798,0.088,
CATC,260,0.9884,24,0,2,1,0,0,912,19056,12480,53244,25962,0.005,
CATE,4032,11.8822,112,2,1,12,0,0,9576,567336,290256,822732,625535,0.054,
CATF,3068,10.2177,98,2,1,11,0,0,8616,457176,220848,626076,495889,0.042,
CATH,6740,19.3019,171,4,1,20,0,0,15696,1117680,482640,1375164,1246041,0.104,
CATK,1975,8.5585,85,3,3,8,0,0,6744,277032,123624,403104,298157,0.027,
CATL,26,0.074,6,0,1,1,0,0,480,5232,1248,5508,9508,0.002,
CATM,776,2.13,34,0,0,3,0,0,1776,41568,37248,158508,59902,0.009,
CATO,616,2.5051,37,0,0,3,0,0,1848,46824,29568,125868,59847,0.008,
CATP,536,1.5004,29,0,0,2,0,0,1344,29712,25728,109548,43509,0.007,
CATR,769,4.7611,55,0,8,4,3,0,2592,91488,36720,157080,96402,0.012,
CATS,459,1.2895,27,0,0,2,0,0,1296,26928,22032,93840,39461,0.007,
CATT,1986,5.4347,60,2,0,6,0,0,5208,189000,142992,405348,226562,0.025,
CATU,5301,16.1998,146,4,1,17,0,0,13536,822528,378048,1081608,921956,0.077,
CATY,4385,15.7782,143,0,1,16,0,0,8448,562560,210480,894744,639311,0.058,
CAU2,348,0.9637,24,0,1,1,0,0,912,19056,16704,71196,28351,0.005,
CAUD,3631,10.3381,99,3,0,11,0,0,9048,428760,261432,740928,495655,0.05,
CAUK,460,1.2895,27,0,1,2,0,0,1296,26928,22080,94044,39467,0.007,
CAUQ,2269,6.4887,68,0,22,7,0,0,3840,142656,108912,463080,181044,0.026,
CAUR,73,0.2026,18,0,1,1,0,0,768,12720,3504,15096,16281,0.003,
CAUS,5989,16.679,150,3,0,17,0,0,13392,925344,431208,1221960,1027116,0.09,
CAV1,936,2.8994,40,0,0,3,0,0,1920,52512,44928,191148,71877,0.012,
CAV2,298,1.4127,28,0,2,2,0,0,1320,28296,14304,60996,35745,0.006,
CAVA,3090,9.6209,93,0,0,10,0,0,5376,252624,148320,630564,301469,0.036,
CAVD,1342,3.8823,48,0,1,4,0,0,2424,73848,64416,273972,99046,0.015,
CAVE,943,2.861,39,0,0,3,0,0,1896,50568,45264,192576,70840,0.011,
CAVI,4652,14.8227,135,2,1,14,0,0,11328,785472,334896,949212,840201,0.068,
CAVL,379,1.2622,27,0,0,2,0,0,1296,26928,18192,77520,37543,0.007,
CAVN,654,3.4689,44,0,0,3,0,0,2016,60768,31392,133620,70234,0.01,
CAVT,1629,4.5147,53,0,0,5,0,0,2856,90264,78192,332520,120444,0.017,
CAWI,3133,10.4997,100,2,3,10,0,0,7728,401184,208968,639336,447579,0.041,
CAWO,2779,10.6064,101,2,3,10,0,0,8256,446592,191544,567120,471439,0.038,
CAWS,2382,8.2081,82,3,0,9,0,0,7632,336960,171504,486132,363099,0.032,
CAWV,4576,14.5818,133,2,1,14,0,0,11232,765408,329424,933708,820226,0.065,
CAYA,2094,7.1814,74,0,13,8,0,0,4296,167448,100512,427380,198624,0.025,
CAYC,4036,14.1684,130,4,1,15,0,0,11808,652272,288144,823548,724685,0.066,
CAYK,448,1.2895,27,0,0,2,0,0,1296,26928,21504,91596,39172,0.007,
CAYN,2747,7.8713,79,0,0,8,0,0,4416,186048,131856,560592,228431,0.03,
CAYS,1092,8.0274,81,2,2,8,0,0,6624,297936,76536,222972,279902,0.023,
CAYU,3098,11.2827,107,0,0,11,3,0,6024,324552,148608,632196,369647,0.049,
CAZA,6477,19.0226,169,3,1,19,0,0,14880,1138368,464400,1321512,1247783,0.095,
CAZE,4867,16.2492,146,2,0,17,0,0,12792,918600,350424,993072,980639,0.08,
CBAA,6609,19.8905,176,5,39,19,0,0,13824,941280,388584,1348440,1083748,0.106,
CBAD,1780,11.4908,108,0,1,6,0,0,4488,309480,85440,363324,314433,0.026,
CBAR,4681,13.2567,123,2,0,14,0,0,10728,698088,337032,955128,781428,0.064,
CBBC,2767,17.1965,154,0,0,18,0,0,9336,649608,132816,564672,685445,0.057,
CBE0,4324,13.8782,128,6,5,14,0,0,12312,620760,297048,882300,714348,0.06,
CBEL,1647,5.7577,63,0,0,6,0,0,3408,122640,79056,336192,146848,0.019,
CBEZ,4521,13.692,126,6,3,14,0,0,12264,608472,312528,922488,708351,0.062,
CBG2,3655,10.9158,104,3,0,11,0,0,9288,477528,263160,745824,536933,0.055,
CBGM,350,0.9638,24,0,1,1,0,0,912,19056,16800,71604,28388,0.005,
CBHS,9175,27.5099,237,5,6,27,0,0,20904,1898616,647760,1871904,2057256,0.155,
CBIA,566,3.0664,41,0,2,3,0,0,1944,54504,26904,115668,62967,0.009,
CBKA,4051,15.9535,144,2,0,14,3,0,11328,820032,291504,826608,860224,0.062,
CBKL,,,,,,,,,,,,1836,,0.0,"ValueError: CBKL.tenv3: 8 epochs, need 24"
CBL2,125,0.4052,20,0,1,1,0,0,816,14640,6000,25704,19265,0.003,
CBLA,3782,11.3511,107,2,0,12,0,0,9360,519552,272304,771732,576302,0.055,
CBLE,4901,13.8508,127,0,0,14,0,0,7440,450000,235248,1000008,539926,0.062,
CBLO,398,1.9575,32,0,0,2,0,0,1416,34248,19104,81396,43031,0.006,
CBLT,6266,18.9131,168,4,1,19,0,0,15120,1045104,445248,1278468,1158017,0.093,
CBLV,4713,18.2012,162,3,1,17,0,0,13848,1151112,335568,961656,1216535,0.079,
CBMB,3458,15.2689,139,5,3,13,0,0,11256,647784,237840,705636,710126,0.069,
CBMD,3797,13.6482,126,3,2,13,0,0,10224,580512,261720,774792,648519,0.055,
CBND,106,4.7913,26,0,1,2,0,0,1272,25608,5088,21828,28610,0.005,
CBON,3568,10.2807,99,0,0,11,0,0,5832,284616,171264,728076,345980,0.043,
CBQC,1640,5.8973,64,0,19,6,0,0,3432,125736,78720,334764,149470,0.021,
CBR1,27,18.9268,6,0,1,0,15,0,168,1176,648,5712,4138,0.002,
CBR2,3944,12.2354,114,2,0,13,0,0,10008,639528,283968,804780,702734,0.06,
CBR3,1274,4.2984,51,0,0,5,0,0,2808,85176,61152,260100,108325,0.016,
CBRA,6712,19.3484,171,4,1,20,0,0,15600,1099536,475296,1369452,1219076,0.107,
CBRG,5046,14.8638,135,0,0,15,0,0,7944,504744,242208,1029588,599956,0.062,
CBRK,1714,6.6503,70,0,0,7,0,0,3888,149376,82272,349860,169349,0.021,
CBRL,47,10.3765,11,0,3,1,12,0,600,7512,1464,9792,11614,0.003,
CBRM,1968,5.4675,60,0,0,6,0,0,3336,113640,94464,401676,148226,0.022,
CBRN,494,1.5112,29,0,0,2,0,0,1344,29712,23712,100980,42281,0.007,
CBRO,1696,5.9192,64,0,12,6,0,0,3432,125736,81408,346188,150492,0.02,
CBRU,2512,7.0554,73,0,1,8,0,0,4272,163872,120576,512652,204378,0.028,
CBRV,4708,13.5852,125,4,2,14,0,0,11592,649272,335184,960636,736536,0.072,
CBRY,7067,20.3012,179,3,1,21,0,0,15936,1254288,508752,1441872,1384532,0.109,
CBSB,2406,8.3724,83,3,0,9,0,0,7680,326112,173232,491028,364033,0.033,
CBT9,103,0.3423,19,0,1,1,0,0,792,13656,4944,21216,18031,0.003,
CBTN,2181,8.1972,82,0,0,9,0,0,4800,201840,104688,445128,230302,0.026,
CBUD,3403,9.7084,94,2,0,10,0,0,8088,437688,245016,694416,486094,0.046,
CBVM,555,3.0911,41,0,1,4,0,0,2256,58560,26640,113424,68507,0.01,
CBW1,8024,25.0239,217,2,0,24,0,0,18360,1987320,577512,1637100,2130848,0.145,
CBYA,200,1.0677,25,0,2,2,0,0,1248,24336,9600,41004,30550,0.006,
CBYR,166,0.7639,23,0,1,1,0,0,888,17880,7968,34068,22752,0.004,
CC06,29,2.0753,7,0,2,1,6,0,504,5592,1056,6120,9750,0.002,
CCAK,496,1.5112,29,0,0,2,0,0,1344,29712,23808,101388,42352,0.007,
CCBS,,,,,,,,,,,,4488,,0.0,"ValueError: CCBS.tenv3: 21 epochs, need 24"
CCCC,9163,25.9548,224,6,5,26,0,0,20760,1741224,648816,1869456,1911047,0.15,
CCCO,5035,14.36,131,2,5,15,0,0,10920,727896,339192,1027344,823064,0.072,
CCCS,8347,23.8221,207,6,4,24,0,0,19416,1552776,593520,1702992,1718662,0.144,
CCEC,247,0.8022,23,0,1,1,0,0,888,17880,11856,50592,24893,0.005,
CCEX,5321,16.1998,146,4,1,17,0,0,13536,834672,379488,1085688,928336,0.078,
CCGE,1266,3.7727,47,0,0,4,0,0,2400,71520,60768,258468,97343,0.015,
CCGN,1363,3.7727,47,0,0,4,0,0,2400,71520,65424,278256,99491,0.015,
CCGS,1305,3.7727,47,0,0,4,0,0,2400,71520,62640,266424,98211,0.015,
CCH1,1904,5.3881,60,0,0,6,0,0,3336,113640,91392,388620,147663,0.02,
CCHA,621,1.9986,32,0,0,2,0,0,1416,34248,29808,126888,48606,0.008,
CCHJ,1704,4.9418,56,0,0,5,0,0,2928,98256,81792,347820,128394,0.018,
CCHN,5694,18.3053,163,3,1,18,0,0,14256,1031904,407904,1161780,1118550,0.084,
CCHR,3397,9.5305,93,0,0,10,0,0,5376,252624,163056,693192,310698,0.037,
CCJ2,6588,20.3148,179,7,14,20,3,0,16176,1056144,436224,1344156,1208748,0.097,
CCJM,5387,16.0821,145,5,19,16,0,0,12336,701760,334632,1099152,824636,0.074,
CCMB,1636,7.1951,74,0,0,7,0,0,3984,163392,78384,333948,180264,0.021,
CCMI,27,14.2505,6,0,1,0,12,0,168,1176,648,5712,4117,0.002,
CCMK,3742,14.6283,134,0,0,13,0,0,7296,490128,179616,763572,550765,0.05,
CCPL,1194,4.2273,50,2,0,5,0,0,4344,134376,85968,243780,159305,0.017,
CCPT,151,0.5969,21,0,1,1,0,0,840,15672,7248,31008,20860,0.003,
CCPW,1898,5.5687,61,0,0,6,0,0,3360,116592,91104,387396,149723,0.022,
CCRA,1954,5.8645,63,0,0,6,0,0,3408,122640,93792,398820,154348,0.022,
CCRI,1933,5.2923,59,0,0,6,0,0,3312,110736,92784,394536,144136,0.022,
CCRM,3307,13.9795,128,0,0,12,3,0,6840,448056,158712,674832,499230,0.044,
CCRT,790,2.6886,38,0,0,3,0,0,1872,48672,37920,161364,65590,0.01,
CCS1,518,1.5798,29,0,1,2,0,0,1344,29712,24864,105876,42886,0.007,
CCSF,4396,14.8173,135,4,0,14,0,0,11712,684768,316512,896988,774502,0.065,
CCSK,3376,13.4976,124,0,0,12,0,0,6744,423672,162048,688908,476729,0.046,
CCSL,640,1.8015,31,0,0,2,0,0,1392,32688,30720,130764,47966,0.008,
CCSN,1522,4.2765,51,2,3,5,0,0,4200,125544,97656,310692,162492,0.018,
CCST,5048,21.9658,192,2,5,17,3,0,13080,1168968,336912,1029996,1240313,0.083,
CCT2,1504,4.9309,56,0,0,5,0,0,2928,98256,72192,307020,123254,0.018,
CCTY,2200,9.2266,90,0,0,9,3,0,4992,235248,105360,449004,263169,0.028,
CCV1,881,2.4859,36,0,0,3,0,0,1824,45024,42288,179928,65357,0.01,
CCV2,,,,,,,,,,,,2244,,0.0,"ValueError: CCV2.tenv3: 10 epochs, need 24"
CCV5,7287,21.0815,185,4,0,22,0,0,17040,1344144,524664,1486752,1482261,0.119,
CCV6,5296,21.0733,185,4,0,19,3,0,16080,1330704,381048,1080588,1391676,0.087,
CCWR,2401,7.9535,80,2,0,8,0,0,6792,317448,172872,490008,345516,0.032,
CCYN,2099,18.9514,168,3,4,14,3,0,12408,1022808,145632,428400,991949,0.049,
CDAA,356,1.8125,31,0,0,2,0,0,1392,32688,17088,72828,40882,0.007,
CDAC,3872,10.757,103,3,0,11,0,0,9264,462912,278784,790092,536381,0.052,
CDAO,248,1.2184,26,0,0,2,0,0,1272,25608,11904,50796,32934,0.005,
CDB7,2227,6.7433,70,3,3,7,0,0,6312,231768,155616,454512,276737,0.028,
CDB8,5876,16.7995,151,7,8,17,0,0,14784,833184,409680,1198908,973532,0.083,
CDBC,927,2.694,38,2,0,3,0,0,3240,87960,66744,189312,113155,0.012,
CDCR,975,2.8747,39,0,0,3,0,0,1896,50568,46800,199104,71524,0.012,
CDEJ,101,0.7009,22,0,1,1,0,0,864,16752,4848,20808,19833,0.003,
CDJ2,2507,7.0308,73,0,0,7,0,0,3960,159816,120048,511632,198527,0.026,
CDJC,713,1.9959,32,0,0,2,0,0,1416,34248,34224,145656,50853,0.008,
CDLC,5936,19.8795,176,5,32,20,0,0,14376,961656,355920,1211148,1086789,0.092,
CDM1,911,4.961,56,0,6,3,0,0,2304,90144,43728,186048,96710,0.012,
CDMT,9130,25.3991,220,5,2,26,0,0,20232,1670040,649872,1862724,1832793,0.147,
CDNP,404,1.5112,29,0,1,2,0,0,1344,29712,19392,82620,40099,0.007,
CDOM,6362,17.6947,158,2,0,18,0,0,13656,1072632,458064,1298052,1176268,0.104,
CDOR,665,2.7187,38,0,0,3,0,0,1872,48672,31920,135864,62661,0.01,
CDRA,4285,18.5736,165,3,4,16,0,0,12936,980376,305256,874344,1038098,0.076,
CDRD,6850,19.5181,173,2,0,20,0,0,15000,1290168,493200,1397604,1415893,0.11,
CDRU,6832,20.9665,184,4,3,21,0,0,16464,1305312,484320,1393932,1434137,0.116,
CDTO,1664,6.6859,70,0,8,7,0,0,3888,149376,79872,339660,167895,0.022,
CDUP,1095,3.7399,46,0,0,4,0,0,2376,69240,52560,223584,90002,0.013,
CDVV,4328,12.5613,117,0,0,13,0,0,6888,386904,207744,883116,463788,0.052,
CDW1,,,,,,,,,,,,1224,,0.001,"ValueError: CDW1.tenv3: 5 epochs, need 24"
CDWL,3144,9.974,96,0,0,10,0,0,5448,266376,150912,641580,318495,0.037,
CEAU,4730,15.5291,141,2,0,16,0,0,12216,876504,340560,965124,946617,0.083,
CEBR,7032,19.3484,171,3,0,20,0,0,15336,1135272,506304,1434732,1248143,0.113,
CEC1,802,2.3792,36,0,0,3,0,0,1824,45024,38496,163812,63387,0.01,
CECA,2791,12.7638,119,3,1,11,0,0,9312,535248,194472,569568,563863,0.044,
CECI,4722,13.7248,126,3,0,14,0,0,11304,674904,339984,963492,755071,0.065,
CECM,3151,12.9144,120,4,4,11,0,0,9648,514368,216288,643008,566637,0.048,
CEDA,10443,30.1027,257,5,1,31,0,3,23592,2293752,750480,2130576,2488952,0.213,
CEDR,457,1.3087,27,0,0,2,0,0,1296,26928,21936,93432,39383,0.007,
CEDU,10036,32.2491,274,7,2,32,0,0,25584,2530656,718800,2047548,2688445,0.185,
CEEU,6323,18.3546,163,4,0,19,0,0,15000,1054968,455256,1290096,1180125,0.099,
CEFA,1505,6.6776,70,3,2,7,0,0,6336,237072,106488,307224,250290,0.024,
CEFE,6859,19.0774,169,4,0,20,0,0,15648,1101408,493848,1399440,1234323,0.104,
CEFT,5422,15.907,144,3,2,16,0,0,12600,827736,382512,1106292,921626,0.078,
CEGA,3492,12.3203,115,4,3,13,0,0,10368,510576,239040,712572,571327,0.051,
CEL1,79,0.2218,18,0,1,1,0,0,768,12720,3792,16320,16486,0.003,
CELI,4862,14.8392,135,2,2,15,0,0,11496,772392,343968,992052,847220,0.069,
CELJ,508,4.3614,51,0,0,5,0,0,2808,85176,24384,103836,87673,0.014,
CELL,4681,14.8364,135,2,1,15,0,0,11544,885336,334296,955128,964306,0.071,
CEMN,832,2.9322,40,0,0,3,0,0,1920,52512,39936,169932,68963,0.012,
CENA,5508,17.5797,157,3,1,18,0,0,14016,981504,396456,1123836,1076144,0.084,
CENG,,,,,,,,,,,,1020,,0.0,"ValueError: CENG.tenv3: 4 epochs, need 24"
CENS,2863,9.1992,90,0,0,10,0,0,5304,239304,137424,584256,282375,0.039,
CEPI,3075,8.5503,85,0,0,9,0,0,4872,214008,147600,627504,265902,0.035,
CER1,1483,6.6722,70,0,12,6,0,0,3576,145320,71184,302736,157792,0.02,
CER2,4538,13.1389,122,2,0,14,0,0,10680,658152,326736,925956,730905,0.07,
CERA,6984,20.0876,177,4,3,21,0,0,16176,1161792,497568,1424940,1297911,0.111,
CERB,242,12.3942,60,0,3,4,3,0,2712,105528,11448,49572,90247,0.008,
CERC,1300,5.6153,61,0,0,6,0,0,3360,116592,62400,265404,132837,0.016,
CERD,5810,19.1129,169,0,0,20,0,0,10320,774720,278880,1185444,888969,0.089,
CERI,584,1.7604,31,0,0,2,0,0,1392,32688,28032,119340,46723,0.008,
CERN,5632,15.6167,141,0,0,16,0,0,8400,548832,270336,1149132,656130,0.074,
CERR,653,19.3347,163,0,5,8,6,0,6432,677952,30912,133416,638509,0.026,
CERT,7064,20.3833,180,6,3,21,0,0,17160,1151784,505104,1441260,1302918,0.106,
CERV,5022,14.36,131,0,0,15,0,0,7848,479016,241056,1024692,576902,0.064,
CES1,801,3.5208,45,0,0,4,0,0,2352,67008,38448,163608,81061,0.012,
CES2,3685,10.4942,100,0,0,11,0,0,5856,289440,176880,751944,354471,0.05,
CES3,298,1.4127,28,0,2,2,0,0,1320,28296,14304,60996,35737,0.006,
CESB,4561,12.8241,119,0,0,13,0,0,6936,398328,218928,930648,481854,0.055,
CESI,5783,16.3258,147,4,4,17,0,0,13464,843528,409056,1179936,957475,0.122,
CESM,2277,6.7872,71,2,0,7,0,0,6048,259392,163944,464712,290850,0.029,
CESS,5768,19.1129,169,0,0,20,0,0,10320,774720,276864,1176876,888200,0.084,
CETR,2303,9.7166,94,2,0,10,0,0,8016,419904,165816,470016,430130,0.038,
CEU1,6772,18.9733,168,3,1,19,0,0,14880,1142160,487272,1381692,1262843,0.103,
CEUD,331,1.5414,29,0,2,2,0,0,1344,29712,15888,67728,38027,0.006,
CEUT,1695,5.0486,57,2,0,5,0,0,4776,170520,121872,345984,205989,0.02,
CEVY,4902,13.5414,125,0,0,14,0,0,7392,437808,235296,1000212,528762,0.057,
CFAG,7839,30.4668,260,10,10,26,0,2,22368,2014464,533928,1599360,2180300,0.149,
CFAR,2943,9.6975,94,0,0,10,0,0,5400,257160,141264,600576,305640,0.035,
CFCA,26,4.011,6,0,2,0,6,0,168,1176,624,5508,4079,0.002,
CFHS,3683,10.2861,99,2,0,11,0,0,8640,477696,265176,751536,533985,0.048,
CFJV,3940,10.8693,103,2,0,11,0,0,8856,520440,283680,803964,584000,0.054,
CFNG,724,2.5079,37,0,0,3,0,0,1848,46824,34752,147900,63009,0.009,
CFPN,275,0.8706,23,0,1,1,0,0,888,17880,13200,56304,25713,0.004,
CFRM,7556,20.7857,183,2,0,21,0,0,15792,1430160,544032,1541628,1557928,0.145,
CFS2,789,2.193,34,0,0,3,0,0,1776,41568,37872,161160,60337,0.011,
CGDM,8745,26.0917,225,5,3,27,0,0,20496,1752000,625872,1784184,1902800,0.153,
CGGN,1363,5.525,61,3,0,6,0,0,5472,179040,98136,278256,202976,0.02,
CGIA,3587,12.8514,119,2,3,13,0,0,9960,593640,249120,731952,641144,0.056,
CGIG,549,2.8008,39,0,0,3,0,0,1896,50568,26352,112200,60400,0.009,
CGJU,1066,2.9158,40,0,0,3,0,0,1920,52512,51168,217668,74008,0.012,
CGNN,3378,11.8576,111,4,5,12,0,0,9816,475368,222000,689316,532631,0.068,
CGRO,2071,5.7385,62,0,0,6,0,0,3384,119592,99408,422688,156660,0.022,
CGSJ,2647,10.4257,100,3,5,10,0,0,8064,377232,175008,540192,416399,0.036,
CGTC,5421,16.9966,152,6,35,17,0,0,13392,768672,332640,1106088,883138,0.075,
CGU2,813,2.8364,39,0,4,3,0,0,1896,50568,39024,166056,67888,0.01,
CGUA,1604,6.4696,68,0,5,7,0,0,3840,142656,76992,327420,161909,0.02,
CGUG,572,1.5688,29,0,0,2,0,0,1344,29712,27456,116892,44206,0.015,
CGUI,1148,3.5483,45,0,8,4,0,0,2352,67008,55104,234396,89668,0.014,
CGY8,,,,,,,,,,,,1428,,0.001,"ValueError: CGY8.tenv3: 6 epochs, need 24"
CH01,3552,16.6078,149,2,1,14,6,0,11592,949128,253560,724812,982000,0.068,
CH03,3831,12.104,113,0,0,13,0,0,6792,364632,183888,781728,431327,0.046,
CH2T,2799,7.8302,79,0,0,8,0,0,4416,186048,134352,571200,230892,0.032,
CHA1,2867,8.2136,82,0,0,9,0,0,4800,201840,137616,585072,249405,0.032,
CHA2,2278,6.924,72,2,3,7,0,0,5712,223200,150672,464916,261141,0.027,
CHA3,708,3.1184,41,0,0,4,0,0,2256,58560,33984,144636,72542,0.011,
CHA4,3735,10.7132,102,0,0,11,0,0,5904,299232,179280,762144,363748,0.042,
CHA5,29,2.9377,7,0,2,1,3,0,504,5592,1080,6120,9750,0.002,
CHA6,,,,,,,,,,,,1428,,0.0,"ValueError: CHA6.tenv3: 6 epochs, need 24"
CHA7,1679,4.9582,56,0,0,5,0,0,2928,98256,80592,342720,127657,0.019,
CHA8,4368,12.2519,115,0,0,13,0,0,6840,375672,209664,891276,456068,0.055,
CHA9,2711,7.6851,78,0,0,8,0,0,4392,182232,130128,553248,226019,0.029,
CHAB,6218,17.7194,158,4,3,18,0,0,14280,955752,438984,1268676,1077649,0.096,
CHAC,4447,15.0828,137,5,1,15,0,0,12864,726480,315624,907392,805420,0.075,
CHAG,795,3.5592,45,0,0,4,0,0,2352,67008,38160,162384,80772,0.011,
CHAI,4577,14.6941,134,2,0,15,0,0,11544,788280,329544,933912,853336,0.074,
CHAM,4911,16.3751,148,3,1,17,0,0,13224,874728,352560,1002048,947431,0.078,
CHAN,7570,25.859,223,6,3,22,3,0,18696,1671048,536976,1544484,1813065,0.128,
CHAR,1433,4.3313,51,0,0,5,0,0,2808,85176,68784,292536,112824,0.017,
CHAS,7002,19.9288,176,4,1,20,0,0,15960,1186920,504120,1428612,1319270,0.118,
CHAT,5955,16.4244,148,3,0,17,0,0,13296,886848,428760,1215024,985801,0.083,
CHAV,1331,5.618,61,0,0,6,0,0,3360,116592,63888,271728,133963,0.017,
CHAX,2000,5.5633,61,0,1,6,0,0,3360,116592,96000,408204,150648,0.023,
CHB1,398,1.4018,28,0,0,2,0,0,1320,28296,19104,81396,38896,0.008,
CHB5,8406,24.8378,215,2,0,25,0,3,18576,1874064,605232,1715028,2025476,0.146,
CHB6,5636,24.1424,210,2,1,21,6,0,16920,1739880,397920,1149948,1785828,0.118,
CHBL,5049,14.4476,132,3,0,15,0,0,11904,734640,363528,1030200,816586,0.079,
CHBN,1253,3.5866,45,2,0,4,0,0,3888,117888,90216,255816,147998,0.017,
CHBR,6511,18.2533,163,3,0,19,0,0,14640,1072512,468792,1328448,1187915,0.102,
CHBS,6434,18.0589,161,5,0,19,0,0,15384,1010664,463248,1312740,1129382,0.103,
CHC1,1324,5.3881,60,0,0,6,0,0,3336,113640,63552,270300,132645,0.017,
CHCC,2552,9.1116,89,0,0,10,0,0,5280,234960,122496,520812,273693,0.031,
CHCH,1054,2.9158,40,0,0,3,0,0,1920,52512,50592,215220,74575,0.011,
CHCM,7401,22.0315,193,5,3,22,0,0,17592,1326936,521160,1510008,1462778,0.116,
CHCN,1725,4.887,56,0,0,5,0,0,2928,98256,82800,352104,128405,0.02,
CHCO,821,2.4312,36,0,2,3,0,0,1824,45024,39408,167688,63827,0.01,
CHD1,,,,,,,,,,,,3060,,0.0,"ValueError: CHD1.tenv3: 14 epochs, need 24"
CHDA,3092,10.8118,103,4,5,10,0,0,8568,391944,204720,630972,448309,0.04,
CHDG,232,0.8022,23,0,1,1,0,0,888,17880,11136,47532,24463,0.005,
CHDU,,,,,,,,,,,,612,,0.0,"ValueError: CHDU.tenv3: 2 epochs, need 24"
CHDY,1606,4.6845,54,0,1,5,0,0,2880,92880,77088,327828,121987,0.02,
CHE1,121,0.3833,20,0,1,1,0,0,816,14640,5808,24888,19064,0.003,
CHE2,6883,20.512,181,3,1,21,0,0,15984,1293744,490248,1404336,1418919,0.111,
CHE3,5899,17.6372,158,3,0,18,0,0,14064,1020288,424728,1203600,1119046,0.084,
CHE4,1315,5.3881,60,0,0,6,0,0,3336,113640,63120,268464,132386,0.016,
CHE5,3078,10.371,99,0,0,11,0,0,5832,284616,147744,628116,336225,0.037,
CHE6,3176,11.3648,107,0,0,12,0,0,6336,328608,152448,648108,380124,0.04,
CHE7,3831,15.4442,140,2,0,16,0,0,12168,849720,275832,781728,883948,0.066,
CHE8,6299,17.2895,155,5,37,18,0,0,12768,754272,362664,1285200,885276,0.096,
CHE9,839,5.0979,57,0,0,4,0,0,2640,96960,40224,171360,101071,0.012,
CHEB,1238,5.0322,57,0,0,5,0,0,2952,101016,59400,252756,117899,0.015,
CHEK,1008,5.1116,57,2,0,4,3,0,4464,169344,72120,205836,172677,0.014,
CHEL,6484,19.7536,175,4,1,20,0,0,15912,1163448,466680,1322940,1269812,0.108,
CHEM,5819,17.744,158,4,0,18,0,0,14520,993720,418968,1187280,1102407,0.09,
CHEN,2909,8.1917,82,5,5,9,0,0,8184,297336,196680,593640,361165,0.038,
CHEP,2067,8.1753,82,3,2,9,0,0,7440,301344,143472,421872,326524,0.029,
CHER,3445,9.6948,94,0,0,10,0,0,5400,257160,165360,702984,315056,0.04,
CHES,2488,7.0226,73,0,0,7,0,0,3960,159816,119208,507756,197435,0.029,
CHET,7544,23.4169,204,9,4,23,0,0,20232,1440312,538176,1539180,1598739,0.119,
CHEV,382,1.0486,25,0,0,2,0,0,1248,24336,18336,78132,35229,0.007,
CHEW,640,1.8179,31,0,0,2,0,0,1392,32688,30720,130764,47860,0.008,
CHEY,4609,14.8227,135,0,0,15,0,0,7944,504744,221232,940440,587400,0.057,
CHFA,4828,13.4346,124,0,0,14,0,0,7368,431784,231744,985116,520798,0.059,
CHGM,688,2.2204,34,0,3,3,0,0,1776,41568,33024,140556,57930,0.009,
CHGO,180,0.7994,23,0,1,1,0,0,888,17880,8640,36924,23053,0.004,
CHHL,812,2.8172,39,0,0,3,0,0,1896,50568,38976,165852,67256,0.009,
CHI0,3814,16.1807,146,6,20,15,3,0,12456,706056,248016,778260,779529,0.064,
CHI1,507,2.4668,36,0,0,3,0,0,1824,45024,24336,103632,55675,0.008,
CHI2,57,1.4319,14,0,1,1,0,0,672,9456,2568,11832,13709,0.003,
CHI3,980,2.6995,38,0,0,3,0,0,1872,48672,47040,200124,70166,0.011,
CHI4,2926,17.1855,154,2,27,14,0,0,9504,675264,160488,597108,712506,0.059,
CHI5,4704,16.8542,151,5,2,17,0,0,14160,857472,334344,959820,942125,0.076,
CHI6,3040,15.9726,144,3,3,11,3,0,9888,683040,210360,620364,722020,0.048,
CHI7,6098,17.2895,155,9,20,18,0,0,15504,833232,399432,1244196,979283,0.084,
CHI8,4538,15.4442,140,2,0,16,0,0,12168,851016,326736,925956,913437,0.071,
