station,component,config,step_year,step_index,code,magnitude,distance_km,threshold_km,dist_ratio,mag_bin,dist_bin,ratio_bin,reachable,detected,delay_days
AB07,north,detection,2018.0616016427105,4835,2,7.9,712.098,1445.44,0.4927,>=7,>=100,0.25-0.5,True,False,
AB07,north,detection,2018.546201232033,5012,2,5.8,102.839,128.825,0.7983,5-6,>=100,0.5-1,True,False,
AB07,north,detection,2020.5557837097879,5744,2,7.8,123.251,1288.25,0.0957,>=7,>=100,<0.25,True,True,14.0
AB07,north,detection,2020.5557837097879,5744,2,6.1,100.513,181.97,0.5524,6-7,>=100,0.5-1,True,False,
AB07,north,detection,2020.5557837097879,5744,2,5.7,75.153,114.815,0.6546,5-6,20-100,0.5-1,True,False,
AB07,north,detection,2020.5557837097879,5744,2,5.5,72.624,91.201,0.7963,5-6,20-100,0.5-1,True,False,
AB07,north,detection,2020.5694729637235,5749,2,5.5,47.095,91.201,0.5164,5-6,20-100,0.5-1,True,False,
AB07,north,detection,2020.5722108145105,5751,2,6.1,77.491,181.97,0.4258,6-7,20-100,0.25-0.5,True,False,
AB07,north,detection,2020.5749486652978,5752,2,5.6,45.989,102.329,0.4494,5-6,20-100,0.25-0.5,True,False,
AB07,north,detection,2020.602327173169,5762,2,5.5,81.192,91.201,0.8903,5-6,20-100,0.5-1,False,False,
AB07,north,detection,2020.7638603696098,5820,2,5.9,68.228,144.544,0.472,5-6,20-100,0.25-0.5,False,False,
AB07,north,detection,2020.7994524298426,5833,2,7.6,99.264,1023.293,0.097,>=7,20-100,<0.25,False,False,
AB07,north,detection,2020.7994524298426,5833,2,5.7,105.108,114.815,0.9155,5-6,>=100,0.5-1,False,False,
AB07,north,detection,2020.7994524298426,5833,2,5.9,119.65,144.544,0.8278,5-6,>=100,0.5-1,False,False,
AB07,north,detection,2021.574264202601,6116,2,8.2,163.661,2041.738,0.0802,>=7,>=100,<0.25,True,False,
AB07,north,detection,2021.618069815195,6132,2,6.9,180.487,457.088,0.3949,6-7,>=100,0.25-0.5,True,False,
AB07,north,detection,2021.7768651608487,6190,2,6.9,265.067,457.088,0.5799,6-7,>=100,0.5-1,True,False,
AB07,north,detection,2023.5373032169746,6833,2,7.2,107.932,645.654,0.1672,>=7,>=100,<0.25,True,True,5.99
AB07,north,detection,2023.5373032169746,6833,2,5.8,83.015,128.825,0.6444,5-6,20-100,0.5-1,True,False,
AB07,north,detection,2023.586584531143,6850,2,5.6,87.676,102.329,0.8568,5-6,20-100,0.5-1,False,False,
AB07,north,detection,2025.5386721423683,7541,2,7.3,87.187,724.436,0.1204,>=7,20-100,<0.25,True,False,
AB07,north,detection,2025.5414099931554,7543,2,5.6,97.046,102.329,0.9484,5-6,20-100,0.5-1,True,False,
AB07,north,detection,2025.5496235455169,7546,2,6.2,92.237,204.174,0.4518,6-7,20-100,0.25-0.5,True,False,
AB07,north,detection,2025.574264202601,7554,2,8.8,2557.029,4073.803,0.6277,>=7,>=100,0.5-1,True,False,
AB07,north,tracking,2014.5215605749486,3542,1,,,,,none,none,none,False,False,
AB07,north,tracking,2023.2826830937713,6740,1,,,,,none,none,none,False,False,
AB07,north,tracking,2023.2826830937713,6740,1,,,,,none,none,none,False,False,
AB07,north,tracking,2007.7508555783709,1074,2,6.3,121.965,229.087,0.5324,6-7,>=100,0.5-1,False,False,
AB07,north,tracking,2010.2888432580423,2002,2,5.7,102.6,114.815,0.8936,5-6,>=100,0.5-1,False,False,
AB07,north,tracking,2011.088295687885,2293,2,5.9,41.736,144.544,0.2887,5-6,20-100,0.25-0.5,False,False,
AB07,north,tracking,2011.1895961670089,2330,2,9.1,4586.555,5754.399,0.7971,>=7,>=100,0.5-1,False,False,
AB07,north,tracking,2011.3401779603012,2385,2,5.7,28.65,114.815,0.2495,5-6,20-100,<0.25,False,False,
AB07,north,tracking,2011.3401779603012,2385,2,5.8,39.097,128.825,0.3035,5-6,20-100,0.25-0.5,False,False,
AB07,north,tracking,2011.5373032169746,2458,2,6.1,81.179,181.97,0.4461,6-7,20-100,0.25-0.5,False,False,
AB07,north,tracking,2011.5564681724845,2464,2,5.7,84.401,114.815,0.7351,5-6,20-100,0.5-1,False,False,
AB07,north,tracking,2014.4750171115675,3531,2,7.9,1419.854,1445.44,0.9823,>=7,>=100,0.5-1,False,False,
AB07,north,tracking,2015.4058863791922,3864,2,6.8,287.271,407.38,0.7052,6-7,>=100,0.5-1,False,False,
AB07,north,tracking,2018.0616016427105,4835,2,7.9,712.098,1445.44,0.4927,>=7,>=100,0.25-0.5,False,False,
AB07,north,tracking,2018.546201232033,5012,2,5.8,102.839,128.825,0.7983,5-6,>=100,0.5-1,True,False,
AB07,north,tracking,2020.5557837097879,5744,2,7.8,123.251,1288.25,0.0957,>=7,>=100,<0.25,True,False,
AB07,north,tracking,2020.5557837097879,5744,2,6.1,100.513,181.97,0.5524,6-7,>=100,0.5-1,True,False,
AB07,north,tracking,2020.5557837097879,5744,2,5.7,75.153,114.815,0.6546,5-6,20-100,0.5-1,True,False,
AB07,north,tracking,2020.5557837097879,5744,2,5.5,72.624,91.201,0.7963,5-6,20-100,0.5-1,True,False,
AB07,north,tracking,2020.5694729637235,5749,2,5.5,47.095,91.201,0.5164,5-6,20-100,0.5-1,True,False,
AB07,north,tracking,2020.5722108145105,5751,2,6.1,77.491,181.97,0.4258,6-7,20-100,0.25-0.5,True,False,
AB07,north,tracking,2020.5749486652978,5752,2,5.6,45.989,102.329,0.4494,5-6,20-100,0.25-0.5,True,False,
AB07,north,tracking,2020.602327173169,5762,2,5.5,81.192,91.201,0.8903,5-6,20-100,0.5-1,True,False,
AB07,north,tracking,2020.7638603696098,5820,2,5.9,68.228,144.544,0.472,5-6,20-100,0.25-0.5,True,False,
AB07,north,tracking,2020.7994524298426,5833,2,7.6,99.264,1023.293,0.097,>=7,20-100,<0.25,True,False,
AB07,north,tracking,2020.7994524298426,5833,2,5.7,105.108,114.815,0.9155,5-6,>=100,0.5-1,True,False,
AB07,north,tracking,2020.7994524298426,5833,2,5.9,119.65,144.544,0.8278,5-6,>=100,0.5-1,True,False,
AB07,north,tracking,2021.574264202601,6116,2,8.2,163.661,2041.738,0.0802,>=7,>=100,<0.25,False,False,
AB07,north,tracking,2021.618069815195,6132,2,6.9,180.487,457.088,0.3949,6-7,>=100,0.25-0.5,False,False,
AB07,north,tracking,2021.7768651608487,6190,2,6.9,265.067,457.088,0.5799,6-7,>=100,0.5-1,False,False,
AB07,north,tracking,2023.5373032169746,6833,2,7.2,107.932,645.654,0.1672,>=7,>=100,<0.25,False,False,
AB07,north,tracking,2023.5373032169746,6833,2,5.8,83.015,128.825,0.6444,5-6,20-100,0.5-1,False,False,
AB07,north,tracking,2023.586584531143,6850,2,5.6,87.676,102.329,0.8568,5-6,20-100,0.5-1,False,False,
AB07,north,tracking,2025.5386721423683,7541,2,7.3,87.187,724.436,0.1204,>=7,20-100,<0.25,False,False,
AB07,north,tracking,2025.5414099931554,7543,2,5.6,97.046,102.329,0.9484,5-6,20-100,0.5-1,False,False,
AB07,north,tracking,2025.5496235455169,7546,2,6.2,92.237,204.174,0.4518,6-7,20-100,0.25-0.5,False,False,
AB07,north,tracking,2025.574264202601,7554,2,8.8,2557.029,4073.803,0.6277,>=7,>=100,0.5-1,False,False,
AB07,up,detection,2014.5215605749486,3542,1,,,,,none,none,none,True,False,
AB07,up,detection,2023.2826830937713,6740,1,,,,,none,none,none,True,False,
AB07,up,detection,2023.2826830937713,6740,1,,,,,none,none,none,True,False,
AB07,up,detection,2007.7508555783709,1074,2,6.3,121.965,229.087,0.5324,6-7,>=100,0.5-1,True,False,
AB07,up,detection,2010.2888432580423,2002,2,5.7,102.6,114.815,0.8936,5-6,>=100,0.5-1,True,False,
AB07,up,detection,2011.088295687885,2293,2,5.9,41.736,144.544,0.2887,5-6,20-100,0.25-0.5,True,False,
AB07,up,detection,2011.1895961670089,2330,2,9.1,4586.555,5754.399,0.7971,>=7,>=100,0.5-1,True,False,
AB07,up,detection,2011.3401779603012,2385,2,5.7,28.65,114.815,0.2495,5-6,20-100,<0.25,True,False,
AB07,up,detection,2011.3401779603012,2385,2,5.8,39.097,128.825,0.3035,5-6,20-100,0.25-0.5,True,False,
AB07,up,detection,2011.5373032169746,2458,2,6.1,81.179,181.97,0.4461,6-7,20-100,0.25-0.5,True,False,
AB07,up,detection,2011.5564681724845,2464,2,5.7,84.401,114.815,0.7351,5-6,20-100,0.5-1,True,False,
AB07,up,detection,2014.4750171115675,3531,2,7.9,1419.854,1445.44,0.9823,>=7,>=100,0.5-1,True,False,
AB07,up,detection,2015.4058863791922,3864,2,6.8,287.271,407.38,0.7052,6-7,>=100,0.5-1,True,False,
AB07,up,detection,2018.0616016427105,4835,2,7.9,712.098,1445.44,0.4927,>=7,>=100,0.25-0.5,True,False,
AB07,up,detection,2018.546201232033,5012,2,5.8,102.839,128.825,0.7983,5-6,>=100,0.5-1,True,False,
AB07,up,detection,2020.5557837097879,5744,2,7.8,123.251,1288.25,0.0957,>=7,>=100,<0.25,True,True,14.0
AB07,up,detection,2020.5557837097879,5744,2,6.1,100.513,181.97,0.5524,6-7,>=100,0.5-1,True,False,
AB07,up,detection,2020.5557837097879,5744,2,5.7,75.153,114.815,0.6546,5-6,20-100,0.5-1,True,False,
AB07,up,detection,2020.5557837097879,5744,2,5.5,72.624,91.201,0.7963,5-6,20-100,0.5-1,True,False,
AB07,up,detection,2020.5694729637235,5749,2,5.5,47.095,91.201,0.5164,5-6,20-100,0.5-1,True,False,
AB07,up,detection,2020.5722108145105,5751,2,6.1,77.491,181.97,0.4258,6-7,20-100,0.25-0.5,True,False,
AB07,up,detection,2020.5749486652978,5752,2,5.6,45.989,102.329,0.4494,5-6,20-100,0.25-0.5,True,False,
AB07,up,detection,2020.602327173169,5762,2,5.5,81.192,91.201,0.8903,5-6,20-100,0.5-1,False,False,
AB07,up,detection,2020.7638603696098,5820,2,5.9,68.228,144.544,0.472,5-6,20-100,0.25-0.5,False,False,
AB07,up,detection,2020.7994524298426,5833,2,7.6,99.264,1023.293,0.097,>=7,20-100,<0.25,False,False,
AB07,up,detection,2020.7994524298426,5833,2,5.7,105.108,114.815,0.9155,5-6,>=100,0.5-1,False,False,
AB07,up,detection,2020.7994524298426,5833,2,5.9,119.65,144.544,0.8278,5-6,>=100,0.5-1,False,False,
AB07,up,detection,2021.574264202601,6116,2,8.2,163.661,2041.738,0.0802,>=7,>=100,<0.25,True,False,
AB07,up,detection,2021.618069815195,6132,2,6.9,180.487,457.088,0.3949,6-7,>=100,0.25-0.5,True,False,
AB07,up,detection,2021.7768651608487,6190,2,6.9,265.067,457.088,0.5799,6-7,>=100,0.5-1,True,False,
AB07,up,detection,2023.5373032169746,6833,2,7.2,107.932,645.654,0.1672,>=7,>=100,<0.25,True,False,
AB07,up,detection,2023.5373032169746,6833,2,5.8,83.015,128.825,0.6444,5-6,20-100,0.5-1,True,False,
AB07,up,detection,2023.586584531143,6850,2,5.6,87.676,102.329,0.8568,5-6,20-100,0.5-1,True,False,
AB07,up,detection,2025.5386721423683,7541,2,7.3,87.187,724.436,0.1204,>=7,20-100,<0.25,True,False,
AB07,up,detection,2025.5414099931554,7543,2,5.6,97.046,102.329,0.9484,5-6,20-100,0.5-1,True,False,
AB07,up,detection,2025.5496235455169,7546,2,6.2,92.237,204.174,0.4518,6-7,20-100,0.25-0.5,True,False,
AB07,up,detection,2025.574264202601,7554,2,8.8,2557.029,4073.803,0.6277,>=7,>=100,0.5-1,True,False,
AB07,up,tracking,2014.5215605749486,3542,1,,,,,none,none,none,False,False,
AB07,up,tracking,2023.2826830937713,6740,1,,,,,none,none,none,False,False,
AB07,up,tracking,2023.2826830937713,6740,1,,,,,none,none,none,False,False,
AB07,up,tracking,2007.7508555783709,1074,2,6.3,121.965,229.087,0.5324,6-7,>=100,0.5-1,False,False,
AB07,up,tracking,2010.2888432580423,2002,2,5.7,102.6,114.815,0.8936,5-6,>=100,0.5-1,False,False,
AB07,up,tracking,2011.088295687885,2293,2,5.9,41.736,144.544,0.2887,5-6,20-100,0.25-0.5,False,False,
AB07,up,tracking,2011.1895961670089,2330,2,9.1,4586.555,5754.399,0.7971,>=7,>=100,0.5-1,False,False,
AB07,up,tracking,2011.3401779603012,2385,2,5.7,28.65,114.815,0.2495,5-6,20-100,<0.25,False,False,
AB07,up,tracking,2011.3401779603012,2385,2,5.8,39.097,128.825,0.3035,5-6,20-100,0.25-0.5,False,False,
AB07,up,tracking,2011.5373032169746,2458,2,6.1,81.179,181.97,0.4461,6-7,20-100,0.25-0.5,False,False,
AB07,up,tracking,2011.5564681724845,2464,2,5.7,84.401,114.815,0.7351,5-6,20-100,0.5-1,False,False,
AB07,up,tracking,2014.4750171115675,3531,2,7.9,1419.854,1445.44,0.9823,>=7,>=100,0.5-1,False,False,
AB07,up,tracking,2015.4058863791922,3864,2,6.8,287.271,407.38,0.7052,6-7,>=100,0.5-1,False,False,
AB07,up,tracking,2018.0616016427105,4835,2,7.9,712.098,1445.44,0.4927,>=7,>=100,0.25-0.5,False,False,
AB07,up,tracking,2018.546201232033,5012,2,5.8,102.839,128.825,0.7983,5-6,>=100,0.5-1,True,False,
AB07,up,tracking,2020.5557837097879,5744,2,7.8,123.251,1288.25,0.0957,>=7,>=100,<0.25,True,False,
AB07,up,tracking,2020.5557837097879,5744,2,6.1,100.513,181.97,0.5524,6-7,>=100,0.5-1,True,False,
AB07,up,tracking,2020.5557837097879,5744,2,5.7,75.153,114.815,0.6546,5-6,20-100,0.5-1,True,False,
AB07,up,tracking,2020.5557837097879,5744,2,5.5,72.624,91.201,0.7963,5-6,20-100,0.5-1,True,False,
AB07,up,tracking,2020.5694729637235,5749,2,5.5,47.095,91.201,0.5164,5-6,20-100,0.5-1,True,False,
AB07,up,tracking,2020.5722108145105,5751,2,6.1,77.491,181.97,0.4258,6-7,20-100,0.25-0.5,True,False,
AB07,up,tracking,2020.5749486652978,5752,2,5.6,45.989,102.329,0.4494,5-6,20-100,0.25-0.5,True,False,
AB07,up,tracking,2020.602327173169,5762,2,5.5,81.192,91.201,0.8903,5-6,20-100,0.5-1,True,False,
AB07,up,tracking,2020.7638603696098,5820,2,5.9,68.228,144.544,0.472,5-6,20-100,0.25-0.5,True,False,
AB07,up,tracking,2020.7994524298426,5833,2,7.6,99.264,1023.293,0.097,>=7,20-100,<0.25,True,False,
AB07,up,tracking,2020.7994524298426,5833,2,5.7,105.108,114.815,0.9155,5-6,>=100,0.5-1,True,False,
AB07,up,tracking,2020.7994524298426,5833,2,5.9,119.65,144.544,0.8278,5-6,>=100,0.5-1,True,False,
AB07,up,tracking,2021.574264202601,6116,2,8.2,163.661,2041.738,0.0802,>=7,>=100,<0.25,False,False,
AB07,up,tracking,2021.618069815195,6132,2,6.9,180.487,457.088,0.3949,6-7,>=100,0.25-0.5,False,False,
AB07,up,tracking,2021.7768651608487,6190,2,6.9,265.067,457.088,0.5799,6-7,>=100,0.5-1,False,False,
AB07,up,tracking,2023.5373032169746,6833,2,7.2,107.932,645.654,0.1672,>=7,>=100,<0.25,False,False,
AB07,up,tracking,2023.5373032169746,6833,2,5.8,83.015,128.825,0.6444,5-6,20-100,0.5-1,False,False,
AB07,up,tracking,2023.586584531143,6850,2,5.6,87.676,102.329,0.8568,5-6,20-100,0.5-1,False,False,
AB07,up,tracking,2025.5386721423683,7541,2,7.3,87.187,724.436,0.1204,>=7,20-100,<0.25,False,False,
AB07,up,tracking,2025.5414099931554,7543,2,5.6,97.046,102.329,0.9484,5-6,20-100,0.5-1,False,False,
AB07,up,tracking,2025.5496235455169,7546,2,6.2,92.237,204.174,0.4518,6-7,20-100,0.25-0.5,False,False,
AB07,up,tracking,2025.574264202601,7554,2,8.8,2557.029,4073.803,0.6277,>=7,>=100,0.5-1,False,False,
AB08,east,detection,2009.7440109514032,59,1,,,,,none,none,none,False,False,
AB08,east,detection,2017.6262833675564,2525,1,,,,,none,none,none,False,False,
AB08,east,detection,2011.1895961670089,586,2,9.1,4301.522,5754.399,0.7475,>=7,>=100,0.5-1,True,False,
AB08,east,detection,2014.4750171115675,1521,2,7.9,1325.596,1445.44,0.9171,>=7,>=100,0.5-1,True,False,
AB08,east,detection,2018.0616016427105,2684,2,7.9,1106.521,1445.44,0.7655,>=7,>=100,0.5-1,True,False,
AB08,east,detection,2020.5557837097879,3571,2,7.8,742.606,1288.25,0.5764,>=7,>=100,0.5-1,True,False,
AB08,east,detection,2020.7994524298426,3655,2,7.6,752.745,1023.293,0.7356,>=7,>=100,0.5-1,True,False,
AB08,east,detection,2021.574264202601,3938,2,8.2,742.806,2041.738,0.3638,>=7,>=100,0.25-0.5,True,False,
AB08,east,detection,2025.574264202601,5381,2,8.8,2211.024,4073.803,0.5427,>=7,>=100,0.5-1,True,False,
AB08,east,tracking,2009.7440109514032,59,1,,,,,none,none,none,False,False,
AB08,east,tracking,2017.6262833675564,2525,1,,,,,none,none,none,False,False,
AB08,east,tracking,2011.1895961670089,586,2,9.1,4301.522,5754.399,0.7475,>=7,>=100,0.5-1,False,False,
AB08,east,tracking,2014.4750171115675,1521,2,7.9,1325.596,1445.44,0.9171,>=7,>=100,0.5-1,False,False,
AB08,east,tracking,2018.0616016427105,2684,2,7.9,1106.521,1445.44,0.7655,>=7,>=100,0.5-1,False,False,
AB08,east,tracking,2020.5557837097879,3571,2,7.8,742.606,1288.25,0.5764,>=7,>=100,0.5-1,False,False,
AB08,east,tracking,2020.7994524298426,3655,2,7.6,752.745,1023.293,0.7356,>=7,>=100,0.5-1,False,False,
AB08,east,tracking,2021.574264202601,3938,2,8.2,742.806,2041.738,0.3638,>=7,>=100,0.25-0.5,False,False,
AB08,east,tracking,2025.574264202601,5381,2,8.8,2211.024,4073.803,0.5427,>=7,>=100,0.5-1,True,False,
AB08,north,detection,2009.7440109514032,59,1,,,,,none,none,none,False,False,
AB08,north,detection,2017.6262833675564,2525,1,,,,,none,none,none,True,False,
AB08,north,detection,2011.1895961670089,586,2,9.1,4301.522,5754.399,0.7475,>=7,>=100,0.5-1,True,False,
AB08,north,detection,2014.4750171115675,1521,2,7.9,1325.596,1445.44,0.9171,>=7,>=100,0.5-1,True,False,
AB08,north,detection,2018.0616016427105,2684,2,7.9,1106.521,1445.44,0.7655,>=7,>=100,0.5-1,True,False,
AB08,north,detection,2020.5557837097879,3571,2,7.8,742.606,1288.25,0.5764,>=7,>=100,0.5-1,True,False,
AB08,north,detection,2020.7994524298426,3655,2,7.6,752.745,1023.293,0.7356,>=7,>=100,0.5-1,True,False,
AB08,north,detection,2021.574264202601,3938,2,8.2,742.806,2041.738,0.3638,>=7,>=100,0.25-0.5,True,False,
AB08,north,detection,2025.574264202601,5381,2,8.8,2211.024,4073.803,0.5427,>=7,>=100,0.5-1,True,False,
AB08,north,tracking,2009.7440109514032,59,1,,,,,none,none,none,False,False,
AB08,north,tracking,2017.6262833675564,2525,1,,,,,none,none,none,False,False,
AB08,north,tracking,2011.1895961670089,586,2,9.1,4301.522,5754.399,0.7475,>=7,>=100,0.5-1,False,False,
AB08,north,tracking,2014.4750171115675,1521,2,7.9,1325.596,1445.44,0.9171,>=7,>=100,0.5-1,False,False,
AB08,north,tracking,2018.0616016427105,2684,2,7.9,1106.521,1445.44,0.7655,>=7,>=100,0.5-1,False,False,
AB08,north,tracking,2020.5557837097879,3571,2,7.8,742.606,1288.25,0.5764,>=7,>=100,0.5-1,False,False,
AB08,north,tracking,2020.7994524298426,3655,2,7.6,752.745,1023.293,0.7356,>=7,>=100,0.5-1,False,False,
AB08,north,tracking,2021.574264202601,3938,2,8.2,742.806,2041.738,0.3638,>=7,>=100,0.25-0.5,False,False,
AB08,north,tracking,2025.574264202601,5381,2,8.8,2211.024,4073.803,0.5427,>=7,>=100,0.5-1,True,False,
AB08,up,detection,2009.7440109514032,59,1,,,,,none,none,none,False,False,
AB08,up,detection,2017.6262833675564,2525,1,,,,,none,none,none,True,False,
AB08,up,detection,2011.1895961670089,586,2,9.1,4301.522,5754.399,0.7475,>=7,>=100,0.5-1,True,False,
AB08,up,detection,2014.4750171115675,1521,2,7.9,1325.596,1445.44,0.9171,>=7,>=100,0.5-1,True,False,
AB08,up,detection,2018.0616016427105,2684,2,7.9,1106.521,1445.44,0.7655,>=7,>=100,0.5-1,True,False,
AB08,up,detection,2020.5557837097879,3571,2,7.8,742.606,1288.25,0.5764,>=7,>=100,0.5-1,True,False,
AB08,up,detection,2020.7994524298426,3655,2,7.6,752.745,1023.293,0.7356,>=7,>=100,0.5-1,True,False,
AB08,up,detection,2021.574264202601,3938,2,8.2,742.806,2041.738,0.3638,>=7,>=100,0.25-0.5,True,False,
AB08,up,detection,2025.574264202601,5381,2,8.8,2211.024,4073.803,0.5427,>=7,>=100,0.5-1,True,False,
AB08,up,tracking,2009.7440109514032,59,1,,,,,none,none,none,False,False,
AB08,up,tracking,2017.6262833675564,2525,1,,,,,none,none,none,False,False,
AB08,up,tracking,2011.1895961670089,586,2,9.1,4301.522,5754.399,0.7475,>=7,>=100,0.5-1,False,False,
AB08,up,tracking,2014.4750171115675,1521,2,7.9,1325.596,1445.44,0.9171,>=7,>=100,0.5-1,False,False,
AB08,up,tracking,2018.0616016427105,2684,2,7.9,1106.521,1445.44,0.7655,>=7,>=100,0.5-1,False,False,
AB08,up,tracking,2020.5557837097879,3571,2,7.8,742.606,1288.25,0.5764,>=7,>=100,0.5-1,False,False,
AB08,up,tracking,2020.7994524298426,3655,2,7.6,752.745,1023.293,0.7356,>=7,>=100,0.5-1,False,False,
AB08,up,tracking,2021.574264202601,3938,2,8.2,742.806,2041.738,0.3638,>=7,>=100,0.25-0.5,False,False,
AB08,up,tracking,2025.574264202601,5381,2,8.8,2211.024,4073.803,0.5427,>=7,>=100,0.5-1,True,False,
AB09,east,detection,2016.599589322382,3099,1,,,,,none,none,none,True,False,
AB09,east,detection,2025.593429158111,6267,1,,,,,none,none,none,False,False,
AB09,east,detection,2025.593429158111,6267,1,,,,,none,none,none,False,False,
AB09,east,detection,2011.1895961670089,1125,2,9.1,4362.232,5754.399,0.7581,>=7,>=100,0.5-1,True,False,
AB09,east,detection,2020.5557837097879,4524,2,7.8,1279.613,1288.25,0.9933,>=7,>=100,0.5-1,True,False,
AB09,east,detection,2021.574264202601,4896,2,8.2,1265.211,2041.738,0.6197,>=7,>=100,0.5-1,True,False,
AB09,east,detection,2025.574264202601,6260,2,8.8,2284.466,4073.803,0.5608,>=7,>=100,0.5-1,False,False,
AB09,east,tracking,2016.599589322382,3099,1,,,,,none,none,none,False,False,
AB09,east,tracking,2025.593429158111,6267,1,,,,,none,none,none,True,False,
AB09,east,tracking,2025.593429158111,6267,1,,,,,none,none,none,True,False,
AB09,east,tracking,2011.1895961670089,1125,2,9.1,4362.232,5754.399,0.7581,>=7,>=100,0.5-1,False,False,
AB09,east,tracking,2020.5557837097879,4524,2,7.8,1279.613,1288.25,0.9933,>=7,>=100,0.5-1,False,False,
AB09,east,tracking,2021.574264202601,4896,2,8.2,1265.211,2041.738,0.6197,>=7,>=100,0.5-1,False,False,
AB09,east,tracking,2025.574264202601,6260,2,8.8,2284.466,4073.803,0.5608,>=7,>=100,0.5-1,True,False,
AB09,north,detection,2016.599589322382,3099,1,,,,,none,none,none,True,False,
AB09,north,detection,2025.593429158111,6267,1,,,,,none,none,none,False,False,
AB09,north,detection,2025.593429158111,6267,1,,,,,none,none,none,False,False,
AB09,north,detection,2011.1895961670089,1125,2,9.1,4362.232,5754.399,0.7581,>=7,>=100,0.5-1,True,False,
AB09,north,detection,2020.5557837097879,4524,2,7.8,1279.613,1288.25,0.9933,>=7,>=100,0.5-1,True,False,
AB09,north,detection,2021.574264202601,4896,2,8.2,1265.211,2041.738,0.6197,>=7,>=100,0.5-1,True,False,
AB09,north,detection,2025.574264202601,6260,2,8.8,2284.466,4073.803,0.5608,>=7,>=100,0.5-1,False,False,
AB09,north,tracking,2016.599589322382,3099,1,,,,,none,none,none,False,False,
AB09,north,tracking,2025.593429158111,6267,1,,,,,none,none,none,True,False,
AB09,north,tracking,2025.593429158111,6267,1,,,,,none,none,none,True,False,
AB09,north,tracking,2011.1895961670089,1125,2,9.1,4362.232,5754.399,0.7581,>=7,>=100,0.5-1,False,False,
AB09,north,tracking,2020.5557837097879,4524,2,7.8,1279.613,1288.25,0.9933,>=7,>=100,0.5-1,False,False,
AB09,north,tracking,2021.574264202601,4896,2,8.2,1265.211,2041.738,0.6197,>=7,>=100,0.5-1,False,False,
AB09,north,tracking,2025.574264202601,6260,2,8.8,2284.466,4073.803,0.5608,>=7,>=100,0.5-1,True,False,
AB09,up,detection,2016.599589322382,3099,1,,,,,none,none,none,True,False,
AB09,up,detection,2025.593429158111,6267,1,,,,,none,none,none,True,False,
AB09,up,detection,2025.593429158111,6267,1,,,,,none,none,none,True,False,
AB09,up,detection,2011.1895961670089,1125,2,9.1,4362.232,5754.399,0.7581,>=7,>=100,0.5-1,True,False,
AB09,up,detection,2020.5557837097879,4524,2,7.8,1279.613,1288.25,0.9933,>=7,>=100,0.5-1,True,False,
AB09,up,detection,2021.574264202601,4896,2,8.2,1265.211,2041.738,0.6197,>=7,>=100,0.5-1,True,False,
AB09,up,detection,2025.574264202601,6260,2,8.8,2284.466,4073.803,0.5608,>=7,>=100,0.5-1,True,False,
AB09,up,tracking,2016.599589322382,3099,1,,,,,none,none,none,False,False,
AB09,up,tracking,2025.593429158111,6267,1,,,,,none,none,none,True,False,
AB09,up,tracking,2025.593429158111,6267,1,,,,,none,none,none,True,False,
AB09,up,tracking,2011.1895961670089,1125,2,9.1,4362.232,5754.399,0.7581,>=7,>=100,0.5-1,False,False,
AB09,up,tracking,2020.5557837097879,4524,2,7.8,1279.613,1288.25,0.9933,>=7,>=100,0.5-1,False,False,
AB09,up,tracking,2021.574264202601,4896,2,8.2,1265.211,2041.738,0.6197,>=7,>=100,0.5-1,False,False,
AB09,up,tracking,2025.574264202601,6260,2,8.8,2284.466,4073.803,0.5608,>=7,>=100,0.5-1,True,False,
AB11,east,detection,2016.6050650239563,3600,1,,,,,none,none,none,True,False,
AB11,east,detection,2021.4182067077345,4600,1,,,,,none,none,none,False,False,
AB11,east,detection,2021.4182067077345,4600,1,,,,,none,none,none,False,False,
AB11,east,detection,2011.1895961670089,1651,2,9.1,4448.13,5754.399,0.773,>=7,>=100,0.5-1,False,False,
AB11,east,detection,2018.0616016427105,4133,2,7.9,1298.09,1445.44,0.8981,>=7,>=100,0.5-1,True,False,
AB11,east,detection,2020.5557837097879,4599,2,7.8,1120.006,1288.25,0.8694,>=7,>=100,0.5-1,False,False,
AB11,east,detection,2021.574264202601,4656,2,8.2,1102.917,2041.738,0.5402,>=7,>=100,0.5-1,False,False,
AB11,east,detection,2025.574264202601,5899,2,8.8,2359.58,4073.803,0.5792,>=7,>=100,0.5-1,True,False,
AB11,east,tracking,2016.6050650239563,3600,1,,,,,none,none,none,False,False,
AB11,east,tracking,2021.4182067077345,4600,1,,,,,none,none,none,False,False,
AB11,east,tracking,2021.4182067077345,4600,1,,,,,none,none,none,False,False,
AB11,east,tracking,2011.1895961670089,1651,2,9.1,4448.13,5754.399,0.773,>=7,>=100,0.5-1,False,False,
AB11,east,tracking,2018.0616016427105,4133,2,7.9,1298.09,1445.44,0.8981,>=7,>=100,0.5-1,False,False,
AB11,east,tracking,2020.5557837097879,4599,2,7.8,1120.006,1288.25,0.8694,>=7,>=100,0.5-1,False,False,
AB11,east,tracking,2021.574264202601,4656,2,8.2,1102.917,2041.738,0.5402,>=7,>=100,0.5-1,False,False,
AB11,east,tracking,2025.574264202601,5899,2,8.8,2359.58,4073.803,0.5792,>=7,>=100,0.5-1,True,False,
