station,normals_id,kind,month,amp_image,amp_normals,phase_image_day,phase_normals_day,phase_diff_days,range_image,range_normals,n_days,error
72218003820,USW00003820,annual,0,8.948261987461057,9.655654843964745,195.02394560119023,197.47036471487394,-2.446419113683703,,,365,
72218003820,USW00003820,diurnal,1,5.663463200299301,,,,,12.709248500491213,10.166666666666668,31,
72218003820,USW00003820,diurnal,2,6.735358538655865,,,,,14.697565851714169,10.831349206349207,29,
72218003820,USW00003820,diurnal,3,5.2045918301705285,,,,,11.68005794794328,12.137992831541219,31,
72218003820,USW00003820,diurnal,4,6.711286818014326,,,,,15.273771661001778,12.861111111111112,30,
72218003820,USW00003820,diurnal,5,5.5860865173530545,,,,,12.555271201965297,12.329749103942655,31,
72218003820,USW00003820,diurnal,6,5.712727743742771,,,,,12.53134608036504,10.738888888888887,30,
72218003820,USW00003820,diurnal,7,4.576285974934072,,,,,11.280696804921739,10.290322580645162,31,
72218003820,USW00003820,diurnal,8,5.2044324889114755,,,,,11.281013375184099,9.99641577060932,31,
72218003820,USW00003820,diurnal,9,4.286247921883908,,,,,10.2214759857184,10.705555555555556,27,
72218003820,USW00003820,diurnal,10,6.674992036081528,,,,,14.224543158163023,11.817204301075268,31,
72218003820,USW00003820,diurnal,11,3.8401523023530313,,,,,10.153007759486679,12.125925925925925,26,
72218003820,USW00003820,diurnal,12,4.94782725669212,,,,,13.739970039350112,10.155913978494626,29,
72219013874,USW00013874,annual,0,9.402698606641469,9.930792191723373,194.5171191843122,198.4779062124949,-3.9607870281826933,,,365,
72219013874,USW00013874,diurnal,1,3.678156963597106,,,,,9.03709276345177,7.274193548387098,31,
72219013874,USW00013874,diurnal,2,4.587146099098281,,,,,11.671810786353749,7.8690476190476195,29,
72219013874,USW00013874,diurnal,3,4.660572892903589,,,,,10.35211932612835,9.003584229390682,31,
72219013874,USW00013874,diurnal,4,4.983998397739098,,,,,10.799631985198673,9.325925925925928,30,
72219013874,USW00013874,diurnal,5,4.404364186206024,,,,,9.6694932482118,8.969534050179211,31,
72219013874,USW00013874,diurnal,6,4.490943780286804,,,,,10.147193679098043,8.190740740740742,30,
72219013874,USW00013874,diurnal,7,3.145206209400068,,,,,8.723121734801566,8.03763440860215,31,
72219013874,USW00013874,diurnal,8,4.791047998308808,,,,,10.143397958692823,7.956989247311828,31,
72219013874,USW00013874,diurnal,9,3.679474398575279,,,,,8.483770760684928,8.053703703703706,30,
72219013874,USW00013874,diurnal,10,5.026260930800824,,,,,11.19328642703712,8.675627240143369,31,
72219013874,USW00013874,diurnal,11,3.693804370587026,,,,,9.498406764741972,8.466666666666665,30,
72219013874,USW00013874,diurnal,12,4.545024459710677,,,,,10.623370821039357,6.872759856630825,31,
72219503888,USW00003888,annual,0,9.274563732350938,10.045528114205394,194.54865167960966,197.56248149729586,-3.013829817686201,,,365,
72219503888,USW00003888,diurnal,1,4.112233686629842,,,,,10.01648295451796,8.234767025089605,31,
72219503888,USW00003888,diurnal,2,5.646704886885882,,,,,12.932793770727036,8.966269841269842,29,
72219503888,USW00003888,diurnal,3,4.003647205198497,,,,,9.545850611465244,10.369175627240145,31,
72219503888,USW00003888,diurnal,4,5.010892815460682,,,,,11.218293601858447,11.02962962962963,30,
72219503888,USW00003888,diurnal,5,5.148369284384511,,,,,11.21471660593744,10.449820788530465,31,
72219503888,USW00003888,diurnal,6,4.873991462682456,,,,,11.045472305034531,9.362962962962964,30,
72219503888,USW00003888,diurnal,7,3.306267881704106,,,,,9.114078542470374,8.948028673835129,31,
72219503888,USW00003888,diurnal,8,5.3599575528507115,,,,,11.567910781350118,8.994623655913978,31,
72219503888,USW00003888,diurnal,9,3.96822411557051,,,,,9.80232510289097,9.562962962962962,30,
72219503888,USW00003888,diurnal,10,6.294672558521418,,,,,12.874170988326604,10.32616487455197,31,
72219503888,USW00003888,diurnal,11,3.5680723356366704,,,,,9.25339253912822,10.051851851851852,30,
72219503888,USW00003888,diurnal,12,5.123930453750263,,,,,11.912192118984969,7.767025089605735,31,
72221013858,USW00013858,annual,0,7.40044878745795,8.559780947772913,196.04853660048738,201.1126930322284,-5.064156431741026,,,365,
72221013858,USW00013858,diurnal,1,4.685468182321835,,,,,10.984598547006154,7.779569892473118,31,
72221013858,USW00013858,diurnal,2,4.225505103030434,,,,,9.90789725494274,7.759920634920634,29,
72221013858,USW00013858,diurnal,3,3.502224916737572,,,,,8.612379457050192,8.28494623655914,31,
72221013858,USW00013858,diurnal,4,3.5083640666209615,,,,,7.896692218076939,8.05,27,
72221013858,USW00013858,diurnal,5,3.274403099469634,,,,,7.80378471855742,8.127240143369177,29,
72221013858,USW00013858,diurnal,6,3.3942332957583634,,,,,8.224721322773316,6.7259259259259245,29,
72221013858,USW00013858,diurnal,7,2.5390245100836006,,,,,6.7648632415932966,6.4229390681003595,30,
72221013858,USW00013858,diurnal,8,3.999651359718068,,,,,9.145729234451277,6.681003584229391,31,
72221013858,USW00013858,diurnal,9,2.992624862501306,,,,,7.608190034930809,7.742592592592593,30,
72221013858,USW00013858,diurnal,10,6.263112589424076,,,,,12.777870397576105,9.13978494623656,31,
72221013858,USW00013858,diurnal,11,2.9172142387112614,,,,,7.803557779280231,9.114814814814816,30,
72221013858,USW00013858,diurnal,12,4.903225104551332,,,,,11.480883373015175,7.500000000000001,30,
72222313899,USW00013899,annual,0,7.229263992312019,8.432487232608809,198.15825966347793,200.67687255039692,-2.518612886918987,,,365,
72222313899,USW00013899,diurnal,1,4.660829383566048,,,,,10.488498758996693,6.991039426523298,30,
72222313899,USW00013899,diurnal,2,3.834798678934328,,,,,9.009601738713137,7.184523809523809,29,
72222313899,USW00013899,diurnal,3,3.5784530430998007,,,,,9.1213209120844,7.654121863799283,31,
72222313899,USW00013899,diurnal,4,2.884445987131704,,,,,6.706667905038389,7.498148148148148,30,
72222313899,USW00013899,diurnal,5,3.129850700873628,,,,,7.3152570197340125,7.6415770609319,31,
72222313899,USW00013899,diurnal,6,2.8027195701981333,,,,,7.366396699834162,6.546296296296296,30,
72222313899,USW00013899,diurnal,7,2.444956656204563,,,,,6.440745179461796,6.077060931899644,31,
72222313899,USW00013899,diurnal,8,3.3776764453949575,,,,,8.238933122275782,6.215053763440861,31,
72222313899,USW00013899,diurnal,9,3.160917356649281,,,,,7.300392953172054,7.207407407407407,30,
72222313899,USW00013899,diurnal,10,4.82840314331803,,,,,10.596965818549481,8.345878136200717,31,
72222313899,USW00013899,diurnal,11,2.090254382340902,,,,,6.506120383634099,8.262962962962963,30,
72222313899,USW00013899,diurnal,12,4.420783533592486,,,,,9.769886627483432,6.903225806451613,30,
72222503855,USW00003855,annual,0,8.591591110785926,8.238957606042067,193.94464462460908,200.21247798968324,-6.267833365074154,,,365,
72222503855,USW00003855,diurnal,1,4.087803645754393,,,,,10.081240961502315,6.887096774193549,28,
72222503855,USW00003855,diurnal,2,4.676886814594258,,,,,9.452425712566074,7.037698412698412,24,
72222503855,USW00003855,diurnal,3,3.3222307509092914,,,,,7.798247051395965,7.340501792114695,26,
72222503855,USW00003855,diurnal,4,2.752681066358149,,,,,6.573913987025797,7.209259259259259,27,
72222503855,USW00003855,diurnal,5,3.4756467398378295,,,,,8.413309507401493,7.476702508960574,28,
72222503855,USW00003855,diurnal,6,3.0577792314774483,,,,,8.122696877278347,6.462962962962964,25,
72222503855,USW00003855,diurnal,7,2.5478044239555455,,,,,7.463712832757519,6.148745519713261,23,
72222503855,USW00003855,diurnal,8,4.0749545127574995,,,,,8.627681747672149,6.188172043010754,31,
72222503855,USW00003855,diurnal,9,2.360452506843151,,,,,6.111778879542637,6.948148148148149,22,
72222503855,USW00003855,diurnal,10,5.551501750471719,,,,,11.225890290752119,8.227598566308242,27,
72222503855,USW00003855,diurnal,11,1.8712262618064615,,,,,7.275642148560927,8.335185185185184,30,
72222503855,USW00003855,diurnal,12,4.543302524023202,,,,,10.322580813011914,6.985663082437275,29,
72223013894,USW00013894,annual,0,8.099462540537347,8.455451058320712,198.28883204381196,198.91146428488113,-0.6226322410691694,,,365,
72223013894,USW00013894,diurnal,1,4.692805090103199,,,,,11.797727179093615,8.134408602150538,31,
72223013894,USW00013894,diurnal,2,5.865122202009569,,,,,11.060603462699136,8.507936507936508,29,
72223013894,USW00013894,diurnal,3,4.483211119860411,,,,,10.739235317202201,9.17921146953405,31,
72223013894,USW00013894,diurnal,4,3.907907002791852,,,,,9.858709706110815,9.368518518518519,30,
72223013894,USW00013894,diurnal,5,4.318941858813671,,,,,9.15951691221272,9.42652329749104,31,
72223013894,USW00013894,diurnal,6,3.9465743687676307,,,,,9.438225287694605,7.985185185185187,30,
72223013894,USW00013894,diurnal,7,3.7196745804352096,,,,,8.56956696529831,7.451612903225806,31,
72223013894,USW00013894,diurnal,8,5.139029102192545,,,,,11.148314244599273,7.754480286738352,31,
72223013894,USW00013894,diurnal,9,4.421003206382039,,,,,10.482708403860101,8.420370370370371,30,
72223013894,USW00013894,diurnal,10,6.122798507094915,,,,,13.586114027002248,9.75089605734767,31,
72223013894,USW00013894,diurnal,11,2.8186623197399223,,,,,8.261211833029845,9.440740740740742,30,
72223013894,USW00013894,diurnal,12,5.244406302290649,,,,,11.982228019848712,7.869175627240143,30,
72225013829,USW00013829,annual,0,8.36817114665498,9.43967481693885,188.62804828559234,198.1106217501443,-9.482573464551962,,,365,
72225013829,USW00013829,diurnal,1,4.686339675330333,,,,,12.500123487147658,10.42831541218638,29,
72225013829,USW00013829,diurnal,2,8.520399025458975,,,,,17.86718182245487,11.291666666666666,28,
72225013829,USW00013829,diurnal,3,3.6065779493309407,,,,,9.559222261963159,12.8584229390681,23,
72225013829,USW00013829,diurnal,4,6.771627241415529,,,,,14.522689153913872,13.092592592592588,21,
72225013829,USW00013829,diurnal,5,5.5746978312530695,,,,,11.749413109317874,12.689964157706093,29,
72225013829,USW00013829,diurnal,6,6.382601469986001,,,,,13.37824181152768,10.866666666666667,30,
72225013829,USW00013829,diurnal,7,4.313561876999141,,,,,10.353151180457038,10.213261648745522,30,
72225013829,USW00013829,diurnal,8,6.018372009082546,,,,,12.950302555955208,10.225806451612904,29,
72225013829,USW00013829,diurnal,9,4.1389116286352525,,,,,9.412581960137835,11.074074074074076,28,
72225013829,USW00013829,diurnal,10,6.629666389963683,,,,,14.85697110758332,12.18637992831541,31,
72225013829,USW00013829,diurnal,11,4.086372018525174,,,,,11.019499810411816,12.31851851851852,26,
72225013829,USW00013829,diurnal,12,6.122730145193181,,,,,15.30484037438971,10.04121863799283,30,
72225593842,USW00093842,annual,0,8.58891419782894,9.506386900864081,195.83862540058294,198.54300957787873,-2.7043841772957933,,,365,
72225593842,USW00093842,diurnal,1,4.648405012319632,,,,,9.779408407238131,8.681003584229392,31,
72225593842,USW00093842,diurnal,2,6.155883591947745,,,,,12.699679048472605,9.339285714285714,29,
72225593842,USW00093842,diurnal,3,4.194943519462054,,,,,10.906848229649144,10.598566308243727,31,
72225593842,USW00093842,diurnal,4,6.0245940853182445,,,,,12.506054432005705,10.948148148148148,29,
72225593842,USW00093842,diurnal,5,4.812768056044127,,,,,10.559589784004388,10.281362007168461,28,
72225593842,USW00093842,diurnal,6,5.27703626115402,,,,,11.436447675880615,8.988888888888889,30,
72225593842,USW00093842,diurnal,7,4.029494093150781,,,,,9.83440871587213,8.605734767025089,31,
72225593842,USW00093842,diurnal,8,4.891678910579872,,,,,11.1996689562453,8.528673835125447,31,
72225593842,USW00093842,diurnal,9,4.294500946564588,,,,,9.078863966277565,9.133333333333333,30,
72225593842,USW00093842,diurnal,10,5.900089865697133,,,,,12.81954278852223,9.982078853046595,31,
72225593842,USW00093842,diurnal,11,3.911243642289289,,,,,9.10272693879988,9.874074074074075,30,
72225593842,USW00093842,diurnal,12,4.81774843502108,,,,,11.723000117922043,8.265232974910397,31,
72226013895,USW00013895,annual,0,8.733617204295497,9.424938793199686,193.61054608690597,197.69772887454704,-4.087182787641069,,,365,
72226013895,USW00013895,diurnal,1,4.669355679488543,,,,,11.48121071551991,9.019713261648745,30,
72226013895,USW00013895,diurnal,2,6.795021817576883,,,,,14.992623023543423,9.66666666666667,29,
72226013895,USW00013895,diurnal,3,4.199579379099173,,,,,10.104900105500619,10.887096774193548,31,
72226013895,USW00013895,diurnal,4,5.331916880449366,,,,,12.68848587815065,11.431481481481484,30,
72226013895,USW00013895,diurnal,5,4.900926874350874,,,,,10.430316832386797,11.017921146953405,31,
72226013895,USW00013895,diurnal,6,4.903344328717423,,,,,11.338907608514265,9.70925925925926,30,
72226013895,USW00013895,diurnal,7,4.011832222207747,,,,,10.106740122495978,9.363799283154119,31,
72226013895,USW00013895,diurnal,8,5.995971975068123,,,,,12.715855246038732,9.695340501792113,31,
72226013895,USW00013895,diurnal,9,4.475406691489477,,,,,9.944297707237062,10.26666666666667,30,
72226013895,USW00013895,diurnal,10,6.7139474045991285,,,,,14.462430949340808,11.379928315412187,31,
72226013895,USW00013895,diurnal,11,4.1183571067592215,,,,,9.68975274508883,11.10185185185185,30,
72226013895,USW00013895,diurnal,12,5.656783088615451,,,,,13.695420340967264,8.836917562724015,30,
72226903850,USW00003850,annual,0,7.666411583144519,8.609645794807157,196.6959630155301,198.260777725939,-1.564814710408882,,,365,
72226903850,USW00003850,diurnal,1,4.753578183589452,,,,,11.4992936789573,9.145161290322582,31,
72226903850,USW00003850,diurnal,2,6.337423189672395,,,,,15.181259152730828,9.799603174603174,29,
72226903850,USW00003850,diurnal,3,4.5602984737789924,,,,,11.135493757861207,11.017921146953405,30,
72226903850,USW00003850,diurnal,4,5.825927998927998,,,,,12.55056577150076,11.335185185185184,30,
72226903850,USW00003850,diurnal,5,5.34932223715005,,,,,11.18621940911185,11.0663082437276,30,
72226903850,USW00003850,diurnal,6,4.773233533424927,,,,,11.024486290874894,9.450000000000001,30,
72226903850,USW00003850,diurnal,7,3.9334215082039514,,,,,9.33907895101079,8.804659498207887,31,
72226903850,USW00003850,diurnal,8,5.509855195036934,,,,,11.397645620913021,8.863799283154124,31,
72226903850,USW00003850,diurnal,9,3.639730742262693,,,,,9.247710988830484,9.555555555555555,30,
72226903850,USW00003850,diurnal,10,6.822742752766858,,,,,13.299054657323182,10.70250896057348,31,
72226903850,USW00003850,diurnal,11,3.4689497065650046,,,,,9.000121818830308,10.68888888888889,30,
72226903850,USW00003850,diurnal,12,6.048806119627821,,,,,13.305878492199636,8.790322580645162,30,
72228013876,USW00013876,annual,0,9.010319961119466,9.98776241164343,190.9848595638559,197.88406453827974,-6.899204974423839,,,365,
72228013876,USW00013876,diurnal,1,3.3562300354026378,,,,,8.997761846521048,7.387096774193548,31,
72228013876,USW00013876,diurnal,2,5.343800297009985,,,,,12.802211092908546,8.11111111111111,29,
72228013876,USW00013876,diurnal,3,4.34248388588585,,,,,11.049408141121248,9.526881720430106,31,
72228013876,USW00013876,diurnal,4,4.318639927346938,,,,,10.061150450224654,10.051851851851852,30,
72228013876,USW00013876,diurnal,5,4.253495187773297,,,,,9.503982979078312,9.50537634408602,31,
72228013876,USW00013876,diurnal,6,4.277824957130166,,,,,9.745632883377857,8.666666666666666,30,
72228013876,USW00013876,diurnal,7,3.7256980509059088,,,,,8.859101396498929,8.437275985663083,31,
72228013876,USW00013876,diurnal,8,5.3176150299702805,,,,,11.164241303308966,8.81541218637993,31,
72228013876,USW00013876,diurnal,9,4.170646924973892,,,,,8.93284359029864,9.412962962962961,30,
72228013876,USW00013876,diurnal,10,6.281236422536017,,,,,13.530847619664636,9.951612903225808,31,
72228013876,USW00013876,diurnal,11,3.9646417894022297,,,,,9.046361532023237,9.081481481481482,30,
72228013876,USW00013876,diurnal,12,3.5045338557064767,,,,,10.655950044580429,7.094982078853046,31,
72228693806,USW00093806,annual,0,8.68845448488662,9.920562859594984,189.96820618055366,197.01157151845874,-7.0433653379050725,,,365,
72228693806,USW00093806,diurnal,1,3.7836396510758035,,,,,10.01739686451257,8.419354838709678,31,
72228693806,USW00093806,diurnal,2,5.717795179722641,,,,,13.551205322899627,9.285714285714283,28,
72228693806,USW00093806,diurnal,3,4.896361783717654,,,,,10.339476395900414,10.826164874551973,31,
72228693806,USW00093806,diurnal,4,4.3483099106808565,,,,,9.870617982673009,11.181481481481482,30,
72228693806,USW00093806,diurnal,5,4.7186895724828295,,,,,10.303084439240006,10.754480286738351,31,
72228693806,USW00093806,diurnal,6,4.889678643156795,,,,,11.160985923035865,10.053703703703706,30,
72228693806,USW00093806,diurnal,7,3.9083740845876727,,,,,9.197809329075376,9.60215053763441,29,
72228693806,USW00093806,diurnal,8,5.584886152370799,,,,,12.562416668034498,9.664874551971325,31,
72228693806,USW00093806,diurnal,9,4.515495419545624,,,,,10.203017308601105,10.612962962962962,30,
72228693806,USW00093806,diurnal,10,6.786815109620016,,,,,15.1146018323978,11.49462365591398,31,
72228693806,USW00093806,diurnal,11,3.790387825197797,,,,,9.57186493445943,10.662962962962961,30,
72228693806,USW00093806,diurnal,12,3.747451547695988,,,,,11.626683063824013,8.308243727598565,30,
72228713871,USW00013871,annual,0,8.76705166252368,9.822895976051637,189.99413399559006,197.73774307436335,-7.743609078773289,,,365,
72228713871,USW00013871,diurnal,1,3.1888477828824477,,,,,9.57792029389138,8.243727598566307,31,
72228713871,USW00013871,diurnal,2,5.86557476729608,,,,,13.484728186979506,8.988095238095239,29,
72228713871,USW00013871,diurnal,3,4.403833420088708,,,,,11.128128835642087,10.381720430107526,31,
72228713871,USW00013871,diurnal,4,5.788487684343242,,,,,13.061986065486515,11.185185185185187,30,
72228713871,USW00013871,diurnal,5,5.066109210253351,,,,,10.985955793272172,10.52867383512545,31,
72228713871,USW00013871,diurnal,6,5.184020719827469,,,,,11.29542283486115,9.598148148148146,30,
72228713871,USW00013871,diurnal,7,3.7341324000559593,,,,,8.901933230187247,9.272401433691758,31,
72228713871,USW00013871,diurnal,8,5.483168348357225,,,,,12.25873960901815,9.517921146953405,28,
72228713871,USW00013871,diurnal,9,4.947298491238186,,,,,9.601127293787108,10.075925925925926,16,
72228713871,USW00013871,diurnal,10,7.0804445046640385,,,,,13.940299359170044,10.912186379928317,31,
72228713871,USW00013871,diurnal,11,3.7942201988932927,,,,,9.11811453781049,10.2962962962963,30,
72228713871,USW00013871,diurnal,12,5.0246490122339695,,,,,11.751086786117531,8.087813620071683,31,
72231012916,USW00012916,annual,0,7.215021397468021,8.194038292597169,194.6114564698753,200.32755384835298,-5.716097378477684,,,365,
72231012916,USW00012916,diurnal,1,3.7313113216566327,,,,,9.125776087740794,6.261648745519713,31,
72231012916,USW00012916,diurnal,2,3.760377738984769,,,,,8.978705507912514,6.654761904761904,29,
72231012916,USW00012916,diurnal,3,3.5778166228568464,,,,,8.44939266147886,7.188172043010754,31,
72231012916,USW00012916,diurnal,4,3.5122684265527324,,,,,7.307835303094475,7.253703703703705,30,
72231012916,USW00012916,diurnal,5,2.9598859000622406,,,,,7.043698858436247,7.2831541218638,31,
72231012916,USW00012916,diurnal,6,3.199062300947597,,,,,7.4120312055319,6.181481481481481,30,
72231012916,USW00012916,diurnal,7,2.3053322064667885,,,,,7.2000315847076735,5.847670250896057,31,
72231012916,USW00012916,diurnal,8,3.6453645214341948,,,,,8.623911139537778,5.8853046594982095,31,
72231012916,USW00012916,diurnal,9,3.1533829232931887,,,,,7.485030476989795,6.037037037037038,30,
72231012916,USW00012916,diurnal,10,3.9209834983676317,,,,,8.431407911450968,7.086021505376346,31,
72231012916,USW00012916,diurnal,11,2.26869174069443,,,,,5.874602235653102,7.053703703703703,30,
72231012916,USW00012916,diurnal,12,3.517625808313703,,,,,8.24248389382135,5.978494623655912,31,
72231553917,USW00053917,annual,0,7.340808155324915,8.478193003327824,195.93230320291326,200.26915120513297,-4.3368480022197105,,,365,
72231553917,USW00053917,diurnal,1,3.042921308532767,,,,,8.269152144958674,4.741935483870968,31,
72231553917,USW00053917,diurnal,2,3.0466972396154297,,,,,7.8062335590439424,5.194444444444445,29,
72231553917,USW00053917,diurnal,3,2.893733578210368,,,,,7.018058437269914,5.623655913978496,31,
72231553917,USW00053917,diurnal,4,2.959698486904383,,,,,6.864223829178906,5.692592592592592,30,
72231553917,USW00053917,diurnal,5,2.844599565222875,,,,,6.404891885321259,5.698924731182796,31,
72231553917,USW00053917,diurnal,6,2.4187149594390998,,,,,5.719564725418543,4.6981481481481495,30,
72231553917,USW00053917,diurnal,7,1.8022466281786054,,,,,5.864393335877168,4.026881720430108,30,
72231553917,USW00053917,diurnal,8,2.231970586595644,,,,,5.411671375471322,4.112903225806452,31,
72231553917,USW00053917,diurnal,9,2.357042920031148,,,,,5.759549771468945,4.583333333333333,30,
72231553917,USW00053917,diurnal,10,2.800479332272805,,,,,7.111424805578324,5.111111111111112,31,
72231553917,USW00053917,diurnal,11,1.9080547178690441,,,,,5.094649623084914,5.059259259259259,30,
72231553917,USW00053917,diurnal,12,2.6409744253963154,,,,,6.434740100271961,4.510752688172042,28,
72234013865,USW00013865,annual,0,8.653416978464533,9.593801441633715,191.3060635194421,197.02538583246323,-5.719322313021138,,,365,
72234013865,USW00013865,diurnal,1,5.392952154248581,,,,,12.103338444635035,9.03763440860215,31,
72234013865,USW00013865,diurnal,2,6.10628825327371,,,,,13.96282910765809,9.859126984126984,29,
72234013865,USW00013865,diurnal,3,4.989851051789956,,,,,10.13422735040686,11.084229390681005,31,
72234013865,USW00013865,diurnal,4,5.010798062048712,,,,,12.176304341861488,11.307407407407405,30,
72234013865,USW00013865,diurnal,5,4.670468559066015,,,,,9.982520399973012,11.044802867383513,31,
72234013865,USW00013865,diurnal,6,5.146108144229864,,,,,11.892916592883484,10.118518518518519,30,
72234013865,USW00013865,diurnal,7,4.601454234533945,,,,,10.303164546465297,9.727598566308242,31,
72234013865,USW00013865,diurnal,8,6.380800475811831,,,,,13.01962834371681,10.026881720430106,31,
72234013865,USW00013865,diurnal,9,4.622035740618789,,,,,10.363765922342285,10.894444444444447,30,
72234013865,USW00013865,diurnal,10,7.605392429859836,,,,,16.179667788132946,11.917562724014337,31,
72234013865,USW00013865,diurnal,11,4.446785526553206,,,,,10.379098913269816,11.105555555555554,30,
72234013865,USW00013865,diurnal,12,4.842163739623537,,,,,11.888766289409116,8.767025089605735,30,
72235003940,USW00003940,annual,0,8.344979574065338,9.64931075653069,188.98623341899528,197.54148663088387,-8.555253211888584,,,365,
72235003940,USW00003940,diurnal,1,4.311342626536327,,,,,12.148501628950946,8.008960573476703,31,
72235003940,USW00003940,diurnal,2,5.134270040433327,,,,,11.772329280348949,8.851190476190476,29,
72235003940,USW00003940,diurnal,3,4.250123787184554,,,,,10.235503163734087,9.813620071684586,31,
72235003940,USW00003940,diurnal,4,4.570851216286861,,,,,11.881457269259482,10.131481481481481,30,
72235003940,USW00003940,diurnal,5,4.002759273346554,,,,,9.511683717820386,9.998207885304659,31,
72235003940,USW00003940,diurnal,6,4.786903745935474,,,,,10.609549378123276,9.372222222222224,30,
72235003940,USW00003940,diurnal,7,4.094947826299249,,,,,9.271331091530374,9.077060931899643,31,
72235003940,USW00003940,diurnal,8,5.299806290753497,,,,,12.030592330639362,9.580645161290322,31,
72235003940,USW00003940,diurnal,9,4.54578413311743,,,,,9.734801310876966,10.33888888888889,30,
72235003940,USW00003940,diurnal,10,6.856461227611164,,,,,14.956894820022871,11.068100358422939,31,
72235003940,USW00003940,diurnal,11,4.016794011209534,,,,,9.322877333062792,10.02222222222222,30,
72235003940,USW00003940,diurnal,12,3.4849185501094415,,,,,9.023476674876196,7.883512544802869,31,
72235893919,USW00093919,annual,0,7.352779892029176,8.757423558646668,194.92475333808508,198.25793623211473,-3.3331828940296475,,,365,
72235893919,USW00093919,diurnal,1,5.266691043040962,,,,,12.843584943999033,8.415770609318995,31,
72235893919,USW00093919,diurnal,2,5.3566475927406065,,,,,11.630606232836135,9.184523809523808,29,
72235893919,USW00093919,diurnal,3,4.357476119373816,,,,,10.61073558622642,9.863799283154124,31,
72235893919,USW00093919,diurnal,4,4.493113930789937,,,,,10.139059442943664,10.075925925925928,30,
72235893919,USW00093919,diurnal,5,3.9268411744327554,,,,,9.386999166015762,9.888888888888891,31,
72235893919,USW00093919,diurnal,6,4.889664941277264,,,,,10.734164175037735,9.131481481481481,30,
72235893919,USW00093919,diurnal,7,3.8569462318696788,,,,,8.90747869254309,8.732974910394265,31,
72235893919,USW00093919,diurnal,8,5.423320495675378,,,,,11.955158574450557,8.992831541218639,31,
72235893919,USW00093919,diurnal,9,4.920917090493521,,,,,10.950299398709454,9.431481481481482,30,
72235893919,USW00093919,diurnal,10,6.7715959690758325,,,,,14.185779048557952,10.444444444444445,31,
72235893919,USW00093919,diurnal,11,2.8996908863495015,,,,,7.997677502794648,9.833333333333334,30,
72235893919,USW00093919,diurnal,12,4.055907523657515,,,,,10.804809299067303,8.093189964157705,30,
72239003931,USW00003931,annual,0,7.106637281409406,9.008939967180515,188.24616885429498,197.99861484941246,-9.752445995117483,,,365,
72239003931,USW00003931,diurnal,1,4.149963510110161,,,,,11.080527766375264,7.860215053763441,31,
72239003931,USW00003931,diurnal,2,4.064466795617441,,,,,10.750503674367426,8.315476190476192,29,
72239003931,USW00003931,diurnal,3,4.365752478434443,,,,,9.98798996657212,8.919354838709678,30,
72239003931,USW00003931,diurnal,4,4.0736305005073445,,,,,8.75830644939051,9.246296296296297,30,
72239003931,USW00003931,diurnal,5,3.153687223286305,,,,,8.37285222316632,8.944444444444446,29,
72239003931,USW00003931,diurnal,6,4.726347016231172,,,,,10.768071979458892,8.418518518518518,30,
72239003931,USW00003931,diurnal,7,3.958284142097349,,,,,8.898742163807142,8.302867383512545,31,
72239003931,USW00003931,diurnal,8,5.006094585075385,,,,,10.86983388700566,8.831541218637993,30,
72239003931,USW00003931,diurnal,9,4.647965483608947,,,,,10.305979503869542,9.3,30,
72239003931,USW00003931,diurnal,10,6.269363468894841,,,,,14.06890404942347,9.78853046594982,31,
72239003931,USW00003931,diurnal,11,3.7418882850969144,,,,,10.101100270432758,8.95,30,
72239003931,USW00003931,diurnal,12,3.1904181903084474,,,,,8.93945099051351,7.517921146953404,30,
72240003937,USW00003937,annual,0,7.235922175614835,8.515842844156365,188.00492010978488,198.59010618880555,-10.585186079020673,,,365,
72240003937,USW00003937,diurnal,1,4.446755811233166,,,,,11.639631034663296,7.396057347670252,31,
72240003937,USW00003937,diurnal,2,5.039080487453166,,,,,10.678379063840932,7.545634920634922,29,
72240003937,USW00003937,diurnal,3,4.062377027877704,,,,,9.969842401425542,8.019713261648747,31,
72240003937,USW00003937,diurnal,4,3.5748705712569913,,,,,8.848033194207247,8.137037037037038,30,
72240003937,USW00003937,diurnal,5,2.7608492592184186,,,,,6.914382821502045,7.82437275985663,31,
72240003937,USW00003937,diurnal,6,3.5572407454183237,,,,,8.205346516282493,7.129629629629631,30,
72240003937,USW00003937,diurnal,7,2.557580619357607,,,,,7.389715572070873,6.802867383512546,31,
72240003937,USW00003937,diurnal,8,4.497386823235051,,,,,9.981779149408528,7.49820788530466,31,
72240003937,USW00003937,diurnal,9,4.661782100601504,,,,,10.1498332523952,8.394444444444444,30,
72240003937,USW00003937,diurnal,10,6.509359313570535,,,,,14.538258077825965,9.381720430107528,31,
72240003937,USW00003937,diurnal,11,3.5993373428040956,,,,,8.09474599139871,8.803703703703706,30,
72240003937,USW00003937,diurnal,12,3.8603257576599206,,,,,10.688745937386877,7.449820788530465,31,
72240513976,USW00013976,annual,0,7.25770223115876,8.360361368452972,188.75770154837366,197.72240908799856,-8.964707539624897,,,365,
72240513976,USW00013976,diurnal,1,4.386998733177093,,,,,11.682710834458517,7.134408602150537,31,
72240513976,USW00013976,diurnal,2,4.868116504414153,,,,,11.453517083384742,7.511904761904762,29,
72240513976,USW00013976,diurnal,3,4.114591317975169,,,,,9.893686056001632,8.125448028673834,31,
