sta,component,model,n_params,bic_image,bic_raw,rss_image,rss_raw,rank_image,rank_raw
0GUN,up,trend,2,-66146.98437639464,-66146.98437643671,0.7766209158457293,0.7766209158412143,3,3
0GUN,up,trend_annual,4,-69779.14304499785,-69779.14304506747,0.469068257267467,0.46906825726295553,1,1
0GUN,up,trend_annual_semi,6,-69778.8841156522,-69778.88411572204,0.46793466760710106,0.4679346676025861,2,2
0GUN,up,trend_quad_annual_semi,7,-69788.41962666469,-69788.41962673473,0.46674532060700813,0.46674532060249313,0,0
0GVA,east,trend,2,-49092.93227179843,-49092.93227181262,1.3783069783216404,1.3783069783183113,3,3
0GVA,east,trend_annual,4,-49115.71370445321,-49115.71370446756,1.3689239085562235,1.3689239085528808,1,1
0GVA,east,trend_annual_semi,6,-49103.16095871193,-49103.16095872628,1.3678050640146362,1.3678050640112969,2,2
0GVA,east,trend_quad_annual_semi,7,-50411.674854291545,-50411.67485430954,1.093127096142356,1.0931270961390076,0,0
0GVA,north,trend,2,-44632.340345684745,-44632.34034570237,2.944610046412796,2.9446100464039673,2,2
0GVA,north,trend_annual,4,-44645.48485068647,-44645.48485070413,2.929364453698509,2.9293644536897063,1,1
0GVA,north,trend_annual_semi,6,-44631.18287890413,-44631.18287892181,2.9278416941225136,2.9278416941137024,3,3
0GVA,north,trend_quad_annual_semi,7,-46039.082887127115,-46039.08288714966,2.3006387335748917,2.300638733566062,0,0
0GVA,up,trend,2,-55135.15176472736,-55135.151764744034,0.49290838887267013,0.4929083888712706,3,3
0GVA,up,trend_annual,4,-57724.25843136434,-57724.25843139037,0.31631716621175165,0.3163171662103501,2,2
0GVA,up,trend_annual_semi,6,-57783.655407555794,-57783.65540758215,0.3122121962372703,0.31221219623587004,1,1
0GVA,up,trend_quad_annual_semi,7,-57978.812451272686,-57978.81245129999,0.30156740096181617,0.301567400960415,0,0
0GVG,east,trend,2,-36954.842210115465,-36954.842210317845,0.018541115877540697,0.018541115876320777,3,3
0GVG,east,trend_annual,4,-41748.411405789266,-41748.41140675572,0.003882158358743403,0.0038821583575236614,2,2
0GVG,east,trend_annual_semi,6,-41822.059289051496,-41822.059290047655,0.003770571438067717,0.003770571436846621,1,1
0GVG,east,trend_quad_annual_semi,7,-41874.15433079874,-41874.154331814505,0.0036975839215157196,0.0036975839202946915,0,0
0GVG,north,trend,2,-40560.033944689334,-40560.033946202195,0.005742828278826218,0.005742828276001741,3,3
0GVG,north,trend_annual,4,-40724.87131804245,-40724.87131964679,0.005414830784800516,0.00541483078197634,2,2
0GVG,north,trend_annual_semi,6,-40944.03739992857,-40944.03740166045,0.005016183130060229,0.005016183127235987,0,0
0GVG,north,trend_quad_annual_semi,7,-40943.96278048903,-40943.96278222535,0.005003224411639545,0.005003224408815361,1,1
0GVG,up,trend,2,-30218.790376390898,-30218.790376401677,0.1656479170062787,0.16564791700569811,3,3
0GVG,up,trend_annual,4,-31579.259287712102,-31579.25928772897,0.10588541355845371,0.10588541355787301,2,2
0GVG,up,trend_annual_semi,6,-31627.089500460974,-31627.089500477658,0.1037087048355911,0.10370870483502861,0,0
0GVG,up,trend_quad_annual_semi,7,-31621.523954678392,-31621.52395469509,0.103625601275075,0.1036256012745124,1,1
0HAD,east,trend,2,-48966.48499732336,-48966.48499762033,0.038741569300381196,0.03874156929765679,3,3
0HAD,east,trend_annual,4,-53696.40052880416,-53696.40052971824,0.012590248754866945,0.012590248752141792,2,2
0HAD,east,trend_annual_semi,6,-53740.538896309256,-53740.538897236525,0.012410178434329833,0.012410178431604867,1,1
0HAD,east,trend_quad_annual_semi,7,-54708.32271633725,-54708.32271750542,0.009849004365682142,0.009849004362957686,0,0
0HAD,north,trend,2,-51306.92573539102,-51306.92573580975,0.02225797443276111,0.02225797443055414,3,3
0HAD,north,trend_annual,4,-51498.68456950422,-51498.68456994434,0.0211859539908084,0.021185953988600473,2,2
0HAD,north,trend_annual_semi,6,-51630.57464352662,-51630.574643982676,0.020453485637163135,0.0204534856349543,1,1
0HAD,north,trend_quad_annual_semi,7,-52885.36588636396,-52885.365886978754,0.015165813532112887,0.01516581352990502,0,0
0HAD,up,trend,2,-41702.5928277093,-41702.59282775719,0.2163704149436263,0.21637041494117276,3,3
0HAD,up,trend_annual,4,-43856.17370844417,-43856.17370852427,0.12942135561157045,0.12942135560911538,2,2
0HAD,up,trend_annual_semi,6,-43949.62217017057,-43949.622170252784,0.1260894051355691,0.12608940513311434,0,0
0HAD,up,trend_quad_annual_semi,7,-43942.34115800308,-43942.341158085306,0.1260575422852786,0.12605754228282426,1,1
0HAE,east,trend,2,-34116.53109513832,-34116.53109514571,0.025344384529203838,0.025344384529139855,3,3
0HAE,east,trend_annual,4,-38395.095718789424,-38395.09571882149,0.005846519583827167,0.005846519583763134,0,0
0HAE,east,trend_annual_semi,6,-38392.44364469149,-38392.44364472334,0.005819998868540747,0.005819998868477439,1,1
0HAE,east,trend_quad_annual_semi,7,-38385.61899595243,-38385.618995984296,0.00581769870201824,0.005817698701954918,2,2
0HAE,north,trend,2,-37856.48577775114,-37856.48578024334,0.007065687066890599,0.007065687060876574,3,3
0HAE,north,trend_annual,4,-38235.448834818984,-38235.44883767099,0.00617414709227526,0.006174147086261356,2,2
0HAE,north,trend_annual_semi,6,-38370.65502401781,-38370.65502702062,0.005863469751599969,0.005863469745586693,0,0
0HAE,north,trend_quad_annual_semi,7,-38368.22679983353,-38368.22680284203,0.005852358422895849,0.005852358416882598,1,1
0HAE,up,trend,2,-28402.305018215375,-28402.305018239014,0.17841943097163032,0.17841943097018992,3,3
0HAE,up,trend_annual,4,-29623.0587259795,-29623.058726015544,0.11695167493830966,0.11695167493687,2,2
0HAE,up,trend_annual_semi,6,-29807.27608762346,-29807.276087662583,0.10922312543080696,0.1092231254293475,0,0
0HAE,up,trend_quad_annual_semi,7,-29799.47944777267,-29799.479447811784,0.10921620837084192,0.10921620836938285,1,1
0HAF,east,trend,2,-64584.755609496126,-64584.7556092945,0.03193672335046663,0.031936723351665974,3,3
0HAF,east,trend_annual,4,-72581.17601173,-72581.17601083349,0.007179204791160684,0.007179204792359466,2,2
0HAF,east,trend_annual_semi,6,-72701.01016443921,-72701.01016351952,0.006998317259988254,0.006998317261187065,1,1
0HAF,east,trend_quad_annual_semi,7,-72712.42747624725,-72712.42747532416,0.006972288990622242,0.00697228899182099,0,0
0HAF,north,trend,2,-71982.3353143501,-71982.33531792054,0.008052033001667722,0.008052032996313022,3,3
0HAF,north,trend_annual,4,-72124.39785359865,-72124.39785727653,0.007816724275022072,0.007816724269667443,2,2
0HAF,north,trend_annual_semi,6,-72374.61190230768,-72374.61190617352,0.007436965099459478,0.007436965094104622,0,0
0HAF,north,trend_quad_annual_semi,7,-72369.96101766008,-72369.96102152884,0.00743151298428392,0.007431512978928973,1,1
0HAF,up,trend,2,-53107.535715018275,-53107.53571517127,0.27081597337989904,0.27081597337218194,3,3
0HAF,up,trend_annual,4,-55314.64070154779,-55314.64070177937,0.1789590850155879,0.17895908500786895,2,2
0HAF,up,trend_annual_semi,6,-55406.84258693575,-55406.8425871721,0.1753501692017057,0.17535016919398694,0,0
0HAF,up,trend_quad_annual_semi,7,-55399.20147756364,-55399.20147780001,0.1753192337604079,0.17531923375268954,1,1
0HAG,east,trend,2,-22126.18786860325,-22126.187868611803,0.046050058109300976,0.046050058109110364,3,3
0HAG,east,trend_annual,4,-22254.833117155096,-22254.833117164286,0.04295293378714713,0.04295293378695615,2,2
0HAG,east,trend_annual_semi,6,-22323.997403773814,-22323.9974037832,0.04123376052139328,0.041233760521206086,1,1
0HAG,east,trend_quad_annual_semi,7,-23160.00744005006,-23160.007440064222,0.027415495863781673,0.027415495863593806,0,0
0HAG,north,trend,2,-26123.179266142957,-26123.179265446222,0.006659289643319653,0.006659289645564342,3,3
0HAG,north,trend_annual,4,-26130.235726188697,-26130.23572548449,0.006587754482962154,0.006587754485206538,2,2
0HAG,north,trend_annual_semi,6,-26326.586124118407,-26326.586123337904,0.005946680708802651,0.005946680711048133,0,0
0HAG,north,trend_quad_annual_semi,7,-26320.62149475221,-26320.62149397101,0.005941880352568768,0.00594188035481444,1,1
0HAG,up,trend,2,-19544.72133467841,-19544.721334676684,0.16055303109715896,0.16055303109729258,3,3
0HAG,up,trend_annual,4,-20884.366736060994,-20884.366736057687,0.08335652647617824,0.08335652647631164,2,2
0HAG,up,trend_annual_semi,6,-20892.430500126116,-20892.430500122926,0.08242092156907954,0.08242092156920666,1,1
0HAG,up,trend_quad_annual_semi,7,-20912.008368148392,-20912.008368145205,0.08134297449967179,0.08134297449979726,0,0
0HAM,east,trend,2,-83102.17730237075,-83102.17730242728,0.11700610592514737,0.11700610592426633,3,3
0HAM,east,trend_annual,4,-84778.07453252217,-84778.07453259296,0.09337878105296261,0.0933787810520822,2,2
0HAM,east,trend_annual_semi,6,-84871.74485315625,-84871.74485322816,0.09200223644131093,0.09200223644043,1,1
0HAM,east,trend_quad_annual_semi,7,-86287.70408096496,-86287.70408105197,0.07610060253855289,0.07610060253767127,0,0
0HAM,north,trend,2,-92977.97856073242,-92977.97856060024,0.031407001759746866,0.03140700176029966,3,3
0HAM,north,trend_annual,4,-93244.25345256859,-93244.25345243124,0.030240837465732803,0.030240837466285996,2,2
0HAM,north,trend_annual_semi,6,-93369.00059231403,-93369.00059217372,0.029671986505885293,0.02967198650643967,1,1
0HAM,north,trend_quad_annual_semi,7,-93547.26713495272,-93547.26713480914,0.028941442948057203,0.028941442948610667,0,0
0HAM,up,trend,2,-71987.47374438649,-71987.47374444637,0.5140961828540354,0.5140961828499349,3,3
0HAM,up,trend_annual,4,-75824.55291716264,-75824.5529172626,0.3076725818022683,0.3076725817981725,2,2
0HAM,up,trend_annual_semi,6,-75933.25591742819,-75933.25591752985,0.30253076251510735,0.30253076251101163,1,1
0HAM,up,trend_quad_annual_semi,7,-76099.71842474975,-76099.71842485372,0.2955464885398351,0.2955464885357427,0,0
0HAP,east,trend,2,-83541.42910606858,-83541.42910606058,0.07284671324385794,0.07284671324393807,3,3
0HAP,east,trend_annual,4,-88721.9433171847,-88721.94331716832,0.03559975982197845,0.035599759822058756,2,2
0HAP,east,trend_annual_semi,6,-88754.65526958455,-88754.65526956764,0.035353027762387454,0.035353027762469735,1,1
0HAP,east,trend_quad_annual_semi,7,-90470.45944495309,-90470.45944493149,0.02787758162583389,0.027877581625916775,0,0
0HAP,north,trend,2,-85346.87566722768,-85346.8756671929,0.056807781553663804,0.0568077815539359,3,3
0HAP,north,trend_annual,4,-85480.53500045792,-85480.5350004223,0.0556350760201431,0.05563507602041611,2,2
0HAP,north,trend_annual_semi,6,-85600.72606530497,-85600.7260652688,0.054587752799737176,0.0545877528000093,1,1
0HAP,north,trend_quad_annual_semi,7,-90731.25596905696,-90731.25596898384,0.026893925778838507,0.02689392577910937,0,0
0HAP,up,trend,2,-68855.92660559191,-68855.9266055797,0.5506800134009218,0.5506800134018469,3,3
0HAP,up,trend_annual,4,-72472.69664990297,-72472.69664988224,0.33379503516779374,0.33379503516874653,2,2
0HAP,up,trend_annual_semi,6,-72702.67387140097,-72702.67387137968,0.32259599832777747,0.32259599832872377,1,1
0HAP,up,trend_quad_annual_semi,7,-73557.47907335873,-73557.47907333465,0.2864128957988042,0.2864128957997539,0,0
0HAS,east,trend,2,-136060.71633760844,-136060.71633810762,0.10580809025511,0.10580809025060187,3,3
0HAS,east,trend_annual,4,-145062.2373842731,-145062.23738535144,0.048994967524738614,0.04899496752022919,2,2
0HAS,east,trend_annual_semi,6,-145231.6212652023,-145231.6212662981,0.04821454810725342,0.04821454810274385,1,1
0HAS,east,trend_quad_annual_semi,7,-145247.8022711911,-145247.8022722894,0.048109518590359016,0.04810951858584902,0,0
0HAS,north,trend,2,-148380.04127526208,-148380.0412772441,0.036970902028282376,0.03697090202202789,3,3
0HAS,north,trend_annual,4,-148884.05131614726,-148884.05131822,0.03535758428521896,0.03535758427896361,2,2
0HAS,north,trend_annual_semi,6,-149491.5392304049,-149491.5392325906,0.03351732533638484,0.0335173253301318,1,1
0HAS,north,trend_quad_annual_semi,7,-150135.55662805404,-150135.55663036683,0.03169927397828816,0.03169927397203055,0,0
0HAS,up,trend,2,-110333.7119021394,-110333.7119021392,0.9509993037581873,0.9509993037582034,3,3
0HAS,up,trend_annual,4,-115544.95112422525,-115544.95112422496,0.608573221238392,0.6085732212384076,2,2
0HAS,up,trend_annual_semi,6,-115638.85235354824,-115638.85235354792,0.6027503804581833,0.6027503804581995,1,1
0HAS,up,trend_quad_annual_semi,7,-116037.9160728258,-116037.91607282548,0.5820998908920447,0.58209989089206,0,0
0HAV,east,trend,2,-39921.237599463544,-39921.23759961697,0.02602707979952809,0.026027079798350436,3,3
0HAV,east,trend_annual,4,-44897.95589411764,-44897.955894786275,0.0059698247712965165,0.005969824770119375,2,2
0HAV,east,trend_annual_semi,6,-44947.13897922855,-44947.13897991048,0.005855721303936499,0.005855721302758914,1,1
0HAV,east,trend_quad_annual_semi,7,-44973.84361739007,-44973.843618079016,0.005795877216438448,0.005795877215260904,0,0
0HAV,north,trend,2,-45150.80389222332,-45150.80389474007,0.005567507826755183,0.00556750782262307,2,2
0HAV,north,trend_annual,4,-45134.80386719091,-45134.80386970782,0.00556708468063271,0.0055670846765006315,3,3
0HAV,north,trend_annual_semi,6,-45310.55478087166,-45310.55478353506,0.005260617926591519,0.005260617922459671,1,1
0HAV,north,trend_quad_annual_semi,7,-45322.4554690658,-45322.45547174508,0.0052296367026058175,0.00522963669847379,0,0
0HAV,up,trend,2,-33740.4991997439,-33740.49919973194,0.1610679824281302,0.161067982428698,3,3
0HAV,up,trend_annual,4,-34748.28064826689,-34748.28064825068,0.11908519317639693,0.11908519317696607,2,2
0HAV,up,trend_annual_semi,6,-34782.98534737005,-34782.98534735395,0.11730887405168659,0.11730887405224366,1,1
0HAV,up,trend_quad_annual_semi,7,-34828.48378976364,-34828.483789747304,0.11546827319821559,0.115468273198772,0,0
0HDA,east,trend,2,-49272.41374386418,-49272.41374374638,0.02576700924443868,0.02576700924517652,3,3
0HDA,east,trend_annual,4,-54347.18348616521,-54347.183485759306,0.007474614528582384,0.007474614529319849,2,2
0HDA,east,trend_annual_semi,6,-54440.289136268075,-54440.28913585101,0.007277849073874535,0.0072778490746123374,1,1
0HDA,east,trend_quad_annual_semi,7,-54454.4114140452,-54454.41141362588,0.007238251992030166,0.007238251992767912,0,0
0HDA,north,trend,2,-54391.47598580682,-54391.47598580361,0.007424549690891789,0.007424549690897579,2,2
0HDA,north,trend_annual,4,-54384.07173095612,-54384.07173095291,0.007407892858980093,0.007407892858985881,3,3
0HDA,north,trend_annual_semi,6,-54524.837194426,-54524.83719442274,0.007129806243603159,0.0071298062436088066,1,1
0HDA,north,trend_quad_annual_semi,7,-54822.21586950736,-54822.215869503896,0.006619213888078997,0.006619213888084568,0,0
0HDA,up,trend,2,-40393.00465359632,-40393.00465363176,0.223058608732355,0.22305860873043357,3,3
0HDA,up,trend_annual,4,-42159.38940716618,-42159.38940722079,0.14460839157529568,0.1446083915733759,2,2
0HDA,up,trend_annual_semi,6,-42345.84126471087,-42345.84126476831,0.13764284669206148,0.13764284669013982,1,1
0HDA,up,trend_quad_annual_semi,7,-42361.46692684649,-42361.46692690425,0.13684394781977588,0.1368439478178546,0,0
0HDG,east,trend,2,-68314.68760319614,-68314.6876030886,0.03203738448034766,0.032037384480956735,3,3
0HDG,east,trend_annual,4,-76316.85699911567,-76316.85699867166,0.007760427653943254,0.007760427654552444,2,2
0HDG,east,trend_annual_semi,6,-76555.26930857422,-76555.26930810972,0.007417410502990521,0.007417410503599671,1,1
0HDG,east,trend_quad_annual_semi,7,-76803.29122731465,-76803.29122682862,0.007088340318347145,0.007088340318956278,0,0
0HDG,north,trend,2,-74877.88398682866,-74877.88397706884,0.010039306977162613,0.01003930699448615,3,3
0HDG,north,trend_annual,4,-75354.54148772894,-75354.5414770786,0.009199766394537278,0.00919976641186059,2,2
0HDG,north,trend_annual_semi,6,-75669.86043595262,-75669.86042465687,0.008674375213701986,0.008674375231025822,0,0
0HDG,north,trend_quad_annual_semi,7,-75667.67396818059,-75667.67395687218,0.008664482617060858,0.008664482634384314,1,1
0HDG,up,trend,2,-54907.92580895358,-54907.92580889269,0.3428402112041053,0.34284021120779656,3,3
0HDG,up,trend_annual,4,-57998.37883785249,-57998.37883774695,0.19790884897787803,0.19790884898157118,2,2
0HDG,up,trend_annual_semi,6,-58125.74874174249,-58125.74874163422,0.19291155217626865,0.19291155217996184,1,1
0HDG,up,trend_quad_annual_semi,7,-58210.32778235424,-58210.32778224417,0.18975813331396318,0.18975813331765634,0,0
0HED,east,trend,2,-81031.75540172016,-81031.7554025626,0.05226121971448558,0.05226121970808259,3,3
0HED,east,trend_annual,4,-85352.6134309588,-85352.61343254204,0.027806992650534205,0.027806992644131414,2,2
0HED,east,trend_annual_semi,6,-85424.31763905889,-85424.3176406636,0.02744789001697862,0.02744789001057287,1,1
0HED,east,trend_quad_annual_semi,7,-87004.84313071726,-87004.84313273832,0.021783288575631464,0.021783288569228676,0,0
0HED,north,trend,2,-88157.9218083264,-88157.92180825274,0.018538915257811223,0.018538915258009846,3,3
0HED,north,trend_annual,4,-88333.15814132699,-88333.15814125125,0.018026029515051313,0.01802602951524992,2,2
0HED,north,trend_annual_semi,6,-88737.63800131444,-88737.63800123388,0.016952611303392078,0.016952611303590662,1,1
0HED,north,trend_quad_annual_semi,7,-89030.61139378748,-89030.61139370334,0.01622460225270768,0.016224602252906194,0,0
0HED,up,trend,2,-65236.210718799484,-65236.21071880283,0.5198052556705084,0.519805255670255,3,3
0HED,up,trend_annual,4,-67945.86313342393,-67945.86313342894,0.3496072054554964,0.3496072054552418,2,2
0HED,up,trend_annual_semi,6,-67996.83894121276,-67996.83894121781,0.34613422419354367,0.3461342241932895,1,1
0HED,up,trend_quad_annual_semi,7,-68024.02835205234,-68024.02835205742,0.3443254768015199,0.34432547680126563,0,0
0HEL,east,trend,2,-2145.9983347459442,-2145.998334744154,0.0002932797116235383,0.0002932797116267601,3,3
0HEL,east,trend_annual,4,-2155.919542617782,-2155.9195426157557,0.00025924161217319593,0.0002592416121764189,2,2
0HEL,east,trend_annual_semi,6,-2165.882455245414,-2165.8824552431206,0.00022909535781697143,0.000229095357820195,0,0
0HEL,east,trend_quad_annual_semi,7,-2160.8106986521125,-2160.810698649819,0.00022906444804111413,0.00022906444804433667,1,1
0HEL,north,trend,2,-2215.9322765240136,-2215.9322765234665,0.00019096386338606652,0.00019096386338670736,3,3
