sta,component,n,span,order,score,coverage,gram_cond,design_cond,gram_rebuild_err,gate,worst_param,v_image,v_raw
J127,north,10984,30.3765,260,1.8628265086861296e-14,6.957568930665924e-12,575.4130984148749,35.472900318922974,4.1400887735475614e-17,ok,b2,-0.019433208583505796,-0.01943320858350585
J127,up,10984,30.3765,260,1.2733361629361839e-14,6.957568930665924e-12,575.4130984148749,35.472900318922974,4.1400887735475614e-17,ok,a2,0.0022612471474080325,0.0022612471474080286
J128,east,11082,30.4203,260,2.2677214417911231e-13,7.533671188785885e-12,558.8322675486293,35.19487355519453,4.103477268421441e-17,ok,v,0.017135175928485326,0.01713517592848144
J128,north,11082,30.4203,260,1.0275353315242893e-13,7.533671188785885e-12,558.8322675486293,35.19487355519453,4.103477268421441e-17,ok,v,-0.019313434736825497,-0.019313434736823513
J128,up,11082,30.4203,260,4.224441089658285e-13,7.533671188785885e-12,558.8322675486293,35.19487355519453,4.103477268421441e-17,ok,v,-0.0001258217828322346,-0.00012582178282879208
J129,east,7719,21.2211,186,3.2566015364520196e-14,1.949290645372463e-11,399.5971902295083,24.671240423631662,0.0,ok,b2,0.0195408614973736,0.019540861497373732
J129,north,7719,21.2211,186,3.4921281176909695e-14,1.949290645372463e-11,399.5971902295083,24.671240423631662,0.0,ok,b2,-0.02074502954840262,-0.020745029548402766
J129,up,7719,21.2211,186,2.6894497346695805e-14,1.949290645372463e-11,399.5971902295083,24.671240423631662,0.0,ok,v,0.00023955404692768646,0.00023955404692748588
J130,east,11075,30.4203,260,5.078515286606865e-14,7.533671188785885e-12,894.5314385011603,35.2536965930879,3.592812027319694e-17,ok,b1,0.013856605701797342,0.013856605701797349
J130,north,11075,30.4203,260,3.87518625237351e-14,7.533671188785885e-12,894.5314385011603,35.2536965930879,3.592812027319694e-17,ok,b1,-0.01970474205971089,-0.019704742059710907
J130,up,11075,30.4203,260,3.284729199898999e-14,7.533671188785885e-12,894.5314385011603,35.2536965930879,3.592812027319694e-17,ok,b2,0.001978382422779104,0.001978382422779109
J131,east,9249,25.3498,219,5.564466207753955e-14,3.4325140934455926e-11,443.894199775662,29.369983134651815,0.0,ok,a2,0.01675103351727773,0.01675103351727771
J131,north,9249,25.3498,219,2.4177250242669405e-14,3.4325140934455926e-11,443.894199775662,29.369983134651815,0.0,ok,b1,-0.020301599899855485,-0.020301599899855464
J131,up,9249,25.3498,219,4.1533278611134775e-14,3.4325140934455926e-11,443.894199775662,29.369983134651815,0.0,ok,a2,0.0031144759977960144,0.0031144759977960036
J132,east,11064,30.4203,260,1.308307577963228e-13,7.533671188785885e-12,556.8461542397494,35.1720879730211,2.0550766037891545e-17,ok,a2,0.016545547264189494,0.016545547264189355
J132,north,11064,30.4203,260,1.2612056734437997e-13,7.533671188785885e-12,556.8461542397494,35.1720879730211,2.0550766037891545e-17,ok,v,-0.021209416166456625,-0.02120941616645395
J132,up,11064,30.4203,260,3.6478959043116496e-13,7.533671188785885e-12,556.8461542397494,35.1720879730211,2.0550766037891545e-17,ok,v,-0.0009833326697342324,-0.0009833326697323299
J133,east,11057,30.4203,260,2.4901010744128056e-13,7.533671188785885e-12,3203.938327902228,35.26689714508346,4.11275527617314e-17,ok,v,0.016496620291137274,0.016496620291133166
J133,north,11057,30.4203,260,5.019097900399222e-14,7.533671188785885e-12,3203.938327902228,35.26689714508346,4.11275527617314e-17,ok,a2,-0.022707029459969375,-0.0227070294599688
J133,up,11057,30.4203,260,4.972621097889042e-13,7.533671188785885e-12,3203.938327902228,35.26689714508346,4.11275527617314e-17,ok,v,-0.00038800370916932986,-0.00038800370916816505
J134,east,11068,30.4203,260,9.238869729801355e-14,7.533671188785885e-12,869.9112218294704,35.266459781270896,4.108667788999495e-17,ok,v,0.01592235360655773,0.015922353606559202
J134,north,11068,30.4203,260,2.8570779297285315e-14,7.533671188785885e-12,869.9112218294704,35.266459781270896,4.108667788999495e-17,ok,a2,-0.02535207025871644,-0.025352070258715855
J134,up,11068,30.4203,260,2.868044196557718e-13,7.533671188785885e-12,869.9112218294704,35.266459781270896,4.108667788999495e-17,ok,v,-0.0020413533858544847,-0.0020413533858538993
J135,east,11047,30.4203,260,3.43968012071588e-14,7.533671188785885e-12,575.5110525760739,35.30676319027402,4.116478237408021e-17,ok,b1,0.01632243540412845,0.01632243540412846
J135,north,11047,30.4203,260,3.153022290953715e-14,7.533671188785885e-12,575.5110525760739,35.30676319027402,4.116478237408021e-17,ok,b1,-0.02027581425675211,-0.02027581425675208
J135,up,11047,30.4203,260,2.956059679428444e-14,7.533671188785885e-12,575.5110525760739,35.30676319027402,4.116478237408021e-17,ok,a2,0.0009914661821673132,0.0009914661821673527
J136,east,11071,30.4203,260,6.147447697460932e-13,7.533671188785885e-12,869.2017413884436,35.19690802588691,4.1075544294685586e-17,ok,a2,0.01793037251487837,0.017930372514878435
J136,north,11071,30.4203,260,5.4440366483859174e-14,7.533671188785885e-12,869.2017413884436,35.19690802588691,4.1075544294685586e-17,ok,a2,-0.01985931296383433,-0.019859312963833278
J136,up,11071,30.4203,260,5.383676300072523e-13,7.533671188785885e-12,869.2017413884436,35.19690802588691,4.1075544294685586e-17,ok,v,-0.0018930609671070225,-0.001893060967102574
J137,east,11065,30.4203,260,1.0318252156987292e-12,7.533671188785885e-12,869.5209940517032,35.2254933200435,4.1097817522500147e-17,ok,a2,0.017117889309736286,0.017117889309736248
J137,north,11065,30.4203,260,3.958691359708109e-13,7.533671188785885e-12,869.5209940517032,35.2254933200435,4.1097817522500147e-17,ok,v,-0.020919968549725963,-0.02091996854971768
J137,up,11065,30.4203,260,1.0724240012680558e-12,7.533671188785885e-12,869.5209940517032,35.2254933200435,4.1097817522500147e-17,ok,v,0.0023808317649085557,0.0023808317649131805
J138,east,11058,30.4203,260,8.944986875010587e-14,7.533671188785885e-12,502157.5393600224,35.31268255037157,4.112383350393056e-17,ok,a2,0.016063446753253576,0.016063446753253618
J138,north,11058,30.4203,260,5.059822095306452e-14,7.533671188785885e-12,502157.5393600224,35.31268255037157,4.112383350393056e-17,ok,b1,-0.022532125183641546,-0.022532125183641553
J138,up,11058,30.4203,260,1.6085487778885824e-14,7.533671188785885e-12,502157.5393600224,35.31268255037157,4.112383350393056e-17,ok,b1,-0.0006591345939367621,-0.00065913459393677
J139,east,11041,30.4175,260,5.465437502948595e-13,7.501705281681596e-12,1138.8062469542479,35.36858897938348,4.118715251213333e-17,ok,v,0.017495023581242698,0.017495023581233136
J139,north,11041,30.4175,260,1.0402709969313742e-13,7.501705281681596e-12,1138.8062469542479,35.36858897938348,4.118715251213333e-17,ok,v,-0.01984406892532828,-0.019844068925326214
J139,up,11041,30.4175,260,9.453972475549884e-13,7.501705281681596e-12,1138.8062469542479,35.36858897938348,4.118715251213333e-17,ok,v,-0.0007879459117720268,-0.0007879459117637797
J140,east,10993,30.4203,260,3.172709715057638e-13,7.533671188785885e-12,3082257.6291851825,35.77470213370472,4.1366992712313667e-17,ok,v,0.01747457765490189,0.017474577654896347
J140,north,10993,30.4203,260,3.5410078976432895e-13,7.533671188785885e-12,3082257.6291851825,35.77470213370472,4.1366992712313667e-17,ok,v,-0.021114491685937105,-0.021114491685929628
J140,up,10993,30.4203,260,1.0661762574669076e-12,7.533671188785885e-12,3082257.6291851825,35.77470213370472,4.1366992712313667e-17,ok,v,0.004857132802809333,0.004857132802819591
J141,east,11001,30.4203,260,2.0498122959284215e-13,7.533671188785885e-12,867.7166649479838,35.43627525190432,2.066845518073194e-17,ok,a2,0.020065133736047288,0.02006513373604729
J141,north,11001,30.4203,260,1.0079056359556063e-14,7.533671188785885e-12,867.7166649479838,35.43627525190432,2.066845518073194e-17,ok,a1,-0.023378815555873393,-0.023378815555873383
J141,up,11001,30.4203,260,1.2884465480031859e-14,7.533671188785885e-12,867.7166649479838,35.43627525190432,2.066845518073194e-17,ok,a2,-0.0038295749459440354,-0.0038295749459440476
J142,east,11048,30.4203,260,1.3871404621109e-13,7.533671188785885e-12,612.9928741656706,35.33526847313849,4.1161056380020283e-17,ok,v,0.020684513988581538,0.02068451398857867
J142,north,11048,30.4203,260,1.3176324434234105e-13,7.533671188785885e-12,612.9928741656706,35.33526847313849,4.1161056380020283e-17,ok,v,-0.02243394064724765,-0.022433940647244695
J142,up,11048,30.4203,260,4.61912273010792e-13,7.533671188785885e-12,612.9928741656706,35.33526847313849,4.1161056380020283e-17,ok,v,-0.0029097130915660017,-0.0029097130915631555
J143,east,11008,30.3984,260,8.204744091999828e-14,7.2635061635277746e-12,23488.55735068709,35.50700564167635,4.131062417209885e-17,ok,a2,0.018362804253745958,0.018362804253745976
J143,north,11008,30.3984,260,2.3343353922709403e-14,7.2635061635277746e-12,23488.55735068709,35.50700564167635,4.131062417209885e-17,ok,b2,-0.022575201866606748,-0.022575201866606776
J143,up,11008,30.3984,260,2.7860552950666014e-14,7.2635061635277746e-12,23488.55735068709,35.50700564167635,4.131062417209885e-17,ok,b1,0.004519163298696191,0.004519163298696213
J144,east,11071,30.4203,260,1.267436369311309e-13,7.533671188785885e-12,597.423243286942,35.204609057647886,4.1075544294685586e-17,ok,v,0.024554241863779136,0.024554241863782248
J144,north,11071,30.4203,260,3.3223039743732173e-13,7.533671188785885e-12,597.423243286942,35.204609057647886,4.1075544294685586e-17,ok,v,-0.021752549004144604,-0.021752549004137377
J144,up,11071,30.4203,260,2.1143180959116732e-13,7.533671188785885e-12,597.423243286942,35.204609057647886,4.1075544294685586e-17,ok,v,-0.004135142359056931,-0.004135142359056057
J145,east,10902,30.4203,260,1.8427809993416739e-13,7.533671188785885e-12,2407.355827682845,35.812187271295294,4.171228681769071e-17,ok,a2,0.020034349557439605,0.02003434955743961
J145,north,10902,30.4203,260,2.0998926439307255e-13,7.533671188785885e-12,2407.355827682845,35.812187271295294,4.171228681769071e-17,ok,a2,-0.02323203639883836,-0.02323203639883836
J145,up,10902,30.4203,260,3.2248898722095174e-14,7.533671188785885e-12,2407.355827682845,35.812187271295294,4.171228681769071e-17,ok,a2,0.0034137808511687955,0.003413780851168817
J146,east,11033,30.4203,260,8.920337435451641e-14,7.533671188785885e-12,2230.392470487954,35.40040188208872,4.1217017210773506e-17,ok,a2,1.2281124332450797,1.2281124332450863
J146,north,11033,30.4203,260,6.071508932435475e-14,7.533671188785885e-12,2230.392470487954,35.40040188208872,4.1217017210773506e-17,ok,a2,-1.3547528876842758,-1.3547528876842911
J146,up,11033,30.4203,260,3.455501373034867e-14,7.533671188785885e-12,2230.392470487954,35.40040188208872,4.1217017210773506e-17,ok,a2,0.002837025866638129,0.0028370258666381956
J147,east,11065,30.4203,260,2.5957704340624636e-14,7.533671188785885e-12,556.9460575282376,35.1594974778857,8.219563504500029e-17,ok,b1,0.020161495189188097,0.02016149518918809
J147,north,11065,30.4203,260,2.8135675656445998e-14,7.533671188785885e-12,556.9460575282376,35.1594974778857,8.219563504500029e-17,ok,b1,-0.02302328447591237,-0.02302328447591238
J147,up,11065,30.4203,260,5.387568229328333e-14,7.533671188785885e-12,556.9460575282376,35.1594974778857,8.219563504500029e-17,ok,a2,0.003970663801891379,0.003970663801891348
J148,east,4703,12.887,120,3.364870661754241e-14,1.7243376528296734e-12,240.3531945807626,15.145160576666042,0.0,ok,b1,0.00924937319706776,0.009249373197067848
J148,north,4703,12.887,120,3.172496862626899e-14,1.7243376528296734e-12,240.3531945807626,15.145160576666042,0.0,ok,b1,-0.00648746233139052,-0.006487462331390332
J148,up,4703,12.887,120,9.457353796851135e-14,1.7243376528296734e-12,240.3531945807626,15.145160576666042,0.0,ok,a2,-0.010814089839974013,-0.010814089839974
J149,east,7506,21.2457,186,4.4228467021604057e-14,2.0113662924447242e-11,555.1267349015889,25.444125168100275,0.0,ok,b2,0.024512268354507507,0.024512268354507576
J149,north,7506,21.2457,186,6.565071812969131e-14,2.0113662924447242e-11,555.1267349015889,25.444125168100275,0.0,ok,a2,-0.026709407322224977,-0.026709407322224973
J149,up,7506,21.2457,186,3.920128545881964e-14,2.0113662924447242e-11,555.1267349015889,25.444125168100275,0.0,ok,b2,0.0010677138360584133,0.001067713836058427
J150,east,11006,30.4203,260,6.927280336463057e-14,7.533671188785885e-12,1746.8748353881497,35.54299091801656,2.3241448743743055e-17,ok,v,0.022838224140623035,0.022838224140624617
J150,north,11006,30.4203,260,5.634325736348093e-14,7.533671188785885e-12,1746.8748353881497,35.54299091801656,2.3241448743743055e-17,ok,v,-0.030419022159266625,-0.03041902215926834
J150,up,11006,30.4203,260,1.4724664813769894e-13,7.533671188785885e-12,1746.8748353881497,35.54299091801656,2.3241448743743055e-17,ok,v,0.007522214959864848,0.007522214959863741
J151,east,11078,30.4203,260,8.335191499862018e-14,7.533671188785885e-12,557.5060145633687,35.15705145165337,4.1049589356062836e-17,ok,v,0.0325500321914909,0.03255003219149361
J151,north,11078,30.4203,260,6.477270312553954e-14,7.533671188785885e-12,557.5060145633687,35.15705145165337,4.1049589356062836e-17,ok,a2,-0.037831248912632724,-0.037831248912630275
J151,up,11078,30.4203,260,2.846433464464516e-13,7.533671188785885e-12,557.5060145633687,35.15705145165337,4.1049589356062836e-17,ok,v,0.006258923779772345,0.006258923779774127
J152,east,10969,30.4203,260,5.114297696188035e-14,7.533671188785885e-12,879.6446900661412,35.59229099686571,8.291500608742167e-17,ok,b1,0.024841340233286803,0.024841340233286758
J152,north,10969,30.4203,260,2.88279464942177e-14,7.533671188785885e-12,879.6446900661412,35.59229099686571,8.291500608742167e-17,ok,b2,-0.039560178529031716,-0.03956017852903172
J152,up,10969,30.4203,260,2.9954963615332203e-14,7.533671188785885e-12,879.6446900661412,35.59229099686571,8.291500608742167e-17,ok,b2,0.004707161973166732,0.004707161973166785
J153,east,11032,30.4203,260,5.4407826529731734e-14,7.533671188785885e-12,3827.7084755607907,35.368278831097015,4.122075334358812e-17,ok,v,0.03953580297929482,0.03953580297929697
J153,north,11032,30.4203,260,4.918125189275979e-14,7.533671188785885e-12,3827.7084755607907,35.368278831097015,4.122075334358812e-17,ok,a2,-0.05480798042841688,-0.05480798042841845
J153,up,11032,30.4203,260,2.8017434175232286e-13,7.533671188785885e-12,3827.7084755607907,35.368278831097015,4.122075334358812e-17,ok,v,0.002186704539529392,0.002186704539527429
J154,east,10987,30.4203,260,3.1351313780848883e-13,7.533671188785885e-12,1763092669.9892411,35.51708419850586,4.13895832243983e-17,ok,a2,0.04993367291641478,0.04993367291641476
J154,north,10987,30.4203,260,5.397870091205001e-14,7.533671188785885e-12,1763092669.9892411,35.51708419850586,4.13895832243983e-17,ok,b1,-0.04146197009400555,-0.0414619700940055
J154,up,10987,30.4203,260,3.202087126693047e-14,7.533671188785885e-12,1763092669.9892411,35.51708419850586,4.13895832243983e-17,ok,a2,0.004498631389046218,0.004498631389046256
J155,east,11056,30.4203,260,1.2344908189788507e-13,7.533671188785885e-12,558.4412179336662,35.2212892618488,4.113127269233575e-17,ok,v,0.053622956789618065,0.053622956789611445
J155,north,11056,30.4203,260,9.030752481787484e-14,7.533671188785885e-12,558.4412179336662,35.2212892618488,4.113127269233575e-17,ok,v,-0.051019287279622724,-0.05101928727961812
J155,up,11056,30.4203,260,6.255422111061708e-13,7.533671188785885e-12,558.4412179336662,35.2212892618488,4.113127269233575e-17,ok,v,0.001055512888768503,0.0010555128887703353
J156,east,11005,30.4203,260,1.6039098311062005e-13,7.533671188785885e-12,32135.006776121303,35.556038592475105,4.1321885587138946e-17,ok,a1,0.04147298239723308,0.041472982397233085
J156,north,11005,30.4203,260,1.4435973874072018e-14,7.533671188785885e-12,32135.006776121303,35.556038592475105,4.1321885587138946e-17,ok,b2,-0.05620675620509556,-0.05620675620509556
J156,up,11005,30.4203,260,1.5698235700807905e-14,7.533671188785885e-12,32135.006776121303,35.556038592475105,4.1321885587138946e-17,ok,b1,0.0031541634338951787,0.003154163433895169
J157,east,11064,30.4093,260,9.158966707905422e-14,7.403536413364963e-12,558.5250040130483,35.132574915373816,4.110153207578309e-17,ok,a2,0.06460047076588962,0.06460047076588964
J157,north,11064,30.4093,260,4.5755281402913424e-14,7.403536413364963e-12,558.5250040130483,35.132574915373816,4.110153207578309e-17,ok,a2,-0.07108369833430589,-0.0710836983343059
J157,up,11064,30.4093,260,1.4186511776316382e-14,7.403536413364963e-12,558.5250040130483,35.132574915373816,4.110153207578309e-17,ok,a2,0.001272224827327436,0.0012722248273274346
J158,east,11085,30.4203,260,1.165702276561789e-13,7.533671188785885e-12,558.0569773229635,35.18447019878746,8.204733439539272e-17,ok,a2,0.04665199162504627,0.04665199162504487
J158,north,11085,30.4203,260,1.2357374301204906e-13,7.533671188785885e-12,558.0569773229635,35.18447019878746,8.204733439539272e-17,ok,v,-0.05643260617870632,-0.05643260617869934
J158,up,11085,30.4203,260,5.500160364055379e-13,7.533671188785885e-12,558.0569773229635,35.18447019878746,8.204733439539272e-17,ok,v,0.0009957104124539277,0.0009957104124561258
J159,east,11029,30.3874,260,3.3201807029834053e-14,7.113146564649566e-12,7238.006265715393,35.18454011651316,8.246393161419242e-17,ok,b2,0.06151493964904479,0.06151493964904481
J159,north,11029,30.3874,260,2.3510229018347903e-14,7.113146564649566e-12,7238.006265715393,35.18454011651316,8.246393161419242e-17,ok,b2,-0.07087576795461718,-0.07087576795461724
J159,up,11029,30.3874,260,3.913897577970221e-14,7.113146564649566e-12,7238.006265715393,35.18454011651316,8.246393161419242e-17,ok,a2,0.0020355681189998713,0.0020355681189999203
J160,east,11029,30.4203,260,3.897714480694597e-14,7.533671188785885e-12,712.2231192747394,35.32764030256667,4.123196580709621e-17,ok,b1,0.08596683417976583,0.08596683417976585
J160,north,11029,30.4203,260,4.9788576782207525e-14,7.533671188785885e-12,712.2231192747394,35.32764030256667,4.123196580709621e-17,ok,a2,-0.07933494830602786,-0.07933494830602791
J160,up,11029,30.4203,260,4.821936988550703e-14,7.533671188785885e-12,712.2231192747394,35.32764030256667,4.123196580709621e-17,ok,b1,-0.0003136007907600494,-0.00031360079076005843
J161,east,10977,30.4203,260,1.6054333750041023e-14,7.533671188785885e-12,3766.72838759031,35.522966507426894,8.285457791499757e-17,ok,a1,0.0917521649537474,0.09175216495374727
J161,north,10977,30.4203,260,4.9762152099795554e-14,7.533671188785885e-12,3766.72838759031,35.522966507426894,8.285457791499757e-17,ok,a1,-0.0846480729516309,-0.08464807295163086
J161,up,10977,30.4203,260,7.246020111370304e-14,7.533671188785885e-12,3766.72838759031,35.522966507426894,8.285457791499757e-17,ok,a2,-0.0006289933488651997,-0.0006289933488652763
J162,east,11044,30.4203,260,4.1062511346589314e-14,7.533671188785885e-12,873.5680323266445,35.2779288086616,2.058798220239334e-17,ok,a2,0.11409118419159987,0.11409118419159993
J162,north,11044,30.4203,260,2.9370542196217004e-14,7.533671188785885e-12,873.5680323266445,35.2779288086616,2.058798220239334e-17,ok,a2,-0.0819601504517477,-0.08196015045174779
J162,up,11044,30.4203,260,3.462436027259418e-14,7.533671188785885e-12,873.5680323266445,35.2779288086616,2.058798220239334e-17,ok,b2,-0.013131236461622495,-0.013131236461622547
J163,east,11087,30.4203,260,3.184833658550104e-14,7.533671188785885e-12,557.9575992776427,35.17642473676894,4.1016266878909e-17,ok,v,0.10762928165268112,0.1076292816526777
J163,north,11087,30.4203,260,4.972086184791178e-14,7.533671188785885e-12,557.9575992776427,35.17642473676894,4.1016266878909e-17,ok,v,-0.08959558866729012,-0.08959558866728566
J163,up,11087,30.4203,260,4.787995758356067e-13,7.533671188785885e-12,557.9575992776427,35.17642473676894,4.1016266878909e-17,ok,v,0.0005176231375376424,0.0005176231375420803
J164,east,10999,30.4203,260,2.421299539304934e-13,7.533671188785885e-12,882.2838120666288,35.48845903461586,4.134442684666462e-17,ok,a2,0.1176637211010843,0.11766372110108435
J164,north,10999,30.4203,260,4.490538522261373e-14,7.533671188785885e-12,882.2838120666288,35.48845903461586,4.134442684666462e-17,ok,a2,-0.086070895582297,-0.086070895582297
J164,up,10999,30.4203,260,3.383346869724396e-14,7.533671188785885e-12,882.2838120666288,35.48845903461586,4.134442684666462e-17,ok,b1,-0.009288597243185592,-0.009288597243185608
J165,east,11085,30.4203,260,7.065536982941665e-14,7.533671188785885e-12,557.9025331386631,35.172968001083035,8.204733439539272e-17,ok,b2,0.12032987382458679,0.12032987382458162
J165,north,11085,30.4203,260,6.404187931150193e-14,7.533671188785885e-12,557.9025331386631,35.172968001083035,8.204733439539272e-17,ok,v,-0.09144682382620618,-0.09144682382620033
J165,up,11085,30.4203,260,4.2107887050265815e-13,7.533671188785885e-12,557.9025331386631,35.172968001083035,8.204733439539272e-17,ok,v,-0.0038121375366463334,-0.003812137536644424
J166,east,11068,30.4203,260,1.0754743649463247e-13,7.533671188785885e-12,561.6303723267448,35.20231520530837,4.108667788999495e-17,ok,v,0.13703916273853817,0.13703916273852343
J166,north,11068,30.4203,260,5.87875454163814e-14,7.533671188785885e-12,561.6303723267448,35.20231520530837,4.108667788999495e-17,ok,v,-0.09820378937683012,-0.09820378937682435
J166,up,11068,30.4203,260,6.712013440953193e-13,7.533671188785885e-12,561.6303723267448,35.20231520530837,4.108667788999495e-17,ok,v,0.0026769014335981597,0.0026769014335999565
J167,east,11064,30.4203,260,9.782791868156343e-14,7.533671188785885e-12,557.2149563934312,35.14311707408332,4.110153207578309e-17,ok,a2,0.18998244565169187,0.1899824456516918
J167,north,11064,30.4203,260,9.37025585551834e-14,7.533671188785885e-12,557.2149563934312,35.14311707408332,4.110153207578309e-17,ok,a2,-0.11318141877435214,-0.11318141877435209
J167,up,11064,30.4203,260,3.128101069422315e-14,7.533671188785885e-12,557.2149563934312,35.14311707408332,4.110153207578309e-17,ok,b2,-0.022708289935118385,-0.022708289935118378
J168,east,4104,11.2553,107,3.471424331822957e-13,1.3018708622886178e-11,214.79063865579823,13.266506752309613,0.0,ok,b2,-0.0038452455410588468,-0.0038452455410590085
J168,north,4104,11.2553,107,7.787205575854354e-14,1.3018708622886178e-11,214.79063865579823,13.266506752309613,0.0,ok,v,-0.004577838235304975,-0.0045778382353046185
J168,up,4104,11.2553,107,3.696752596181547e-12,1.3018708622886178e-11,214.79063865579823,13.266506752309613,0.0,ok,b2,-0.0021809023053846605,-0.002180902305384616
J169,east,6051,16.7283,150,3.5792057812441226e-14,1.1442090940343146e-11,314.3724786925619,19.561632052509687,0.0,ok,a1,0.09212254275681275,0.09212254275681253
J169,north,6051,16.7283,150,1.718020397754289e-14,1.1442090940343146e-11,314.3724786925619,19.561632052509687,0.0,ok,a2,-0.0641248654054874,-0.06412486540548736
J169,up,6051,16.7283,150,6.359496123999512e-14,1.1442090940343146e-11,314.3724786925619,19.561632052509687,0.0,ok,b1,-0.017509313143243034,-0.017509313143243013
J170,east,11050,30.4203,260,9.039049180405374e-14,7.533671188785885e-12,561.8916912913194,35.23336096438498,4.1153606415064625e-17,ok,b2,0.22494731776403082,0.22494731776402765
J170,north,11050,30.4203,260,1.2577174364310225e-13,7.533671188785885e-12,561.8916912913194,35.23336096438498,4.1153606415064625e-17,ok,a2,-0.12271472755055288,-0.1227147275505516
J170,up,11050,30.4203,260,9.968961068510465e-14,7.533671188785885e-12,561.8916912913194,35.23336096438498,4.1153606415064625e-17,ok,v,-0.014878065645630332,-0.014878065645628848
J171,east,11029,30.4093,260,1.8711125840316567e-13,7.403536413364963e-12,4838.084208236742,35.23914155907124,2.0615982903548106e-17,ok,a2,0.26525725574121467,0.265257255741215
J171,north,11029,30.4093,260,5.194770503228983e-14,7.403536413364963e-12,4838.084208236742,35.23914155907124,2.0615982903548106e-17,ok,a2,-0.13157948017860957,-0.1315794801786096
J171,up,11029,30.4093,260,1.749787405254546e-14,7.403536413364963e-12,4838.084208236742,35.23914155907124,2.0615982903548106e-17,ok,b2,-0.018678482877181456,-0.018678482877181442
J172,east,11056,30.4203,260,1.1881339178614584e-13,7.533671188785885e-12,596.9800431882414,35.28506663690028,4.113127269233575e-17,ok,a2,0.26690317993046164,0.2669031799304616
J172,north,11056,30.4203,260,9.110968355640286e-14,7.533671188785885e-12,596.9800431882414,35.28506663690028,4.113127269233575e-17,ok,a2,-0.12246755353248384,-0.12246755353248394
J172,up,11056,30.4203,260,3.59712191677927e-14,7.533671188785885e-12,596.9800431882414,35.28506663690028,4.113127269233575e-17,ok,b2,-0.009649119323089924,-0.009649119323089922
J173,east,10890,30.4203,260,2.0639694975455823e-10,7.533671188785885e-12,1002685826120565.9,36.298699518770924,4.1758250770106896e-17,ok,a2,0.20125494912607655,0.20125494912599134
J173,north,10890,30.4203,260,1.8542873887720274e-10,7.533671188785885e-12,1002685826120565.9,36.298699518770924,4.1758250770106896e-17,ok,a2,-0.08323847044717705,-0.08323847044714497
J173,up,10890,30.4203,260,6.119787946773379e-11,7.533671188785885e-12,1002685826120565.9,36.298699518770924,4.1758250770106896e-17,ok,a2,0.005338752510491416,0.005338752510498726
J174,east,11023,30.4066,260,7.285149758429697e-14,7.369804558828382e-12,858.1641945641593,35.290545035551375,2.062720452174835e-17,ok,a2,0.18837249431941952,0.18837249431941958
J174,north,11023,30.4066,260,6.772147461643829e-14,7.369804558828382e-12,858.1641945641593,35.290545035551375,2.062720452174835e-17,ok,a2,-0.07657562008630013,-0.0765756200863001
J174,up,11023,30.4066,260,2.0281184484698428e-14,7.369804558828382e-12,858.1641945641593,35.290545035551375,2.062720452174835e-17,ok,b1,-0.006869477594561355,-0.006869477594561342
J175,east,11004,30.4175,260,6.611329764373063e-14,7.501705281681596e-12,740.5059540044646,35.091532508971376,4.1325640756676126e-17,ok,a2,0.2821554988731368,0.2821554988731366
J175,north,11004,30.4175,260,1.38158684581612e-14,7.501705281681596e-12,740.5059540044646,35.091532508971376,4.1325640756676126e-17,ok,a2,-0.11467452060480451,-0.11467452060480443
J175,up,11004,30.4175,260,6.164207541806369e-14,7.501705281681596e-12,740.5059540044646,35.091532508971376,4.1325640756676126e-17,ok,b1,-0.006961824213827187,-0.006961824213827186
J176,east,11024,30.4175,260,6.28618961771501e-14,7.501705281681596e-12,573.9723893745186,35.32048560066685,4.1250666807552986e-17,ok,a2,0.2520118732384564,0.25201187323845664
J176,north,11024,30.4175,260,2.0552952594031627e-14,7.501705281681596e-12,573.9723893745186,35.32048560066685,4.1250666807552986e-17,ok,b1,-0.09340168476102617,-0.09340168476102619
J176,up,11024,30.4175,260,4.1972915415544203e-14,7.501705281681596e-12,573.9723893745186,35.32048560066685,4.1250666807552986e-17,ok,a2,0.0039480852586257255,0.0039480852586257584
J177,east,6472,17.8754,160,3.051200896606762e-14,2.7945332094820274e-11,481.83070991947335,20.885263751433598,0.0,ok,a1,0.15634095877317275,0.15634095877317306
J177,north,6472,17.8754,160,2.6789892139207926e-14,2.7945332094820274e-11,481.83070991947335,20.885263751433598,0.0,ok,a1,-0.052809694417670694,-0.05280969441767079
J177,up,6472,17.8754,160,2.4276859246600935e-14,2.7945332094820274e-11,481.83070991947335,20.885263751433598,0.0,ok,b2,-0.00922508574148397,-0.00922508574148402
J178,east,11001,30.4175,260,2.0756689693219955e-13,7.501705281681596e-12,596.1209311653781,35.30739507898734,4.133691036146388e-17,ok,a2,0.18767837297567747,0.18767837297567766
J178,north,11001,30.4175,260,6.089695193258246e-14,7.501705281681596e-12,596.1209311653781,35.30739507898734,4.133691036146388e-17,ok,a2,-0.04652775001291127,-0.04652775001291126
J178,up,11001,30.4175,260,6.696560409912464e-14,7.501705281681596e-12,596.1209311653781,35.30739507898734,4.133691036146388e-17,ok,a2,-0.004081677316514286,-0.004081677316514234
J179,east,10992,30.4203,260,1.674733331724319e-13,7.533671188785885e-12,997.2533097091734,35.47603485833553,4.1370756085013113e-17,ok,a2,0.2063486970276846,0.20634869702768446
