sta,kind,index,component,n,span,order,a1,a2,b1,b2,c,v,stderr_a1,stderr_a2,stderr_b1,stderr_b2,stderr_c,stderr_v,rss,bic,converged,midas_v,midas_sigma,midas_span,midas_steps,diff,diff_over_sigma,within_sigma,error
CHWK,seg,2,up,891,2.4558,36,0.006139524457025772,-0.0007660032696216116,-0.0066783709664938375,-0.0023376568848265506,0.03735920174738804,-0.0014700946696145467,0.0003586863263149784,0.00035889332040144907,0.0003604262454450855,0.0003586773968953544,0.002856639704025829,0.00035779764978671296,0.049342560132433745,-8692.215557272964,True,,,,,,,,
CHWK,seg,3,east,1675,4.753,55,0.0015438438504754093,-0.0006306813493692781,0.0005237595974516267,0.00015066395966533176,-0.5993146365553508,-0.011683700326745665,5.3521591518330226e-05,5.206478181823553e-05,5.207031876194336e-05,5.292410559641288e-05,0.0003109482690238402,2.670407195597792e-05,0.0038285752840846927,-21711.750477054415,True,,,,,,,,
CHWK,seg,3,north,1675,4.753,55,-0.002855543282189428,-0.0002123043392270749,-0.002381566520657642,0.0007125257169413579,0.2767220849329634,-0.009264798969922553,5.117119945494423e-05,4.9778365317978915e-05,4.978365910769643e-05,5.0599952030968e-05,0.00029729302591719706,2.553136694095752e-05,0.0034996962087419513,-21862.193245660168,True,,,,,,,,
CHWK,seg,3,up,1675,4.753,55,0.006026540447198973,-0.0009769796691207243,-0.00535048744948671,-0.0012593554458991553,0.033777211409580794,-0.0004345348421788914,0.00018621674836741202,0.00018114809555560562,0.00018116736014815444,0.00018413792592550745,0.0010818769383616656,9.291101603562227e-05,0.04634646673893251,-17534.882851781236,True,,,,,,,,
CHWK,seg,4,east,2937,8.0739,81,0.00198108729422328,-5.539663627956451e-05,0.000410324971853956,-6.326559034318983e-05,-0.6100618386891117,-0.010869426618074326,3.876825694738136e-05,3.876772280741791e-05,3.9342496563400964e-05,3.920702196027622e-05,0.0002151493647735014,1.1862547235844993e-05,0.0065324162721025515,-38180.440357885935,True,,,,,,,,
CHWK,seg,4,north,2937,8.0739,81,-0.003322754754273341,-0.0006195488696654315,-0.0023588270457163083,0.0005671994212066889,0.28531993662283284,-0.01001835003393438,3.9001000472810554e-05,3.900046312616133e-05,3.9578687511108e-05,3.944239959216201e-05,0.0002164410045219482,1.1933763516421862e-05,0.0066110858576252296,-38145.28148932175,True,,,,,,,,
CHWK,seg,4,up,2937,8.0739,81,0.007935052829624976,-0.00030414340152527315,-0.004760451039500093,-0.00029489824354016284,0.01924284951983828,0.0008034919143300131,0.00020692918306312858,0.0002069263320413138,0.0002099942405091391,0.0002092711321943017,0.001148379777547334,6.331745097265674e-05,0.18610789111577805,-28342.812994410517,True,,,,,,,,
CHWK,seg,5,east,2071,5.7358,62,0.0018985756001484244,-0.0006816542553750801,0.0005428437860517254,0.00010884003009344627,-0.6020547254682711,-0.011177744901448777,5.0441568512896834e-05,4.993354754205479e-05,4.9831341759519825e-05,5.002968984405865e-05,0.0005322842058307665,2.1349437268101626e-05,0.005322637122656272,-26611.213500488957,True,,,,,,,,
CHWK,seg,5,north,2071,5.7358,62,-0.0026393454078558415,-0.0006694466614596562,-0.0017525685584247068,0.0005879267982724737,0.2744432651698834,-0.009517575483154399,5.701371528213939e-05,5.643950310272354e-05,5.6323980696156284e-05,5.6548172004080475e-05,0.0006016367265156672,2.4131104042219206e-05,0.0067999916319865916,-26103.916870278725,True,,,,,,,,
CHWK,seg,5,up,2071,5.7358,62,0.00802527774649497,-0.0005354225625850824,-0.003396803349838323,-0.001224364992335088,-0.007990391476089265,0.001689789900276708,0.0002924611769477493,0.0002895156616628982,0.00028892307058509697,0.00029007309656485454,0.003086193984395269,0.0001237844447482777,0.17893122690834753,-19331.580893696577,True,,,,,,,,
CHWK,segmean,-1,east,9745,27.000600000000002,81,0.0021158521700605317,-0.0003570757536869997,0.000565639855562581,2.844705439664637e-05,-0.6033609828932288,-0.011226005301462142,,,,,,,,,True,-0.01124,0.000132,27.7591,6,1.3994698537857578e-05,0.10602044346861801,True,
CHWK,segmean,-1,north,9745,27.000600000000002,81,-0.002741195595162105,-0.0004931326564137143,-0.0019055031107633857,0.0006694322435487835,0.28031015395974324,-0.009610769429936352,,,,,,,,,True,-0.009695,0.000128,27.7591,6,8.423057006364844e-05,0.6580513286222535,True,
CHWK,segmean,-1,up,9745,27.000600000000002,81,0.006950115444611677,-0.00023693967678735037,-0.004840434005299681,-0.001095224599603265,0.016602558898462124,0.0010927476573357442,,,,,,,,,True,0.000712,0.000549,27.7591,6,0.0003807476573357443,0.6935294304840515,True,
CHWN,whole,0,east,2411,15.1924,138,0.0022648668094441392,8.072323424555208e-05,-0.0003527954083212579,0.00027831520789487575,-0.9471124198465573,0.03418052544463021,0.00012452089778500168,0.00012503361196084445,0.00012486136814488324,0.00012168237042900106,0.00014998410031237983,2.4046450780987346e-05,0.04349954138561568,-26288.148266873508,True,0.036781,0.000239,15.1924,6,-0.0026004745553697903,-10.880646675187407,False,
CHWN,whole,0,north,2411,15.1924,138,-0.0003376705955396972,-0.0006211718373231477,0.0007251457976720069,3.35024773339986e-05,0.1923390960248563,0.033784707634815364,8.357970390659028e-05,8.392384292074707e-05,8.380823110462739e-05,8.167445522813219e-05,0.00010067086663998445,1.614022442842839e-05,0.01959755302755685,-28210.548706826106,True,0.03408,0.000269,15.1924,6,-0.0002952923651846351,-1.0977411345153723,False,
CHWN,whole,0,up,2411,15.1924,138,0.008854861319200142,-0.002753215526434858,0.006137483580549995,0.0018403836016449551,0.35651044186593117,-0.0011416872205802456,0.00018872607266291871,0.00018950315132623254,0.00018924209555563448,0.00018442395045232236,0.00022731855228597686,3.6445225645687025e-05,0.09992266228639364,-24283.049484905627,True,-0.001166,0.001047,15.1924,6,2.431277941975429e-05,0.023221374803967805,True,
CHWN,seg,0,east,400,1.8261,31,0.0006077970610044625,-0.0011814196815478392,0.00015999143880890423,-0.0005365602399084657,-0.9419482726333654,0.03662620276896324,0.00014576683072423587,0.00013695766106254674,0.00015567564071505675,0.00013225562733764872,0.0005546895277160456,0.0003379997199824596,0.00135177793287089,-5003.1708578354055,True,,,,,,,,
CHWN,seg,0,north,400,1.8261,31,-0.0009940135650589232,-0.0009246673046526422,0.0006854212823612065,-0.00033977277711612103,0.18909352429330775,0.035939355196744203,0.00010268888446215777,9.64830569697011e-05,0.00010966937953946276,9.317059832932164e-05,0.0003907641302276825,0.00023811188060460196,0.0006708644856611296,-5283.414391626654,True,,,,,,,,
CHWN,seg,0,up,400,1.8261,31,0.007340778656823042,-0.005057934410786687,0.006313840673229181,0.0016181904388785397,0.3521785766553773,0.0024171353929594995,0.0004023374133009585,0.0003780228383225235,0.0004296871537102814,0.00036504454911413494,0.0015310228579271594,0.0009329278297300649,0.010298376578944612,-4190.944635505981,True,,,,,,,,
CHWN,seg,1,east,1471,8.1451,82,0.0002575656051688495,-0.0005861934133367939,7.293330421606845e-05,0.0004455575769009064,-0.9686500972832094,0.03682311835996436,0.0004759364452292134,0.00047958746002447084,0.00047222722617662775,0.0004661684297107289,0.0015394563759020463,0.00023984271536221078,0.2381670061871165,-12795.833166568813,True,,,,,,,,
CHWN,seg,1,north,1471,8.1451,82,-0.0008864938216681682,-0.000675235674196404,0.001183235173095092,0.000207707028550679,0.18951366681630735,0.03403693059847343,0.000145394286679221,0.00014650963873332997,0.0001442611537500377,0.00014241024613595552,0.0004702900227366701,7.326978394878262e-05,0.022226872315099667,-16284.5599024363,True,,,,,,,,
CHWN,seg,1,up,1471,8.1451,82,0.009174921814593326,-0.0021524655760186604,0.006738007642923429,0.0023312920099236804,0.35519052810397084,-0.0009465904170668539,0.00011867363466025426,0.00011958400662334883,0.00011774874960231464,0.00011623800293543847,0.00038385983120332943,5.980421769362594e-05,0.014807855240957422,-16881.99805301227,True,,,,,,,,
CHWN,segmean,-1,east,1871,9.9712,82,0.00033244138407544766,-0.000713446490452998,9.154541209267684e-05,0.00023559118100365954,-0.9629415297471658,0.03678101989048256,,,,,,,,,True,0.036781,0.000239,15.1924,6,1.9890482559625777e-08,8.322377640010785e-05,True,
CHWN,segmean,-1,north,1871,9.9712,82,-0.0009094804049692383,-0.0007285615171587211,0.0010768078314096008,9.066163984585805e-05,0.1894238447910803,0.03444364884503052,,,,,,,,,True,0.03408,0.000269,15.1924,6,0.0003636488450305189,1.3518544424926355,False,
CHWN,segmean,-1,up,1871,9.9712,82,0.0087828014174217,-0.002773624065546833,0.006647325233582061,0.002178838440485916,0.35454660475846717,-0.00022746143576779382,,,,,,,,,True,-0.001166,0.001047,15.1924,6,0.0009385385642322061,0.8964074156945617,True,
CHWT,whole,0,east,1238,3.4524,44,-0.001964836164332138,-0.0002059969460981558,0.001321493920513036,-0.0004224521997546476,0.7559619207263979,-0.0018709234641785628,0.00020429865570780508,0.00020417160632571049,0.00020449567198337114,0.00020447914976501347,0.0002886056140339128,0.00014675514860297125,0.03141769132588999,-13057.338571259672,True,-0.009463,0.000543,3.4524,4,0.007592076535821436,13.981724743685888,False,
CHWT,whole,0,north,1238,3.4524,44,0.003178202365653451,0.00174473422768157,0.002423496261019743,0.0008805851589553153,0.26499677614072153,-0.0344163968133263,0.0004091699892768773,0.0004089155343754039,0.0004095645740923351,0.0004095314833415182,0.0005780202301888724,0.00029392167252478987,0.12602328499861468,-11337.638293757014,True,-0.020203,0.000847,3.4524,4,-0.014213396813326298,-16.78086990947615,False,
CHWT,whole,0,up,1238,3.4524,44,0.0004920919489196069,0.000400042419431606,0.0019781420389432054,-0.0005807248044675025,0.8885578841354552,0.0073349779930415296,0.0001641054771129836,0.0001640034230911727,0.0001642637329262134,0.00016425046124551065,0.00023182610685534445,0.00011788292779920294,0.020271664166919848,-13599.764675099823,True,0.005346,0.00182,3.4524,4,0.0019889779930415295,1.0928450511217196,False,
CHYG,whole,0,east,1332,8.7529,87,0.0027752848441955523,0.0001320473168367912,0.0019179592755926068,-0.0003429345602191932,0.39561459233047075,0.029392287868870822,4.5230961290207976e-05,4.3850588032174916e-05,4.393306261203059e-05,4.450902095803559e-05,9.553120025273826e-05,2.5160486098896188e-05,0.001666050893225357,-18061.025782375105,True,0.029236,0.000262,8.7529,0,0.00015628786887082052,0.5965185834764142,True,
CHYG,whole,0,north,1332,8.7529,87,-3.6719150043203995e-05,7.899149347428824e-05,-0.0019221692665698459,0.000510799127132644,0.8088615390270212,-0.011648982795164964,0.00012030685730271617,0.00011663529331553597,0.00011685466202287199,0.00011838661572380147,0.00025409715267872297,6.692272117201689e-05,0.011786840110313612,-15454.931055402758,True,-0.011487,0.000214,8.7529,0,-0.00016198279516496314,-0.7569289493689867,True,
CHYG,whole,0,up,1332,8.7529,87,-0.009257150558122216,0.0025843302925222292,-0.003347192323497093,0.0019685890983545213,0.5010816217057938,0.0029742177415771716,0.00029925477763762177,0.0002901220225378748,0.00029066768664386426,0.00029447831285754085,0.0006320486514903528,0.00016646552401285546,0.072928757321435,-13027.361890189482,True,0.002356,0.001411,8.7529,0,0.0006182177415771715,0.43814156029565665,True,
CHYN,whole,0,east,3645,10.1957,98,-3.811776744215958e-05,-0.00047613091309146464,-0.0012961580052572145,-0.0005421022407855145,-0.25647975523608796,0.02613371480285332,5.367630168136807e-05,5.4017830799028255e-05,5.3894502195221697e-05,5.341561744492619e-05,7.608021219836981e-05,1.2869661721620253e-05,0.019117961802604888,-44267.57310647051,True,0.025637,0.000769,10.1957,15,0.0004967148028533208,0.6459230206155017,True,
CHYN,whole,0,north,3645,10.1957,98,0.0004660705632488629,0.0005334248501555499,-0.001734550459453302,0.0005011990911738664,0.39633008568850636,-0.010991364906283921,3.7038798624959e-05,3.72744673990237e-05,3.718936572141177e-05,3.68589160578703e-05,5.249839446255506e-05,8.880582192641972e-06,0.009103118633819548,-46972.204075663845,True,-0.011281,0.00053,10.1957,15,0.0002896350937160782,0.5464813088982607,True,
CHYN,whole,0,up,3645,10.1957,98,-0.004142918084875428,-0.0011061499531663122,0.0003309742980774424,-0.0007685344300468009,0.2280896620034877,-0.0021151824773851676,0.00019157648290661804,0.0001927954369910469,0.00019235526396460968,0.0001906460728820379,0.00027153844462447666,4.5933204255794755e-05,0.2435346780200452,-34992.3929452933,True,-0.004609,0.002094,10.1957,15,0.0024938175226148327,1.1909348245534062,False,
CHYN,seg,0,east,478,1.3059,27,0.00021491369913044308,-0.0005066293836476565,-0.0011518463792913687,-0.0008758774562171225,-0.2561900133407274,0.02634210074440116,0.00013018540784517295,0.0001227289324894334,0.00012515267624665203,0.0001259209661459444,0.00017760200733467284,0.00023554151809525257,0.0016297974072285123,-5980.481456339448,True,,,,,,,,
CHYN,seg,0,north,478,1.3059,27,5.258114713327755e-05,0.0004939485295217769,-0.0017734463472102303,0.0011270106063161638,0.39755830588637,-0.011888878355947586,9.118768568039638e-05,8.596483665086891e-05,8.766253524521463e-05,8.820067987300131e-05,0.00012440039393894395,0.00016498382017051595,0.0007996158492854617,-6320.855491796039,True,,,,,,,,
CHYN,seg,0,up,478,1.3059,27,-0.005972861036959403,-0.0004321221279976643,-0.00010746631766742354,-0.0014301015684684837,0.23390652110946616,-0.006417064291722618,0.0003486598359698202,0.00032869005965251575,0.00033518127948131357,0.0003372388974179039,0.0004756499808247428,0.0006308223665193074,0.011689955275723057,-5038.690373171584,True,,,,,,,,
CHYN,seg,1,east,423,1.2183,26,0.0004489857508499946,-0.0012623704253861621,-0.0016081700595476827,-0.00029536609494549263,-0.2559599046308709,0.02618402681426564,0.00013397841140241055,0.0001308911614229232,0.00014467295392416875,0.00013128317752905284,0.000551441522032249,0.00028232355034542555,0.0014530846638009399,-5285.664382229454,True,,,,,,,,
CHYN,seg,1,north,423,1.2183,26,0.00048697293731086744,0.0009667009519721264,-0.0009180196078637853,0.00041164735548977294,0.39623572067779445,-0.010958472262685783,9.993770090313699e-05,9.763484731774458e-05,0.00010791501590969573,9.792726150562388e-05,0.00041133341795570797,0.00021059188743168837,0.0008084999165791415,-5533.653781101979,True,,,,,,,,
CHYN,seg,1,up,423,1.2183,26,-0.005002925033775418,-0.0013814995264815636,-0.0020424757606377552,-0.00179142898241031,0.22472720524107573,-0.0008973217540772559,0.00038761662269702683,0.0003786848149681227,0.00041855729746829876,0.00037981896753427316,0.001595390616649771,0.0008167980195259947,0.012162589737782567,-4386.926360392244,True,,,,,,,,
CHYN,seg,2,east,366,1.013,25,0.0025164945676284176,-0.0001277500662002712,-0.003802068733406964,-0.00045722339763727655,-0.2267792863725958,0.01782664106471334,0.0002604634365347564,0.0001810354644671338,0.00018467000440951643,0.00017257134911508512,0.002656363130814346,0.0007211640146048453,0.0016298451499192528,-4474.400918378133,True,,,,,,,,
CHYN,seg,2,north,366,1.013,25,0.00017554630474111112,0.0009315280295537736,-0.0024153909518192488,-0.00014121849080567939,0.40262961802401903,-0.01270341995967471,0.00018913604873064497,0.00013145926693193159,0.0001340984954271151,0.00012531303253149103,0.0019289234344757953,0.0005236747008476504,0.0008594120438105255,-4708.637918564389,True,,,,,,,,
CHYN,seg,2,up,366,1.013,25,0.0004823353249724514,-0.0062706782994914395,0.0053548571343315105,0.004992592194964183,0.13896143914494763,0.01909431690668168,0.0009867582844747635,0.0006858476825895805,0.0006996170332750918,0.0006537816235085027,0.0100635557941531,0.0027321092562696495,0.02339237806548288,-3499.4042822398446,True,,,,,,,,
CHYN,seg,3,east,372,1.0759,25,-0.0008876526667260281,-0.00018297755519942693,-0.0005508505281284867,-0.0004915862088238239,-0.2784726728137906,0.030069885546438916,0.00016926461422994156,0.00012791344775847158,0.00012334124023216723,0.00012878082630932142,0.002227701799610554,0.0003907743857599732,0.0009773001719750613,-4744.541768513745,True,,,,,,,,
CHYN,seg,3,north,372,1.0759,25,0.00014841612742192055,-0.00010058438723551842,-0.002040380367278103,-0.0001372749345482384,0.39055947746206277,-0.010044819672864977,0.00012774807574154933,9.65393557711568e-05,9.30886007741145e-05,9.719398722684922e-05,0.001681300131873009,0.0002949268283689025,0.0005566783840687786,-4953.90566656898,True,,,,,,,,
CHYN,seg,3,up,372,1.0759,25,-0.0048451252200339984,0.00022505206386726922,-0.0014930927244905198,-0.0007939524870120056,0.21899243386232153,0.0002368754763888599,0.000481940614719254,0.00036420303159071134,0.0003511847612577422,0.0003666726851204384,0.006342849505786331,0.0011126368529328814,0.007922872703642503,-3966.0516803230207,True,,,,,,,,
CHYN,seg,4,east,470,1.284,27,-0.0012995083248796009,-9.268588410509162e-05,-0.0008763517438214033,-0.0004631611856301613,-0.24148358731076489,0.024221455291436794,0.00010499869267031077,0.00010982043269969959,0.0001188654248951351,0.00010689960280947963,0.0015788082717751845,0.0002109373221887803,0.0012058300468200736,-6013.543913754676,True,,,,,,,,
CHYN,seg,4,north,470,1.284,27,0.0011098646591382124,0.000100314404260302,-0.0020146555072924626,0.0007290234991280063,0.39888583687238127,-0.011348845928832299,8.233461400444507e-05,8.611557635791029e-05,9.320819743865805e-05,8.382521068317741e-05,0.0012380208394765157,0.00016540627849603002,0.0007414523150745273,-6242.110832720651,True,,,,,,,,
CHYN,seg,4,up,470,1.284,27,-0.006830938994139455,0.0011064343671418535,-0.0010399029285397404,-0.0021413228993579377,0.26291601570354206,-0.006291542060911946,0.0002867246732352615,0.00029989161654847866,0.0003245911853306817,0.0002919155744230903,0.004311323068062043,0.0005760160744820453,0.008991837522824698,-5069.243856227923,True,,,,,,,,
CHYN,seg,5,east,398,1.0978,25,0.0005552587501681649,-0.00010170193760575272,-0.0012317173875184039,-0.0008966662057668309,-0.2523803434548397,0.02566520682299697,0.00014117709754114902,0.0001226459696574139,0.00012925940527239345,0.00011208415361697349,0.0033552369202178092,0.0003477491479724155,0.0009949353556582242,-5097.996637328885,True,,,,,,,,
CHYN,seg,5,north,398,1.0978,25,0.0004977004885096437,0.0005706011620688933,-0.0013924936107265957,0.0005823742347541647,0.4010975184493624,-0.01132635348853173,0.00010228057070681367,8.885506211653449e-05,9.364639145262398e-05,8.120319371060019e-05,0.002430815996599049,0.0002519387488261672,0.0005222189790419707,-5354.5437621422825,True,,,,,,,,
CHYN,seg,5,up,398,1.0978,25,-0.005661049210405609,-0.0021724477116015074,0.00017080561209370873,-0.0011499433021063034,0.2209362486379017,-0.001520389048810241,0.00038639380386407574,0.0003356751454017778,0.0003537757480376783,0.00030676804682377453,0.009183095410289692,0.0009517699288044122,0.007452923666231263,-4296.550442362864,True,,,,,,,,
CHYN,segmean,-1,east,2507,6.9949,27,0.00019693019960005385,-0.0003889172105232929,-0.0014876030702868266,-0.0005857128131602745,-0.25180198718225444,0.025120363723074017,,,,,,,,,True,0.025637,0.000769,10.1957,15,-0.000516636276925983,-0.6718287086163628,True,
CHYN,segmean,-1,north,2507,6.9949,27,0.0004269267139889121,0.00048775061789646935,-0.0017471818023864433,0.00047248171038165033,0.3978477469269787,-0.011386632835976289,,,,,,,,,True,-0.011281,0.00053,10.1957,15,-0.00010563283597628953,-0.19930723769111233,True,
CHYN,segmean,-1,up,2507,6.9949,27,-0.004810831922957042,-0.0013350169937776453,2.7258607203701188e-05,-0.0005478754639152815,0.21966300413629194,2.6954216828468036e-05,,,,,,,,,True,-0.004609,0.002094,10.1957,15,0.004635954216828469,2.213922739650654,False,
CHYT,whole,0,east,4253,12.3258,115,0.0016040012165924474,-0.00029052111192924877,0.002553798474013321,-0.000208856062577628,-0.1464139424048822,0.011768881738364725,0.00012944153970674668,0.00012875597034468417,0.00012949031869774884,0.0001300722894967563,0.0001798780057090259,2.5320556042024817e-05,0.15117362990082917,-43520.60289627558,True,0.013838,0.00036,12.3258,14,-0.002069118261635274,-5.747550726764651,False,
CHYT,whole,0,north,4253,12.3258,115,-0.00020370949570587614,-0.0010350996328209864,0.0020210662196743358,0.0006686256391488856,-0.6516685960933912,0.012143643989188073,6.523138515099984e-05,6.488589606607594e-05,6.525596706772107e-05,6.554924820005848e-05,9.064857770683363e-05,1.2760161437794673e-05,0.038392102995255036,-49349.66796535415,True,0.012651,0.00025,12.3258,14,-0.0005073560108119282,-2.0294240432477126,False,
CHYT,whole,0,up,4253,12.3258,115,-0.005101298817304167,0.0002503164834357829,-0.0026270274133921526,-0.00021254595611875832,0.5835730437787199,0.000983176726158295,8.89608941582631e-05,8.848972498340035e-05,8.89944183473721e-05,8.939438765221039e-05,0.0001236242110804098,1.740198170684718e-05,0.07140472972106413,-46710.629057913975,True,0.001425,0.000809,12.3258,14,-0.000441823273841705,-0.5461350727338751,True,
CHYT,seg,0,east,687,1.8781,32,0.0009874528260680783,-0.00035140670676464064,0.0017214909874900329,-0.0005846796204412008,-0.1415446842991777,0.008911568110521656,6.729998801866735e-05,6.651956371395901e-05,6.866279958620222e-05,6.442315398125519e-05,0.00023945731396820757,9.319476917745658e-05,0.0009736474975604883,-9212.49451937595,True,,,,,,,,
CHYT,seg,0,north,687,1.8781,32,-0.0006186583695715419,-0.0009455807556505934,0.0015151067955049187,0.0003624576767595407,-0.6504898046808454,0.010993987888206542,5.858557506163847e-05,5.7906204856242075e-05,5.977192147469487e-05,5.6081251043156675e-05,0.00020845092034268314,8.11273420061163e-05,0.0007378246705414084,-9403.029231410206,True,,,,,,,,
CHYT,seg,0,up,687,1.8781,32,-0.004713184378667515,0.0005423460752942929,-0.003488704800832618,-0.00031200265361507187,0.586634016028179,-0.0002222350795236342,0.00020163859211572128,0.0001993003501236034,0.00020572173408776046,0.0001930192627200983,0.0007174419651749251,0.00027922236842419087,0.008740154123675748,-7704.781114713682,True,,,,,,,,
CHYT,seg,1,east,568,2.0096,33,0.001384494321821627,-9.084042329656022e-05,0.001300198947046988,-0.0006938020966494943,-0.16502051827041564,0.013765543210737332,7.193147731645052e-05,7.241223435938273e-05,7.183042157860499e-05,7.001490521836362e-05,0.0006500253144684291,0.00010100879441464551,0.0007061466044053988,-7685.5028435731765,True,,,,,,,,
CHYT,seg,1,north,568,2.0096,33,-0.0005523005953038258,-0.0010193799725394098,0.0010793027963460833,0.00031754585765948165,-0.6557404805986398,0.012464706977349839,6.587664099441432e-05,6.631693028506035e-05,6.578409162922904e-05,6.412139646509463e-05,0.0005953093954977736,9.250637322042635e-05,0.0005922701004690801,-7785.3913742816385,True,,,,,,,,
CHYT,seg,1,up,568,2.0096,33,-0.004975111847188922,-0.0002449989843793216,-0.002257625266689788,-0.0014321910983699203,0.5894687954984652,-7.583077723587737e-05,0.0002441319730299944,0.00024576363930208786,0.0002437889947180421,0.0002376272195449275,0.002206154641346811,0.0003428189882065572,0.00813403875770193,-6297.316534674518,True,,,,,,,,
CHYT,seg,2,east,727,2.0889,33,0.0015411461249676519,-0.00015401911100466548,0.0016408072607027105,-0.0012259056503084388,-0.16516523813733733,0.013754543716458952,6.082530621265113e-05,6.124957522410673e-05,6.12575338459556e-05,5.7763498582292296e-05,0.0006808709777135413,7.434544046197082e-05,0.0009099418824766092,-9841.16437373328,True,,,,,,,,
CHYT,seg,2,north,727,2.0889,33,-9.731195658432947e-05,-0.0011587106739922894,0.001849161776348377,0.00032550840291061965,-0.6636708637202011,0.013375334758367293,6.271006311451916e-05,6.314747869271449e-05,6.315568392355547e-05,5.9553381106654756e-05,0.0007019687140741405,7.664913757026377e-05,0.000967207204518074,-9796.79409806364,True,,,,,,,,
CHYT,seg,2,up,727,2.0889,33,-0.006068558703275132,-0.0006270411803358989,-0.0031575722879750054,9.95684459774293e-05,0.5574612565223231,0.003921737570571406,0.00020950080975993437,0.00021096212096394614,0.00021098953287233975,0.00019895501529000197,0.0023451262320707666,0.00025606825429351184,0.010794846196833003,-8042.971048718716,True,,,,,,,,
CHYT,seg,3,east,757,2.0917,33,0.0012878362611967445,-0.00045035927611743523,0.0014222631371419213,-0.0007571576125368357,-0.18137094257794892,0.015332500746383218,5.6460444230112674e-05,5.132351316276779e-05,5.052573422462642e-05,5.242090025904802e-05,0.0007331050421052922,6.487442992034538e-05,0.0007508218254960743,-10424.768836635143,True,,,,,,,,
CHYT,seg,3,north,757,2.0917,33,1.4394346719907703e-05,-0.0014210348801105871,0.0016830247457913052,0.00046399413555921773,-0.6621636115866322,0.0132827859016673,5.448742540412988e-05,4.9530005175600564e-05,4.876010474400282e-05,5.0589043912602436e-05,0.0007074865747124123,6.260738308245534e-05,0.0006992635356590285,-10478.622334917542,True,,,,,,,,
CHYT,seg,3,up,757,2.0917,33,-0.005072938092620758,-0.00012981985024273354,-0.0028114869730405364,0.00033383585486151463,0.5870426678599489,0.0007203406957273283,0.00021088536340492032,0.0001916984159819087,0.00018871863246123626,0.00019579726571202643,0.0027382200995134717,0.00024231243512147916,0.01047469011570319,-8429.658404737855,True,,,,,,,,
CHYT,segmean,-1,east,2739,8.0683,33,0.0012997729641770254,-0.00027232845334101665,0.001530009997690999,-0.000825175688428126,-0.16368958895526933,0.012978215473714838,,,,,,,,,True,0.013838,0.00036,12.3258,14,-0.0008597845262851619,-2.3882903507921163,False,
CHYT,segmean,-1,north,2739,8.0683,33,-0.0002915568857240086,-0.0011488601196679266,0.0015598074847775621,0.00037139928463626813,-0.658303636616077,0.012563621956636645,,,,,,,,,True,0.012651,0.00025,12.3258,14,-8.737804336335538e-05,-0.3495121734534215,True,
CHYT,segmean,-1,up,2739,8.0683,33,-0.005226680361716986,-0.00011708661341300595,-0.0029583505080691213,-0.00025656457267320604,0.5795916312216858,0.0011685482801636674,,,,,,,,,True,0.001425,0.000809,12.3258,14,-0.0002564517198363327,-0.31699841759744457,True,
CHZO,whole,0,east,2019,11.0856,105,0.0010295886069575362,-0.0011237966575746855,0.0006073093293553276,0.0004656316539993998,0.5801251623880217,0.00395271000040088,0.000227914061351757,0.0002281633664310773,0.0002286572481226576,0.00022797477589076294,0.00031211087730262827,9.302991395592661e-05,0.10547594598253003,-19860.930764811263,True,0.003799,0.000645,11.0856,8,0.0001537100004008799,0.23831007814089908,True,
CHZO,whole,0,north,2019,11.0856,105,-0.00014771573556682146,-0.0003280927795076242,0.0021921872761117246,0.0007971107309602769,-0.008537579080802781,0.01084152383812827,0.00011707152839061111,0.00011719958774113326,0.0001174532775930648,0.00011710271533815967,0.00016032050509055397,4.7786232004607345e-05,0.02783003580980124,-22550.97986800402,True,0.00958,0.000351,11.0856,8,0.0012615238381282704,3.594085008912451,False,
CHZO,whole,0,up,2019,11.0856,105,-0.007360595759201334,0.0013480694817287746,0.0012171843563738198,0.0003741719881446878,0.48736542720293496,0.002262051082566341,0.0005010308500048883,0.0005015789054213095,0.0005026646215121321,0.0005011643207390123,0.0006861234327677506,0.00020451066769979355,0.5097299169492518,-16680.20203305301,True,-0.000904,0.001975,11.0856,8,0.003166051082566341,1.6030638392740966,False,
CHZO,seg,0,east,771,2.1328,34,0.0020577927489297794,-0.0009676141210127908,-0.0001525137113626788,-0.0002875203273518663,0.5797187291252218,0.0032736302279198787,0.00014824184113531658,0.00013811831037388787,0.00013719418458323356,0.00013986566281337775,0.00024034302472730024,0.00016888139290861248,0.005611677994825504,-9081.501743468985,True,,,,,,,,
CHZO,seg,0,north,771,2.1328,34,-0.0006599141279518101,-0.00034973295936819513,0.0021709549944533154,0.000380111916634465,-0.00702627863167678,0.00989393832224978,8.883206713549145e-05,8.27656680853976e-05,8.221189727650629e-05,8.38127471558231e-05,0.00014402254818620324,0.00010120006010380787,0.002015072512897484,-9871.155781088284,True,,,,,,,,
CHZO,seg,0,up,771,2.1328,34,-0.005211882595784682,0.001919792187560241,0.0006855564010758036,0.0012925001307082615,0.4954763204162739,-0.0047233452604076905,0.0009884283085224927,0.0009209279030353503,0.000914766133287195,0.0009325786799208121,0.0016025289997547742,0.0011260461166372698,0.24948330716823242,-6155.909687845055,True,,,,,,,,
