station,year,field,days,n,dropped_quality,dropped_missing,dropped_repeat,n_days,dropped_days,coef_bytes,gram_bytes,grid_bytes,raw_bytes,npz_bytes,seconds,error
67083099999,2024,TMP,366,17169,30,8,1492,0,0,200,5000,137352,7384367,37330,0.095,
67085099999,,TMP,,,,,,,,,,,2566,,0.001,"ValueError: 67085099999.csv: TMP kept 4 rows, need 26"
67095099999,2024,TMP,366,8407,4,4,1218,0,0,200,5000,67256,3903654,20153,0.041,
67107099999,2024,TMP,366,1338,29,8,0,0,0,200,5000,10704,631055,6607,0.008,
67113099999,,TMP,,,,,,,,,,,147908,,0.002,ValueError: a chunk needs at least one sample
67117099999,,TMP,,,,,,,,,,,230877,,0.003,ValueError: a chunk needs at least one sample
67131099999,,TMP,,,,,,,,,,,375628,,0.003,ValueError: a chunk needs at least one sample
67137099999,2024,TMP,366,605,0,2,0,0,0,200,5000,4840,294495,5551,0.006,
67143099999,,TMP,,,,,,,,,,,263390,,0.003,ValueError: a chunk needs at least one sample
67152099999,,TMP,,,,,,,,,,,209867,,0.002,ValueError: a chunk needs at least one sample
67157099999,,TMP,,,,,,,,,,,254443,,0.003,ValueError: a chunk needs at least one sample
67161099999,2024,TMP,366,508,0,176,0,0,0,200,5000,4064,283154,5411,0.004,
67197099999,2024,TMP,366,8319,2,6,1229,0,0,200,5000,66552,3616175,19429,0.043,
67205099999,,TMP,,,,,,,,,,,1959,,0.001,"ValueError: 67205099999.csv: TMP kept 5 rows, need 26"
67215099999,2024,TMP,366,7722,7,21,2241,0,0,200,5000,61776,3806130,18583,0.048,
67217099999,2024,TMP,366,7004,1,20,2073,0,0,200,5000,56032,3387567,17492,0.046,
67223099999,,TMP,,,,,,,,,,,567,,0.001,"ValueError: 67223099999.csv: TMP kept 1 rows, need 26"
67225099999,2024,TMP,366,1933,4,4,0,0,0,200,5000,15464,764905,7443,0.009,
67229099999,2024,TMP,366,1037,0,31,0,0,0,200,5000,8296,353926,6218,0.005,
67231099999,2024,TMP,366,187,0,66,0,0,0,200,5000,1496,92866,4995,0.003,
67237099999,2024,TMP,366,7882,11,62,2387,0,0,200,5000,63056,3781493,18890,0.048,
67241099999,2024,TMP,366,763,0,0,0,0,0,200,5000,6104,266581,5843,0.005,
67243099999,2024,TMP,366,1730,12,2,0,0,0,200,5000,13840,601043,7161,0.006,
67250099999,2024,TMP,366,62,0,1,0,0,0,200,5000,496,23266,4753,0.001,
67260099999,,TMP,,,,,,,,,,,508,,0.0,"ValueError: 67260099999.csv: TMP kept 1 rows, need 26"
67261099999,2024,TMP,366,2523,6,80,0,0,0,200,5000,20184,880480,8249,0.009,
67261499999,2024,TMP,366,7889,33,10,0,0,0,200,5000,63112,2756838,18860,0.04,
67265199999,2024,TMP,366,992,9,3,0,0,0,200,5000,7936,335338,6100,0.005,
67273099999,2024,TMP,366,810,0,1,0,0,0,200,5000,6480,277587,5914,0.005,
67279099999,,TMP,,,,,,,,,,,414,,0.001,"ValueError: 67279099999.csv: TMP kept 1 rows, need 26"
67280099999,2024,TMP,366,967,6,4,0,0,0,200,5000,7736,333074,6141,0.005,
67283099999,2024,TMP,366,7549,5,13,2296,0,0,200,5000,60392,3507528,18361,0.038,
67287199999,2024,TMP,366,1003,13,79,0,0,0,200,5000,8024,389906,6152,0.007,
67295099999,2024,TMP,366,6954,9,21,1874,0,0,200,5000,55632,3146699,17343,0.045,
67297099999,2024,TMP,366,8126,3,17,2443,0,0,200,5000,65008,3760096,19205,0.044,
67299199999,2024,TMP,366,720,1,1,0,0,0,200,5000,5760,247070,5782,0.004,
67305199999,2024,TMP,366,1680,25,6,0,0,0,200,5000,13440,561218,7080,0.007,
67309099999,2024,TMP,366,1668,21,6,0,0,0,200,5000,13344,601609,7091,0.007,
67315099999,2024,TMP,366,4085,8,8,791,0,0,200,5000,32680,1770762,12365,0.024,
67323099999,2024,TMP,366,6011,9,9,1823,0,0,200,5000,48088,2806590,15797,0.031,
67327099999,2024,TMP,366,2003,5,5,0,0,0,200,5000,16024,704545,7535,0.013,
67331099999,,TMP,,,,,,,,,,,1275,,0.001,"ValueError: 67331099999.csv: TMP kept 3 rows, need 26"
67335099999,2024,TMP,366,7708,9,148,2239,0,0,200,5000,61664,3467240,18596,0.048,
67341099999,2024,TMP,366,8226,9,24,2380,0,0,200,5000,65808,3765943,19650,0.053,
67346099999,,TMP,,,,,,,,,,,523,,0.001,"ValueError: 67346099999.csv: TMP kept 1 rows, need 26"
67403099999,2024,TMP,366,150,0,1,0,0,0,200,5000,1200,65940,4925,0.003,
67413099999,2024,TMP,366,177,0,3,0,0,0,200,5000,1416,77025,4977,0.003,
67421099999,2024,TMP,366,109,0,1,0,0,0,200,5000,872,46192,4841,0.002,
67423099999,2024,TMP,366,336,0,2,0,0,0,200,5000,2688,165901,5162,0.003,
67424099999,2024,TMP,366,96,0,0,0,0,0,200,5000,768,38910,4791,0.001,
67441099999,,TMP,,,,,,,,,,,8864,,0.001,"ValueError: 67441099999.csv: TMP kept 20 rows, need 26"
67442099999,2024,TMP,366,531,10,0,18,0,0,200,5000,4248,208131,5672,0.003,
67461099999,2024,TMP,366,444,3,5,0,0,0,200,5000,3552,186741,5384,0.003,
67475099999,2024,TMP,366,453,2,3,0,0,0,200,5000,3624,204387,5393,0.003,
67476099999,2024,TMP,366,115,0,0,0,0,0,200,5000,920,49860,4863,0.003,
67477099999,2024,TMP,366,457,0,1,0,0,0,200,5000,3656,175131,5403,0.003,
67481099999,2024,TMP,366,412,0,0,0,0,0,200,5000,3296,163066,5332,0.003,
67485099999,2024,TMP,366,198,0,4,0,0,0,200,5000,1584,81166,4970,0.003,
67489099999,2024,TMP,366,316,0,2,0,0,0,200,5000,2528,154162,5163,0.003,
67493099999,2024,TMP,366,293,0,2,0,0,0,200,5000,2344,120994,5108,0.003,
67531099999,2024,TMP,366,421,23,1,0,0,0,200,5000,3368,166061,5350,0.003,
67541099999,2024,TMP,366,348,19,0,0,0,0,200,5000,2784,135209,5238,0.003,
67551099999,2024,TMP,366,373,5,0,0,0,0,200,5000,2984,154295,5288,0.003,
67561099999,2024,TMP,366,153,3,0,0,0,0,200,5000,1224,67438,4940,0.003,
67563099999,2024,TMP,366,308,20,0,0,0,0,200,5000,2464,126885,5158,0.003,
67571099999,2024,TMP,366,346,1,1,0,0,0,200,5000,2768,136638,5237,0.003,
67575099999,2024,TMP,366,106,0,0,0,0,0,200,5000,848,45177,4826,0.002,
67580099999,2024,TMP,366,262,0,0,0,0,0,200,5000,2096,105890,5105,0.003,
67581099999,2024,TMP,366,413,0,1,0,0,0,200,5000,3304,172351,5345,0.003,
67583099999,2024,TMP,366,155,5,0,0,0,0,200,5000,1240,62072,4949,0.002,
67584099999,2024,TMP,366,196,0,0,0,0,0,200,5000,1568,79724,4972,0.002,
67585099999,2024,TMP,366,227,0,1,0,0,0,200,5000,1816,87212,5015,0.003,
67586099999,2024,TMP,366,596,0,5,0,0,0,200,5000,4768,281009,5519,0.004,
67591099999,2024,TMP,366,306,0,1,0,0,0,200,5000,2448,123391,5142,0.003,
67597099999,2024,TMP,366,295,0,2,0,0,0,200,5000,2360,120751,5116,0.003,
67625099999,2024,TMP,366,263,14,0,0,0,0,200,5000,2104,105262,5105,0.002,
67633099999,2024,TMP,366,262,2,1,0,0,0,200,5000,2096,106952,5105,0.002,
67641099999,2024,TMP,366,245,27,1,0,0,0,200,5000,1960,106782,5072,0.004,
67655099999,2024,TMP,366,114,0,0,0,0,0,200,5000,912,47091,4847,0.002,
67659099999,,TMP,,,,,,,,,,,7104,,0.001,"ValueError: 67659099999.csv: TMP kept 17 rows, need 26"
67662099999,2024,TMP,366,231,3,2,0,0,0,200,5000,1848,90214,5047,0.002,
67663099999,2024,TMP,366,381,1,0,0,0,0,200,5000,3048,158744,5289,0.003,
67665099999,2024,TMP,366,2356,13,5,337,0,0,200,5000,18848,940940,9261,0.011,
67666099999,2024,TMP,366,289,1,4,0,0,0,200,5000,2312,120039,5156,0.003,
67667099999,2024,TMP,366,332,1,1,0,0,0,200,5000,2656,122539,5213,0.004,
67673099999,2024,TMP,366,319,2,1,0,0,0,200,5000,2552,122238,5191,0.003,
67687099999,2024,TMP,366,312,0,1,0,0,0,200,5000,2496,123608,5149,0.002,
67689099999,2024,TMP,366,198,0,0,0,0,0,200,5000,1584,77249,4981,0.002,
67690099999,2024,TMP,366,314,0,0,0,0,0,200,5000,2512,124892,5151,0.003,
67692099999,2024,TMP,366,270,0,1,0,0,0,200,5000,2160,104553,5072,0.002,
67693099999,2024,TMP,366,3496,7,9,550,0,0,200,5000,27968,1633081,11488,0.02,
67695099999,2024,TMP,366,179,0,0,0,0,0,200,5000,1432,74897,4943,0.002,
67696099999,,TMP,,,,,,,,,,,627,,0.001,"ValueError: 67696099999.csv: TMP kept 1 rows, need 26"
67699099999,2024,TMP,366,221,0,2,0,0,0,200,5000,1768,88905,5004,0.002,
67731099999,2024,TMP,366,441,10,1,0,0,0,200,5000,3528,158190,5357,0.004,
67741099999,2024,TMP,366,288,6,0,0,0,0,200,5000,2304,99759,5136,0.002,
67743099999,2024,TMP,366,323,10,2,1,0,0,200,5000,2584,141677,5235,0.003,
67751099999,2024,TMP,366,309,9,1,0,0,0,200,5000,2472,112722,5188,0.002,
67753099999,2024,TMP,366,327,5,3,0,0,0,200,5000,2616,125137,5212,0.002,
67755099999,2024,TMP,366,40,0,0,0,0,0,200,5000,320,13595,4696,0.002,
67761099999,2024,TMP,366,1599,26,3,697,0,0,200,5000,12792,826536,7742,0.01,
67765099999,2024,TMP,366,1244,4,4,0,0,0,200,5000,9952,495622,6496,0.008,
67767099999,2024,TMP,366,147,0,0,0,0,0,200,5000,1176,53460,4915,0.002,
67771099999,,TMP,,,,,,,,,,,2845,,0.001,"ValueError: 67771099999.csv: TMP kept 8 rows, need 26"
67773099999,,TMP,,,,,,,,,,,718,,0.001,"ValueError: 67773099999.csv: TMP kept 2 rows, need 26"
67774099999,2024,TMP,366,146,0,2,0,0,0,200,5000,1168,61770,4894,0.002,
67775099999,2024,TMP,366,6305,43,9,1829,0,0,200,5000,50440,2994093,16276,0.04,
67779099999,2024,TMP,366,888,32,1,0,0,0,200,5000,7104,368081,6003,0.005,
67781099999,2024,TMP,366,587,1,3,0,0,0,200,5000,4696,209979,5611,0.003,
67785099999,,TMP,,,,,,,,,,,1448,,0.001,"ValueError: 67785099999.csv: TMP kept 4 rows, need 26"
67789099999,,TMP,,,,,,,,,,,2024,,0.001,"ValueError: 67789099999.csv: TMP kept 5 rows, need 26"
67791099999,2024,TMP,366,304,1,2,0,0,0,200,5000,2432,121059,5140,0.003,
67796099999,2024,TMP,366,301,0,2,0,0,0,200,5000,2408,124568,5123,0.002,
67843099999,2024,TMP,366,2742,16,4,814,0,0,200,5000,21936,1259778,9998,0.016,
67853099999,2024,TMP,366,938,41,0,590,0,0,200,5000,7504,562642,6085,0.007,
67855099999,,TMP,,,,,,,,,,,3125,,0.001,"ValueError: 67855099999.csv: TMP kept 9 rows, need 26"
67857099999,,TMP,,,,,,,,,,,1570,,0.001,"ValueError: 67857099999.csv: TMP kept 4 rows, need 26"
67861099999,2024,TMP,366,1210,1,4,0,0,0,200,5000,9680,457400,6467,0.006,
67863099999,,TMP,,,,,,,,,,,6185,,0.001,"ValueError: 67863099999.csv: TMP kept 16 rows, need 26"
67865099999,2024,TMP,366,101,0,0,0,0,0,200,5000,808,35040,4838,0.002,
67867099999,2024,TMP,366,1335,34,4,0,0,0,200,5000,10680,538987,6646,0.007,
67869099999,2024,TMP,366,963,8,7,0,0,0,200,5000,7704,341656,6099,0.005,
67871099999,,TMP,,,,,,,,,,,1936,,0.001,"ValueError: 67871099999.csv: TMP kept 5 rows, need 26"
67875099999,,TMP,,,,,,,,,,,891,,0.001,"ValueError: 67875099999.csv: TMP kept 2 rows, need 26"
67877099999,,TMP,,,,,,,,,,,2317,,0.001,"ValueError: 67877099999.csv: TMP kept 6 rows, need 26"
67881099999,2024,TMP,366,1653,27,5,0,0,0,200,5000,13224,671997,7074,0.009,
67889099999,,TMP,,,,,,,,,,,3203,,0.001,"ValueError: 67889099999.csv: TMP kept 8 rows, need 26"
67891099999,,TMP,,,,,,,,,,,1425,,0.001,"ValueError: 67891099999.csv: TMP kept 4 rows, need 26"
67895099999,,TMP,,,,,,,,,,,1516,,0.001,"ValueError: 67895099999.csv: TMP kept 4 rows, need 26"
67897099999,,TMP,,,,,,,,,,,812,,0.001,"ValueError: 67897099999.csv: TMP kept 1 rows, need 26"
67899099999,,TMP,,,,,,,,,,,3847,,0.001,"ValueError: 67899099999.csv: TMP kept 11 rows, need 26"
67951099999,,TMP,,,,,,,,,,,2420,,0.001,"ValueError: 67951099999.csv: TMP kept 7 rows, need 26"
67961099999,,TMP,,,,,,,,,,,2773,,0.001,"ValueError: 67961099999.csv: TMP kept 8 rows, need 26"
67963099999,,TMP,,,,,,,,,,,4246,,0.001,"ValueError: 67963099999.csv: TMP kept 12 rows, need 26"
67964099999,2024,TMP,366,466,0,1,0,0,0,200,5000,3728,185629,5342,0.005,
67965099999,2024,TMP,366,3383,42,10,948,0,0,200,5000,27064,1550667,11168,0.018,
67969099999,2024,TMP,366,1062,90,3,0,0,0,200,5000,8496,413435,6232,0.006,
67971099999,2024,TMP,366,27,0,0,0,0,0,200,5000,216,10138,4657,0.001,
67975099999,2024,TMP,366,2181,62,3,822,0,0,200,5000,17448,1128247,8660,0.021,
67976099999,,TMP,,,,,,,,,,,2568,,0.001,"ValueError: 67976099999.csv: TMP kept 7 rows, need 26"
67977099999,2024,TMP,366,1259,50,9,666,0,0,200,5000,10072,719386,6696,0.009,
67979099999,,TMP,,,,,,,,,,,5062,,0.001,"ValueError: 67979099999.csv: TMP kept 16 rows, need 26"
67983099999,2024,TMP,366,1291,0,9,0,0,0,200,5000,10328,528108,6580,0.012,
67991099999,2024,TMP,366,1576,63,2,0,0,0,200,5000,12608,536018,6975,0.008,
68002099999,2024,TMP,366,6757,58,48,2022,0,0,200,5000,54056,2874230,17084,0.043,
68002599999,2024,TMP,366,5704,120,10,1785,0,0,200,5000,45632,2500287,15117,0.035,
68002699999,2024,TMP,366,6212,32,11,0,0,0,200,5000,49696,2058726,15910,0.026,
68004099999,2024,TMP,366,2449,95,0,0,0,0,200,5000,19592,947884,8134,0.01,
68006099999,2024,TMP,366,4965,37,0,1540,0,0,200,5000,39720,2104264,13828,0.049,
68014099999,2024,TMP,366,7015,176,4,2237,0,0,200,5000,56120,3253332,17420,0.043,
68018099999,2024,TMP,366,4700,39,412,1491,0,0,200,5000,37600,2086577,13127,0.028,
68024099999,2024,TMP,366,935,39,1,0,0,0,200,5000,7480,408301,6076,0.006,
68026099999,2024,TMP,366,162,6,1,0,0,0,200,5000,1296,62250,4930,0.002,
68029099999,2024,TMP,366,2946,49,3,660,0,0,200,5000,23568,1208790,10268,0.022,
68030099999,,TMP,,,,,,,,,,,2988,,0.001,"ValueError: 68030099999.csv: TMP kept 6 rows, need 26"
68032099999,2024,TMP,366,5243,38,12,1389,0,0,200,5000,41944,2212768,14235,0.028,
68038099999,2024,TMP,366,630,39,0,0,0,0,200,5000,5040,252173,5637,0.004,
68040099999,2024,TMP,366,946,83,8,0,0,0,200,5000,7568,407798,6093,0.005,
68054099999,2024,TMP,366,4788,106,57,0,0,0,200,5000,38304,1647034,13443,0.022,
68070099999,2024,TMP,366,992,37,4,0,0,0,200,5000,7936,410536,6161,0.006,
68098099999,2024,TMP,366,6091,19,3,1841,0,0,200,5000,48728,2520022,16001,0.03,
68102099999,2024,TMP,366,585,6,0,0,0,0,200,5000,4680,209932,5429,0.004,
68110099999,2024,TMP,366,2799,22,0,110,0,0,200,5000,22392,1131088,8872,0.012,
68112099999,2024,TMP,366,6157,199,6,1535,0,0,200,5000,49256,2738285,16062,0.038,
68114099999,2024,TMP,366,2306,191,0,0,0,0,200,5000,18448,945239,7936,0.011,
68116099999,2024,TMP,366,2246,168,1,0,0,0,200,5000,17968,842240,7831,0.015,
68148099999,2024,TMP,366,1101,31,1,0,0,0,200,5000,8808,452636,6313,0.007,
68151099999,,TMP,,,,,,,,,,,974,,0.001,"ValueError: 68151099999.csv: TMP kept 2 rows, need 26"
68155099999,2024,TMP,366,7100,37,0,0,0,0,200,5000,56800,2316617,17458,0.043,
68163099999,2024,TMP,366,8042,152,37,0,0,0,200,5000,64336,2471761,19051,0.04,
68176099999,2024,TMP,366,7905,55,6,0,0,0,200,5000,63240,2383971,18808,0.027,
68182099999,2024,TMP,366,939,13,13,0,0,0,200,5000,7512,353230,6107,0.005,
68183099999,2024,TMP,366,6455,7,0,0,0,0,200,5000,51640,2402116,16302,0.035,
68185099999,2024,TMP,366,7532,22,0,0,0,0,200,5000,60256,2620555,18124,0.042,
68192099999,2024,TMP,366,2624,74,2,0,0,0,200,5000,20992,1146119,8368,0.016,
68196099999,2024,TMP,366,6819,6,0,0,0,0,200,5000,54552,2528737,16970,0.036,
68212099999,2024,TMP,366,76,9,18,0,0,0,200,5000,608,38003,4780,0.002,
68226099999,2024,TMP,366,841,49,1,0,0,0,200,5000,6728,350379,5953,0.006,
68234099999,2024,TMP,366,988,74,1,0,0,0,200,5000,7904,433613,6143,0.007,
68240099999,2024,TMP,366,6864,53,310,135,0,0,200,5000,54912,2534612,17140,0.044,
68241099999,2024,TMP,366,7551,21,151,0,0,0,200,5000,60408,2894846,18190,0.041,
68242099999,2024,TMP,366,8915,27,0,8230,0,0,200,5000,71320,6094392,22770,0.076,
68253099999,2024,TMP,366,6343,76,13,0,0,0,200,5000,50744,1997154,16016,0.034,
68255099999,2024,TMP,366,4809,16,0,0,0,0,200,5000,38472,1756163,13267,0.022,
68257099999,2024,TMP,366,1666,133,283,0,0,0,200,5000,13328,768813,7020,0.008,
68263099999,2024,TMP,366,7919,17,1,10,0,0,200,5000,63352,3111886,19760,0.042,
68263599999,2024,TMP,366,9488,49,0,9,0,0,200,5000,75904,2911174,26800,0.047,
68264099999,2024,TMP,366,4268,20,0,0,0,0,200,5000,34144,1192928,12439,0.017,
68264399999,2024,TMP,366,6161,69,517,0,0,0,200,5000,49288,1927469,15805,0.025,
68267099999,2024,TMP,366,6489,12,10,0,0,0,200,5000,51912,2682120,16393,0.035,
68267299999,2024,TMP,366,7534,42,0,0,0,0,200,5000,60272,2209165,18196,0.034,
68267399999,,TMP,,,,,,,,,,,4384,,0.001,"ValueError: 68267399999.csv: TMP kept 15 rows, need 26"
68267499999,2024,TMP,366,6516,64,1,0,0,0,200,5000,52128,1820168,16405,0.03,
68267699999,,TMP,,,,,,,,,,,430,,0.001,"ValueError: 68267699999.csv: TMP kept 1 rows, need 26"
68267799999,2024,TMP,366,8878,12,0,7589,0,0,200,5000,71024,5861861,22415,0.097,
68268099999,2024,TMP,366,8156,77,3,0,0,0,200,5000,65248,2980127,19211,0.045,
68269099999,2024,TMP,366,1532,36,22,0,0,0,200,5000,12256,585609,6908,0.007,
68271099999,2024,TMP,366,8077,15,0,0,0,0,200,5000,64616,2383048,19079,0.037,
68272099999,2024,TMP,366,4245,73,5,0,0,0,200,5000,33960,1543287,12322,0.02,
68273099999,2024,TMP,366,5325,2,0,0,0,0,200,5000,42600,1918669,14381,0.026,
68285099999,2024,TMP,366,4276,67,207,0,0,0,200,5000,34208,1668450,12390,0.028,
68287099999,2024,TMP,366,2364,3,0,0,0,0,200,5000,18912,881636,8020,0.009,
68289099999,2024,TMP,366,6747,6,0,0,0,0,200,5000,53976,2475669,16880,0.034,
68290099999,2024,TMP,366,6170,25,189,0,0,0,200,5000,49360,1805221,15734,0.02,
68290499999,2024,TMP,366,8947,36,0,3,0,0,200,5000,71576,2978807,23024,0.044,
68290599999,2024,TMP,366,7052,122,79,0,0,0,200,5000,56416,2143381,17354,0.032,
68291099999,2024,TMP,366,6193,21,203,0,0,0,200,5000,49544,2352497,15780,0.035,
68295099999,,TMP,,,,,,,,,,,1675,,0.001,"ValueError: 68295099999.csv: TMP kept 4 rows, need 26"
68296099999,2024,TMP,366,7729,63,34,0,0,0,200,5000,61832,2832180,18557,0.043,
68297099999,2024,TMP,366,7282,26,7,0,0,0,200,5000,58256,2720997,17634,0.036,
68299099999,2024,TMP,366,4715,6,3,3,0,0,200,5000,37720,1454948,13307,0.021,
68300099999,2024,TMP,366,2391,24,1,0,0,0,200,5000,19128,839820,8056,0.009,
68300599999,2024,TMP,366,6557,53,7,0,0,0,200,5000,52456,1820263,16619,0.023,
68300799999,2024,TMP,366,7592,81,0,0,0,0,200,5000,60736,2153164,18242,0.034,
68312099999,2024,TMP,366,7163,10,2,2238,0,0,200,5000,57304,3080702,17706,0.048,
68320099999,2024,TMP,366,791,96,9,0,0,0,200,5000,6328,340846,5881,0.005,
68322099999,2024,TMP,366,7685,67,4,0,0,0,200,5000,61480,2897688,18464,0.037,
68325099999,2024,TMP,366,501,2,3,0,0,0,200,5000,4008,216772,5400,0.005,
68328099999,2024,TMP,366,881,124,10,0,0,0,200,5000,7048,369247,5942,0.005,
68329099999,2024,TMP,366,7880,43,4,0,0,0,200,5000,63040,2903323,18741,0.033,
68331099999,2024,TMP,366,8103,37,0,0,0,0,200,5000,64824,2936804,19105,0.034,
68333099999,2024,TMP,366,7545,63,29,0,0,0,200,5000,60360,2779197,18157,0.037,
68335099999,2024,TMP,366,5962,40,47,0,0,0,200,5000,47696,2184224,15465,0.035,
68338099999,2024,TMP,366,7390,103,6,0,0,0,200,5000,59120,2304348,17860,0.03,
68341099999,2024,TMP,366,6875,45,0,0,0,0,200,5000,55000,2136916,16935,0.024,
68342099999,2024,TMP,366,7756,78,4,0,0,0,200,5000,62048,2897901,18587,0.033,
68343099999,2024,TMP,366,7750,32,2,0,0,0,200,5000,62000,2836519,18517,0.046,
68345099999,2024,TMP,366,8124,20,1,0,0,0,200,5000,64992,2947770,19097,0.036,
68346399999,2024,TMP,366,403,0,1,0,0,0,200,5000,3224,113119,5576,0.003,
68346599999,2024,TMP,366,733,1,0,0,0,0,200,5000,5864,228888,7264,0.004,
68347099999,2024,TMP,366,7259,63,1,0,0,0,200,5000,58072,2720909,17692,0.034,
68349099999,2024,TMP,366,4646,33,5,15,0,0,200,5000,37168,1732666,12991,0.016,
68350099999,2024,TMP,366,7837,73,4,0,0,0,200,5000,62696,2966089,18620,0.039,
68353099999,2024,TMP,366,7878,29,0,0,0,0,200,5000,63024,2910357,18713,0.043,
68355099999,2024,TMP,366,7984,22,0,0,0,0,200,5000,63872,2504200,18929,0.029,
68361099999,2024,TMP,366,2553,31,0,0,0,0,200,5000,20424,985479,8291,0.011,
68362099999,2024,TMP,366,7537,69,326,0,0,0,200,5000,60296,2874671,18085,0.036,
68363099999,2024,TMP,366,2210,59,1,0,0,0,200,5000,17680,822615,7796,0.009,
68375099999,2024,TMP,366,6974,63,1036,0,0,0,200,5000,55792,2920738,17137,0.036,
68377099999,2024,TMP,366,7202,27,0,0,0,0,200,5000,57616,2683478,17508,0.034,
68380099999,2024,TMP,366,2321,59,0,0,0,0,200,5000,18568,848688,7973,0.009,
68382099999,2024,TMP,366,29,0,0,0,0,0,200,5000,232,10346,4675,0.001,
68386099999,2024,TMP,366,913,26,0,0,0,0,200,5000,7304,327193,6032,0.007,
68387099999,2024,TMP,366,7257,24,22,0,0,0,200,5000,58056,2653732,17796,0.037,
68390099999,2024,TMP,366,3388,38,606,2,0,0,200,5000,27104,1165115,10915,0.015,
68392399999,2024,TMP,366,3353,27,54,2,0,0,200,5000,26824,980403,10919,0.011,
68396099999,2024,TMP,366,1845,4,0,0,0,0,200,5000,14760,649316,8302,0.009,
68397099999,2024,TMP,366,7404,10,2,0,0,0,200,5000,59232,2719254,17884,0.027,
68398099999,2024,TMP,366,377,9,116,0,0,0,200,5000,3016,154083,5415,0.004,
68399099999,2024,TMP,366,5303,27,6,1,0,0,200,5000,42424,1592132,14358,0.025,
68400099999,2024,TMP,366,2247,25,2,0,0,0,200,5000,17976,823532,7875,0.008,
68403099999,2024,TMP,366,5948,27,5,0,0,0,200,5000,47584,2158114,15466,0.03,
68408099999,2024,TMP,366,7885,25,10,0,0,0,200,5000,63080,2857385,18761,0.033,
68411099999,2024,TMP,366,7601,3,0,0,0,0,200,5000,60808,2360280,18367,0.029,
68416099999,2024,TMP,366,8075,9,0,0,0,0,200,5000,64600,2979496,19083,0.033,
68424099999,2024,TMP,366,8970,23,50,8088,0,0,200,5000,71760,5839542,23233,0.072,
68425099999,2024,TMP,366,7766,13,0,0,0,0,200,5000,62128,2460606,18525,0.027,
68429099999,2024,TMP,366,7441,27,0,0,0,0,200,5000,59528,2768323,18088,0.032,
68438099999,2024,TMP,366,8881,74,5,7662,0,0,200,5000,71048,5946877,24036,0.088,
68442099999,2024,TMP,366,10099,33,4,7777,0,0,200,5000,80792,6854760,27866,0.064,
68443099999,2024,TMP,366,1773,110,2,0,0,0,200,5000,14184,719884,7193,0.007,
68447099999,2024,TMP,366,2252,374,24,0,0,0,200,5000,18016,999220,7877,0.009,
68449099999,2024,TMP,366,7818,47,134,0,0,0,200,5000,62544,2912953,18655,0.039,
68453399999,2024,TMP,366,988,0,0,0,0,0,200,5000,7904,340272,6607,0.005,
68454099999,2024,TMP,366,368,7,4,0,0,0,200,5000,2944,137306,5225,0.003,
68461099999,2024,TMP,366,8544,129,2,9,0,0,200,5000,68352,3617682,22188,0.052,
68471099999,2024,TMP,366,8090,13,1,0,0,0,200,5000,64720,3018774,19093,0.031,
68474099999,2024,TMP,366,6158,51,8,0,0,0,200,5000,49264,2331811,15759,0.025,
68478099999,2024,TMP,366,7834,30,1,0,0,0,200,5000,62672,2867535,18653,0.036,
68479099999,2024,TMP,366,7909,48,33,0,0,0,200,5000,63272,2964245,18782,0.042,
68481099999,2024,TMP,366,6229,7,1658,0,0,0,200,5000,49832,2724644,15744,0.041,
68485099999,2024,TMP,366,2272,174,7,0,0,0,200,5000,18176,913405,7897,0.009,
68487099999,2024,TMP,366,8103,36,1,0,0,0,200,5000,64824,2969439,19148,0.032,
68488099999,2024,TMP,366,6862,37,2,0,0,0,200,5000,54896,2561293,17019,0.021,
68491099999,2024,TMP,366,4855,4,0,0,0,0,200,5000,38840,1725692,13216,0.023,
68493099999,2024,TMP,366,187,1,885,0,0,0,200,5000,1496,388954,4911,0.004,
68494099999,2024,TMP,366,2588,15,0,0,0,0,200,5000,20704,788377,8311,0.011,
68495099999,2024,TMP,366,2730,4,0,0,0,0,200,5000,21840,856368,8493,0.009,
68497099999,2024,TMP,366,1859,9,4570,0,0,0,200,5000,14872,1617684,8157,0.024,
68512099999,2024,TMP,366,9030,1,0,4,0,0,200,5000,72240,3715042,23823,0.055,
68513099999,2024,TMP,366,7826,20,1,0,0,0,200,5000,62608,2755393,18640,0.038,
68515099999,,TMP,,,,,,,,,,,560,,0.001,"ValueError: 68515099999.csv: TMP kept 1 rows, need 26"
68523099999,2024,TMP,366,7672,17,1,0,0,0,200,5000,61376,2833975,18393,0.044,
68524099999,2024,TMP,366,7488,12,0,0,0,0,200,5000,59904,2748877,18036,0.036,
68527099999,2024,TMP,366,7604,12,0,0,0,0,200,5000,60832,2799318,18302,0.025,
68538099999,2024,TMP,366,8959,4,0,1,0,0,200,5000,71672,3684988,23475,0.055,
68541099999,2024,TMP,366,7577,66,9,0,0,0,200,5000,60616,2381441,18244,0.04,
68543099999,2024,TMP,366,7872,24,0,0,0,0,200,5000,62976,2936903,18680,0.036,
68546099999,2024,TMP,366,2353,261,5,0,0,0,200,5000,18824,984278,8011,0.01,
68549099999,2024,TMP,366,7963,48,2,0,0,0,200,5000,63704,2898183,18852,0.034,
68558099999,2024,TMP,366,7355,21,0,0,0,0,200,5000,58840,2709205,17838,0.029,
