station,year,field,n,order,score,coverage,gram_cond,design_cond,day_score,n_days_checked,gate,worst_param,amp_image,amp_raw
72341793988,2024,TMP,11059,24,3.349970365233809e-13,2.2255094485259953e-13,51.54494994500781,921.1417854432846,1.1944985193810634e-13,8,ok,b1,9.467793891962746,9.467793891962765
72341813977,2024,TMP,11895,24,1.4245552722983149e-12,2.2255094485259953e-13,53.33316946466431,897.1348642280309,2.5696307321899144e-13,8,ok,b1,9.167284550634061,9.167284550634049
72341993992,2024,TMP,11811,24,1.117164497337394e-12,2.2255094485259953e-13,54.05445927707756,872.4265680670111,3.9281199679889485e-13,8,ok,b1,8.6181628611547,8.618162861154689
72344013964,2024,TMP,13628,24,1.7094230092664342e-13,2.2255094485259953e-13,49.40511750547515,899.4591483068219,1.2559273743165538e-13,8,ok,b1,10.474589122465224,10.474589122465229
72344593993,2024,TMP,11046,24,6.994304183335403e-13,2.2255094485259953e-13,50.9679901365292,914.6018816625563,7.816382859520476e-14,8,ok,b1,9.902723153824045,9.902723153824049
72349513987,2024,TMP,10683,24,2.17180295354177e-13,2.2255094485259953e-13,51.25663067510121,889.9784555253094,3.0064231002951094e-13,8,ok,b1,10.675927370180116,10.675927370180117
72351013966,2024,TMP,13086,24,1.1462047081008295e-13,2.2255094485259953e-13,50.59751002584019,908.6958845963101,6.72688427642096e-13,8,ok,b2,10.932464776254047,10.93246477625407
72352593986,2024,TMP,10168,24,1.1521570623634585e-13,2.2255094485259953e-13,51.157550826790064,897.1403577923828,3.269683965767926e-13,7,ok,b2,11.566614995306669,11.566614995306697
72353013967,2024,TMP,13100,24,1.172029911640231e-13,2.2255094485259953e-13,49.84588615658361,897.0618130344609,3.903767845998578e-13,8,ok,b2,11.046171005518685,11.0461710055187
72354013919,2024,TMP,10424,24,1.6978619154118646e-13,2.2255094485259953e-13,52.163941074321436,892.9272602844477,3.477873083379439e-14,6,ok,b2,10.507030784998733,10.50703078499875
72354403954,2024,TMP,10491,24,1.2663565131131716e-13,2.2255094485259953e-13,50.75165298869918,894.7932548587507,2.2183738470135872e-13,7,ok,b2,11.307313410658134,11.307313410658137
72356013968,2024,TMP,12789,24,1.901109366737707e-13,2.2255094485259953e-13,49.076436664127705,917.191719866682,5.614316558319255e-13,8,ok,b1,11.120733394569456,11.120733394569452
72356693950,2024,TMP,11273,24,2.3292966952034775e-13,2.2255094485259953e-13,52.04488520055473,899.9237874281463,2.621296042893685e-13,8,ok,b2,9.760654784065068,9.760654784065059
72360023051,2024,TMP,12673,24,1.0273414514743242e-13,2.2255094485259953e-13,54.07241268633887,921.001296265062,1.9287184811887713e-13,6,ok,b1,11.16414561251682,11.164145612516847
72362723081,2024,TMP,9955,24,5.5423376470318616e-14,2.2255094485259953e-13,55.06882808441809,917.7239837791997,4.358308411725029e-14,6,ok,v,12.722878829416072,12.722878829416059
72363023047,2024,TMP,13169,24,2.4632816401294047e-13,2.2255094485259953e-13,49.93165954907951,907.4178732552134,2.5815261889585376e-13,8,ok,v,11.953365459830783,11.953365459830797
72365023050,2024,TMP,12169,24,8.545968452450386e-14,2.2255094485259953e-13,49.45972146022833,931.0158258734958,3.6735133127904064e-13,8,ok,v,11.972431300787575,11.972431300787592
72365823090,2024,TMP,9266,24,3.8124456994217326e-14,2.2255094485259953e-13,49.95997610164466,923.109813277104,7.98788266032838e-14,7,ok,v,13.094463282950684,13.094463282950693
72370093167,2024,TMP,12186,24,6.504156384181558e-14,2.2255094485259953e-13,50.311640595499085,926.878271029217,2.319721042276176e-13,7,ok,b2,13.09306998349911,13.093069983499072
72371003162,2024,TMP,11405,24,1.0662866636066603e-13,2.2255094485259953e-13,53.81729674514702,905.4428045853274,4.3285627952045365e-13,6,ok,a2,13.937683819676232,13.937683819676218
72372323184,2024,TMP,9642,24,6.880575492273342e-14,2.2255094485259953e-13,51.915635993428005,913.1237365995943,2.440936922977519e-13,6,ok,a2,11.804103783185365,11.804103783185338
72374023194,2024,TMP,11709,24,2.0631065348246194e-14,2.2255094485259953e-13,56.93219092992885,924.5480011335727,2.1669388071314646e-13,7,ok,v,13.092289340798153,13.092289340798168
72378303195,2024,TMP,10156,24,4.777330066971506e-13,2.2255094485259953e-13,53.834601511413695,905.2833795733678,6.607766856664654e-14,6,ok,v,11.665883859865007,11.665883859864978
72381523161,2024,TMP,8984,24,9.346568954212389e-14,2.2255094485259953e-13,49.41215006174702,940.5332504430373,1.0649671555900874e-13,7,ok,b2,12.805775126696448,12.805775126696387
72381603159,2024,TMP,8997,24,1.8748269599109117e-13,2.2255094485259953e-13,49.8750614918541,929.4257646321244,8.031346583344292e-14,7,ok,v,11.605537382421051,11.605537382421037
72384023155,2024,TMP,12628,24,5.861754617448801e-14,2.2255094485259953e-13,49.53638990411287,892.2975814512488,3.9276085752766525e-13,6,ok,a2,11.086076607380008,11.086076607380011
72386023169,2024,TMP,11947,24,1.2506808832099922e-13,2.2255094485259953e-13,49.49210001356692,933.7831403599198,1.0905087392036177e-12,8,ok,a2,14.367231498650208,14.367231498650165
72387003160,2024,TMP,11585,24,3.519569357592294e-14,2.2255094485259953e-13,50.991701482174065,923.2779224969041,6.009893497045376e-13,7,ok,a2,13.305245566964585,13.305245566964567
72389093193,2024,TMP,12348,24,1.3533049075108016e-13,2.2255094485259953e-13,49.08087359682976,888.7586805165506,1.0470431515455764e-12,8,ok,a2,10.87992470666868,10.87992470666867
72392523190,2024,TMP,11039,24,8.846610844800637e-14,2.2255094485259953e-13,51.5621312025777,947.0811381559101,1.7697486195678567e-13,8,ok,b2,3.1236187569072698,3.12361875690731
72392623136,2024,TMP,12229,24,1.1456226242580846e-13,2.2255094485259953e-13,53.26793390225267,943.1433500416838,8.130273337735814e-14,8,ok,b2,4.424395263913221,4.424395263913275
72394023273,2024,TMP,15376,24,6.914053536826215e-14,2.2255094485259953e-13,51.658693559430915,950.9978067823944,5.267256284549018e-13,8,ok,b2,2.24693354235581,2.24693354235582
72396593209,2024,TMP,10737,24,1.5278520401478067e-14,2.2255094485259953e-13,51.87325337636878,865.0386848163046,3.129948936889607e-13,7,ok,a2,7.5645482419587635,7.564548241958773
72401013740,2024,TMP,13294,24,3.402908156161107e-13,2.2255094485259953e-13,50.80801535048015,930.5860892456863,1.826291415921131e-13,8,ok,b2,10.266468713951218,10.266468713951243
72403093738,2024,TMP,13132,24,1.4444220423210625e-13,2.2255094485259953e-13,49.63436731782453,928.922497192471,6.929879229308432e-13,8,ok,a2,11.279900130030441,11.279900130030457
72403513773,2024,TMP,11019,24,1.1665131335027744e-13,2.2255094485259953e-13,52.693789424253445,911.1756913747859,2.144343594447773e-13,8,ok,b2,11.114529196426156,11.114529196426158
72404013721,2024,TMP,10900,24,2.949070007582647e-13,2.2255094485259953e-13,51.21776348921531,914.1894176617739,2.8531414996042003e-13,8,ok,b2,10.857952364272098,10.857952364272109
72405013743,2024,TMP,13834,24,1.148031373609622e-13,2.2255094485259953e-13,49.89229659695034,908.4181120369332,6.289629998260752e-13,8,ok,b2,11.133579914587301,11.133579914587303
72406093721,2024,TMP,13148,24,7.827320948936586e-14,2.2255094485259953e-13,49.23614100540866,916.3836333182384,1.809512285035776e-13,8,ok,a2,11.446492892875844,11.446492892875842
72407093730,2024,TMP,14431,24,3.1203666563852397e-13,2.2255094485259953e-13,52.348159720952644,940.2471911818509,2.817116015547336e-13,7,ok,b2,10.78749153756862,10.78749153756862
72407513735,2024,TMP,11289,24,1.6318906365634927e-13,2.2255094485259953e-13,52.4919358445042,924.651483326438,4.788051287378261e-13,8,ok,b2,10.729057531515881,10.729057531515911
72408013739,2024,TMP,13861,24,1.669954627577393e-13,2.2255094485259953e-13,49.596529630059266,911.7765281433125,2.0401500910682417e-13,8,ok,b2,11.433715604519703,11.433715604519724
72408594732,2024,TMP,11314,24,4.0284373941384695e-14,2.2255094485259953e-13,51.27815298836493,900.180110083764,2.3338138933141514e-13,8,ok,a2,11.468475761173101,11.468475761173092
72408813707,2024,TMP,13503,24,3.133609862384844e-13,2.2255094485259953e-13,56.155482102080455,937.4710602902051,6.093555815983557e-13,5,ok,b2,10.393972562079552,10.39397256207959
72409614706,2024,TMP,14009,24,1.9049294841687089e-13,2.2255094485259953e-13,52.87723596357071,923.3805105141296,2.3981934292083555e-13,5,ok,b2,10.890448735606698,10.890448735606716
72410013733,2024,TMP,12941,24,1.799921681131934e-13,2.2255094485259953e-13,53.055143854269005,957.5344375682023,7.937409319040209e-13,8,ok,b2,9.941991070195915,9.94199107019593
72411013741,2024,TMP,13206,24,1.0234652327214403e-13,2.2255094485259953e-13,49.38917182822497,918.2320885314729,8.590719064621508e-13,7,ok,b2,10.517352386666218,10.517352386666232
72412003872,2024,TMP,15594,24,1.936820601511351e-13,2.2255094485259953e-13,49.62345403750186,886.3929282725522,3.622351762442705e-13,7,ok,b2,10.317144496446074,10.317144496446094
72414013866,2024,TMP,12757,24,1.4781774352152534e-13,2.2255094485259953e-13,48.93637436124099,916.5931766326717,1.1713682618902363e-12,8,ok,b2,10.648555586310808,10.648555586310827
72417013729,2024,TMP,16588,24,1.7698629821488562e-13,2.2255094485259953e-13,63.075790244583544,922.091638195102,2.1173277197486137e-13,5,ok,b2,10.065453345995593,10.065453345995598
72417613736,2024,TMP,11705,24,2.4761180265824004e-13,2.2255094485259953e-13,50.118086409610115,896.6336220739078,3.5338732462698324e-13,8,ok,b2,10.384448456395823,10.384448456395846
72417713734,2024,TMP,11217,24,2.7178445337855835e-13,2.2255094485259953e-13,52.17990919695903,911.7118469402062,5.703603622146034e-13,8,ok,b2,10.798664685985987,10.798664685985973
72421093814,2024,TMP,13742,24,1.8363156101368722e-13,2.2255094485259953e-13,48.658912643857676,898.8696208831155,2.603779396710809e-13,8,ok,b2,11.175826216283808,11.175826216283822
72422093820,2024,TMP,14271,24,1.9997827466186835e-13,2.2255094485259953e-13,49.19227289617077,918.5133429224937,1.1691784616298292e-12,8,ok,b2,10.519870382357297,10.51987038235732
72423093821,2024,TMP,13821,24,1.7414704037447944e-13,2.2255094485259953e-13,49.66031101710473,901.0884070931608,3.1301505201704527e-13,8,ok,b2,10.853765707841285,10.853765707841305
72423513810,2024,TMP,11442,24,1.8640404019246926e-13,2.2255094485259953e-13,50.79799319886025,900.8508415627848,1.193778311609614e-13,7,ok,b2,10.324237634729917,10.32423763472994
72424013807,2024,TMP,17972,24,2.0329416456391268e-13,2.2255094485259953e-13,54.71990341170617,867.2576346886094,1.8151288213678421e-13,5,ok,b2,9.946302948296585,9.94630294829662
72425003860,2024,TMP,14084,24,1.4180698977686026e-13,2.2255094485259953e-13,48.78222904146828,914.4014629698166,7.919971430193988e-13,6,ok,b2,10.532766667311432,10.53276666731144
72427303804,2024,TMP,10816,24,1.451734023639166e-13,2.2255094485259953e-13,49.520259110355006,931.1798649068293,1.40623609279097e-12,7,ok,b2,10.601856782437208,10.601856782437215
72428014821,2024,TMP,13263,24,3.1974653214875995e-13,2.2255094485259953e-13,48.706680265355615,903.1520308966066,3.5934542439471393e-13,8,ok,b2,11.706770036547557,11.706770036547587
72428693824,2024,TMP,11719,24,3.2127486408329607e-13,2.2255094485259953e-13,50.14023417288547,890.2123769795919,2.0979197223808078e-13,8,ok,b2,10.55599667139222,10.555996671392256
72429093815,2024,TMP,13940,24,4.4268837424124266e-13,2.2255094485259953e-13,49.23538945397119,890.1001967279195,8.364282154814608e-13,8,ok,b2,11.372451453008662,11.37245145300871
72429793812,2024,TMP,12264,24,1.7070687089120737e-13,2.2255094485259953e-13,49.3686915587629,923.0694094944829,4.236974450826155e-13,8,ok,b2,10.43221510734779,10.432215107347817
72432093817,2024,TMP,13828,24,2.4965516531104785e-13,2.2255094485259953e-13,49.019709409165884,905.0135660616041,2.0651353147306994e-13,8,ok,b2,10.852374781520046,10.85237478152007
72433813802,2024,TMP,12482,24,2.9625207327685784e-13,2.2255094485259953e-13,52.158689187633804,896.7753627860545,5.052306654539999e-13,6,ok,b2,10.834974689707895,10.834974689707929
72434013994,2024,TMP,13511,24,2.607109056055762e-13,2.2255094485259953e-13,49.24542671441471,878.2930811596917,4.542098524857022e-13,8,ok,b2,11.395952388352175,11.395952388352187
72434503966,2024,TMP,10998,24,4.2734781473932796e-13,2.2255094485259953e-13,49.88036660385342,911.8075070273769,1.891616634323168e-12,8,ok,b1,11.087743890868682,11.087743890868683
72435003816,2024,TMP,14073,24,5.336455917477949e-13,2.2255094485259953e-13,49.327929235019894,907.2592140886467,2.0279916819055722e-13,8,ok,b1,9.923388113342268,9.923388113342265
72438093819,2024,TMP,13791,24,2.8143468499966507e-13,2.2255094485259953e-13,49.08302540222946,889.0491167970598,9.840647044147177e-13,8,ok,b2,11.480092724453216,11.480092724453229
72438614835,2024,TMP,11655,24,3.4547343928582474e-13,2.2255094485259953e-13,49.75632243679315,891.096347997562,5.262630840594639e-13,8,ok,b2,11.218613880082787,11.218613880082808
72439093822,2024,TMP,10579,24,1.8342158399899815e-12,2.2255094485259953e-13,53.10646494364389,858.3989764570679,5.501057063013521e-13,7,ok,b2,11.64822365997046,11.648223659970492
72440013995,2024,TMP,13674,24,2.745129488590631e-13,2.2255094485259953e-13,49.73577112592281,880.0461853576238,4.4072573257407785e-13,8,ok,b1,10.70876131717208,10.708761317172085
72445003945,2024,TMP,13430,24,2.490403298485008e-13,2.2255094485259953e-13,48.99320407106746,895.1723384970294,3.366591287033372e-13,8,ok,b2,11.443530468915446,11.443530468915455
72446003947,2024,TMP,13186,24,1.3938907404687144e-13,2.2255094485259953e-13,49.3907601075423,886.8737472473863,3.094875305876794e-13,8,ok,b2,12.047850973062278,12.047850973062285
72446313988,2024,TMP,10542,24,1.5789053957646697e-13,2.2255094485259953e-13,49.85281740366491,871.0122174837019,3.8270368464872623e-13,8,ok,b2,12.104260592668027,12.104260592668052
72446713930,2024,TMP,11558,24,2.0523775933372355e-13,2.2255094485259953e-13,53.723979716723655,858.9973176453012,2.4129504470323943e-13,5,ok,b2,11.330179341518903,11.330179341518894
72450003928,2024,TMP,12912,24,1.1068822037620913e-13,2.2255094485259953e-13,49.23437729532589,908.2673332656128,2.319510942978328e-12,7,ok,b2,12.146298216148418,12.14629821614845
72450503923,2024,TMP,12162,24,1.0615481593696229e-13,2.2255094485259953e-13,54.133779493675476,839.5057602033824,1.328208195110883e-13,5,ok,b2,11.567717968390978,11.567717968390967
72451013985,2024,TMP,13360,24,8.134482851167114e-14,2.2255094485259953e-13,50.23659493949301,903.7586598132335,6.7126130000069015e-12,7,ok,a2,12.08687676035515,12.08687676035517
72451523064,2024,TMP,10293,24,8.573906045201984e-14,2.2255094485259953e-13,50.98741856920705,882.5735788632509,1.4048849107617982e-13,7,ok,b2,12.419690935653875,12.419690935653907
72452003957,2024,TMP,8751,24,8.084837119801973e-14,2.2255094485259953e-13,49.206917462134825,939.6139483826709,9.615655904922103e-13,7,ok,v,12.415917145926857,12.415917145926864
72456013996,2024,TMP,13536,24,2.257343785540175e-13,2.2255094485259953e-13,50.54769436666436,867.0659370511498,2.68228553657421e-13,8,ok,b2,12.186616124656023,12.186616124656044
72456513920,2024,TMP,10763,24,1.8907080724739206e-13,2.2255094485259953e-13,50.01729051774068,869.875489329418,1.3133191205106244e-13,7,ok,b2,11.97310004816017,11.973100048160184
72458013984,2024,TMP,13631,24,1.2623774433013206e-13,2.2255094485259953e-13,50.225930380378436,859.0615654365758,7.759333296316339e-12,8,ok,b2,12.592565920367312,12.592565920367338
72458593997,2024,TMP,10498,24,1.0531839298099662e-13,2.2255094485259953e-13,51.41630376324159,876.9818447094758,1.8401843698870637e-13,8,ok,b2,12.781083394447958,12.781083394447984
72458603919,2024,TMP,10251,24,1.3130571603139087e-13,2.2255094485259953e-13,50.1729951016236,889.8525203014314,5.021641647757048e-13,8,ok,b2,12.81810242577235,12.818102425772356
72462023061,2024,TMP,12879,24,1.506283354305559e-13,2.2255094485259953e-13,51.97322922224854,928.0645149500741,1.7853280473288207e-13,7,ok,a2,12.136059439108976,12.136059439108958
72463523067,2024,TMP,9849,24,9.057352336969623e-14,2.2255094485259953e-13,51.15044697877259,926.9330557019596,1.1458890453428796e-13,7,ok,b1,13.206107847165388,13.206107847165395
72464093058,2024,TMP,12436,24,8.60534551172636e-14,2.2255094485259953e-13,51.80519941554598,934.6230878186724,5.742347904599124e-13,8,ok,b2,12.914210622071275,12.914210622071295
72464523070,2024,TMP,10202,24,1.1155412317942086e-13,2.2255094485259953e-13,53.09969660377991,930.5245295292539,2.541703860249658e-13,8,ok,b1,12.09502715016201,12.095027150162052
72465023065,2024,TMP,13099,24,1.1093800169580918e-13,2.2255094485259953e-13,51.30542396719848,895.0309528905088,3.4012451727617473e-13,8,ok,v,12.427084081202542,12.42708408120255
72466093037,2024,TMP,10266,24,1.0157501876545414e-13,2.2255094485259953e-13,51.55524723890151,949.7462553975706,1.5259847963545874e-13,8,ok,b2,11.22669338689358,11.22669338689363
72466593010,2024,TMP,10514,24,9.831918670314231e-14,2.2255094485259953e-13,53.400155593008236,924.3222027856513,1.154102733015916e-13,5,ok,b1,12.728583693256056,12.728583693256086
72466693067,2024,TMP,9835,24,2.116488136248032e-13,2.2255094485259953e-13,51.10295350921913,938.6327708684738,2.0236225345460706e-13,8,ok,a2,11.549214466677089,11.549214466677142
72469523036,2024,TMP,9556,24,1.1812076027485466e-13,2.2255094485259953e-13,50.553416697974875,944.0248162163987,1.5665388077760345e-13,7,ok,a2,11.510730714620998,11.510730714621053
72469824015,2024,TMP,10807,24,7.63025763736345e-14,2.2255094485259953e-13,56.08070914148371,934.8709504434286,3.150111082444831e-12,7,ok,b1,11.868335010123495,11.868335010123552
72470093141,2024,TMP,8792,24,5.290377162149517e-14,2.2255094485259953e-13,324.311895278516,1072.5021747514502,4.7673816674839e-13,5,ok,a2,13.983600929852027,13.983600929852008
72475593129,2024,TMP,9938,24,3.356465723830381e-14,2.2255094485259953e-13,50.877980573040546,901.7025599674975,1.1837839860088638e-13,8,ok,b2,12.970935742170257,12.970935742170237
72476023066,2024,TMP,12724,24,8.827597177846761e-14,2.2255094485259953e-13,50.85962423850407,923.6366722890426,3.228377178592763e-13,8,ok,v,13.712947689791077,13.712947689791083
72476593013,2024,TMP,9949,24,8.629844554718956e-14,2.2255094485259953e-13,50.05702454601074,909.9142516168658,3.1879230906077806e-13,7,ok,a2,12.515190082827681,12.515190082827683
72480023157,2024,TMP,11720,24,3.534303835151808e-13,2.2255094485259953e-13,49.62773773548184,935.0923578421691,5.230253159658636e-13,8,ok,v,12.56534133268958,12.565341332689549
72483023232,2024,TMP,10260,24,4.306396295362625e-14,2.2255094485259953e-13,51.400336175002096,894.046828052589,1.0112875409098998e-12,8,ok,b2,8.632418097280866,8.632418097280853
72483993225,2024,TMP,9566,24,7.7145417221325e-14,2.2255094485259953e-13,49.38388177409854,891.1301443974971,2.6704591689963843e-12,8,ok,b2,8.809619871873002,8.809619871872966
72485523153,2024,TMP,9331,24,1.1185375917413849e-13,2.2255094485259953e-13,50.90004901591544,915.383815636295,2.290117471744099e-13,7,ok,b2,13.037238888233494,13.037238888233468
72486023154,2024,TMP,12864,24,3.9262472897038447e-14,2.2255094485259953e-13,51.29532191399089,884.7888091856297,3.292269522667177e-13,8,ok,b2,12.238482924245172,12.238482924245153
72488023185,2024,TMP,12015,24,6.400263734763961e-14,2.2255094485259953e-13,49.73237943953059,922.6458721783268,9.063193981245328e-13,8,ok,b2,12.16169690010415,12.161696900104136
72492023237,2024,TMP,12722,24,7.873335588440435e-14,2.2255094485259953e-13,49.55762190667773,891.4832731711849,8.862687285140142e-13,8,ok,a2,9.297922397674288,9.29792239767427
72493023230,2024,TMP,10105,24,2.891615370836452e-13,2.2255094485259953e-13,49.39968794305651,916.5371488756235,5.161421885129567e-13,8,ok,b2,3.7662225320311524,3.7662225320310894
72494023234,2024,TMP,12697,24,5.322613382401155e-13,2.2255094485259953e-13,49.13395809236008,912.238070512056,1.1755570650155203e-12,8,ok,b2,2.555514585436466,2.555514585436391
72502014734,2024,TMP,12701,24,2.7137245555353375e-13,2.2255094485259953e-13,49.616283639620846,925.465688359406,4.587893908962663e-13,7,ok,b2,11.954622319757897,11.954622319757913
72502594741,2024,TMP,10377,24,9.735756334150308e-14,2.2255094485259953e-13,50.005512542984114,923.8506127775473,9.343071710677147e-14,8,ok,a2,11.824125734601747,11.824125734601742
72503014732,2024,TMP,13025,24,1.818618948987257e-13,2.2255094485259953e-13,49.73827502515463,924.0286889748933,1.4067085461278738e-12,8,ok,b2,11.532882376602236,11.532882376602243
72503614757,2024,TMP,11227,24,4.903637244796834e-13,2.2255094485259953e-13,52.942761479141225,908.0351691370212,2.598487215780719e-13,7,ok,b2,11.784210065448804,11.784210065448773
72503794745,2024,TMP,10457,24,3.312308788992093e-13,2.2255094485259953e-13,52.32986133637433,938.1943793181513,2.959993713016009e-13,8,ok,b2,11.383806133150438,11.383806133150449
72504094702,2024,TMP,13918,24,1.820890558761176e-13,2.2255094485259953e-13,50.035664524391805,920.0967981633092,6.202138322977294e-13,7,ok,a2,11.231065390246991,11.23106539024701
72506454769,2024,TMP,11927,24,2.5624716605852283e-14,2.2255094485259953e-13,54.04876589712474,929.5632149603101,4.613208599668829e-13,8,ok,a2,10.620110497480836,10.620110497480828
72507014765,2024,TMP,13900,24,8.509381661214835e-14,2.2255094485259953e-13,50.55248798478771,924.3809313130955,4.3528373989337503e-13,8,ok,a2,11.045076327038101,11.045076327038093
72508014740,2024,TMP,13553,24,2.1911785623547628e-13,2.2255094485259953e-13,49.39771007287442,919.25303000517,4.3341398845943626e-13,8,ok,a2,12.272961552099648,12.272961552099634
72509014739,2024,TMP,13558,24,2.6952768580558765e-13,2.2255094485259953e-13,49.834471943958214,914.2831821200733,2.5306922459190537e-13,8,ok,b2,11.32399389979107,11.323993899791068
72512504787,2024,TMP,13963,24,5.607249851764404e-13,2.2255094485259953e-13,51.238299968742915,883.3605685694903,8.654472962919213e-13,8,ok,b2,11.171946015276742,11.171946015276765
72512614736,2024,TMP,12503,24,6.900806410820813e-14,2.2255094485259953e-13,50.6857936954121,900.5806627567707,3.3545933439406336e-13,8,ok,a2,11.06611934179398,11.066119341794
72512704726,2024,TMP,14230,24,2.0756915177026179e-13,2.2255094485259953e-13,51.84042156193494,862.1504529825213,5.029780769114012e-13,8,ok,b2,11.176753399392313,11.17675339939233
72513014777,2024,TMP,14670,24,2.2730703097131445e-13,2.2255094485259953e-13,49.91272941658971,894.8328266905959,4.035527965840857e-13,8,ok,b2,11.833377969475528,11.83337796947556
72514014778,2024,TMP,14892,24,2.6827394721617094e-13,2.2255094485259953e-13,48.73061701185744,912.9548476873417,1.9807041852863785e-13,8,ok,b2,11.498827967973964,11.498827967973964
72515004725,2024,TMP,16144,24,2.774781767594215e-13,2.2255094485259953e-13,50.06043586814444,903.1233453459384,3.1552631765202584e-13,8,ok,a2,11.96325156039993,11.963251560399943
72515614748,2024,TMP,12985,24,2.7362357131515215e-13,2.2255094485259953e-13,51.63624099416804,950.2322370003832,2.165195832001543e-13,8,ok,b2,11.18187171354963,11.181871713549638
72517014737,2024,TMP,13577,24,3.626052946462809e-13,2.2255094485259953e-13,48.998544957468624,908.0791676151055,2.585572212139781e-13,8,ok,a2,11.825682298874762,11.825682298874753
72518014735,2024,TMP,14030,24,2.9728180139929e-13,2.2255094485259953e-13,49.829227558605886,895.2355641046197,4.31585027657539e-13,8,ok,a2,13.0374757758442,13.03747577584418
72519014771,2024,TMP,14001,24,3.951754344405312e-13,2.2255094485259953e-13,50.17155034111024,896.5990319466705,2.7399653147522886e-12,8,ok,a2,12.741966996377988,12.741966996377979
72520094823,2024,TMP,13000,24,4.579088360924801e-13,2.2255094485259953e-13,48.8778153745263,909.701686231932,1.4871871069761832e-12,7,ok,b2,11.441775744429448,11.441775744429464
72520514762,2024,TMP,11957,24,4.27387791836312e-13,2.2255094485259953e-13,50.67551814220526,888.6654701480032,2.4401198313211262e-12,6,ok,b2,11.40260559288506,11.402605592885104
72521014895,2024,TMP,13458,24,4.3539696585370676e-13,2.2255094485259953e-13,48.974077987242644,905.679257832932,2.0790959103357298e-13,8,ok,b2,11.936489439154942,11.936489439154961
72524014820,2024,TMP,14026,24,1.0515979930640404e-12,2.2255094485259953e-13,50.19150156155107,895.556992829445,7.243846573588008e-13,8,ok,b2,11.924951884283605,11.924951884283656
72524504853,2024,TMP,11204,24,8.604137463844063e-13,2.2255094485259953e-13,50.31870235345169,897.3370985431245,3.7500639848322165e-13,8,ok,b2,11.729052409999419,11.729052409999435
72525014852,2024,TMP,13396,24,1.0414128826294523e-12,2.2255094485259953e-13,49.102417374785986,901.6815191401266,1.0304960275384762e-11,7,ok,b2,11.291282178206565,11.291282178206595
72526014860,2024,TMP,15250,24,1.0048427451512461e-12,2.2255094485259953e-13,51.625025323336914,905.6356758299116,4.902596228521702e-13,8,ok,b2,12.220006708330946,12.220006708330974
72526604751,2024,TMP,15178,24,7.555757866084709e-13,2.2255094485259953e-13,51.586739450917044,896.3644704833141,5.279062871638036e-13,8,ok,b2,11.291109732289787,11.291109732289808
72528014733,2024,TMP,14435,24,8.505518673211498e-13,2.2255094485259953e-13,50.379026346656694,885.4932431020839,6.399288021227241e-13,8,ok,b2,12.280502592752798,12.280502592752832
72528704724,2024,TMP,12715,24,8.300175734224601e-13,2.2255094485259953e-13,52.35675028616116,877.0753491706236,4.0917716617021917e-13,8,ok,b2,12.09991053619732,12.099910536197347
72529014768,2024,TMP,14105,24,3.1182687070540686e-13,2.2255094485259953e-13,50.41588016923647,894.2419662606351,1.3411913957872155e-12,8,ok,a2,12.111074426283974,12.11107442628398
72530094846,2024,TMP,13652,24,4.630146596357391e-13,2.2255094485259953e-13,49.54724991666372,883.9157205075969,1.1340454983024594e-12,8,ok,b2,12.346903747537329,12.346903747537372
72530594892,2024,TMP,11166,24,1.7197198417622034e-12,2.2255094485259953e-13,161.735486816503,921.5183906302282,4.3530555985510837e-13,8,ok,b2,12.431257192924088,12.431257192924138
72531603887,2024,TMP,11010,24,4.3936966823476067e-13,2.2255094485259953e-13,50.36436143252528,868.6813062273513,2.6225774640862366e-13,8,ok,b2,11.756461774498016,11.756461774498039
72532014842,2024,TMP,13214,24,4.892514339623619e-13,2.2255094485259953e-13,49.04834301954872,886.1292265909568,1.0630927871759107e-12,8,ok,b2,12.211915472580237,12.211915472580262
72533014827,2024,TMP,13702,24,1.457688441726665e-12,2.2255094485259953e-13,49.739130656896464,891.5818725764597,4.62881010113831e-13,8,ok,b2,11.765132139401587,11.765132139401606
72534014819,2024,TMP,11702,24,4.4448465307286213e-13,2.2255094485259953e-13,49.50447977177964,892.7099703372437,6.692983660380541e-13,8,ok,b2,12.397888225000303,12.397888225000353
72535014848,2024,TMP,14574,24,4.652530786767191e-13,2.2255094485259953e-13,50.64124231806542,890.4988442224256,3.9460068584572556e-13,8,ok,b2,11.831525672090162,11.83152567209019
72536094830,2024,TMP,13931,24,4.917258623317172e-13,2.2255094485259953e-13,52.05388021170037,855.5625084589093,1.4909760173475077e-12,7,ok,b2,11.335501201988889,11.335501201988912
72536614825,2024,TMP,11833,24,7.903651442883262e-13,2.2255094485259953e-13,52.0710363434051,870.4253824811803,1.2732373231532277e-13,8,ok,b2,11.771479555649046,11.771479555649083
72537094847,2024,TMP,13938,24,5.935971537880724e-13,2.2255094485259953e-13,49.92927212670556,879.5431377582786,2.2762136756652997e-12,8,ok,b2,12.052155202202007,12.052155202202028
72537514822,2024,TMP,11577,24,6.602005438064743e-13,2.2255094485259953e-13,50.53727471884973,878.9598274442197,4.849215734403037e-12,8,ok,b2,11.897885095260163,11.89788509526019
